Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
7,Kilgore,37,CHEROKEE,Hispanic,174,163,0.94,147,0.84,11,0.06,115,0.66,6,0.03,45,0.26,51,0.29, -   ,0.00,16,0.09
7,Kilgore,37,CHEROKEE,White,327,301,0.92,266,0.81,17,0.05,237,0.72,48,0.15,126,0.39,174,0.53,19,0.06,73,0.22
7,Kilgore,37,CHEROKEE,Other Ethnicities,119,113,0.95,98,0.82,15,0.13,87,0.73,16,0.13,54,0.45,70,0.59,3,0.03,23,0.19
7,Kilgore,92,GREGG,African American,502,474,0.94,399,0.79,64,0.13,380,0.76,63,0.13,212,0.42,275,0.55,24,0.05,74,0.15
7,Kilgore,92,GREGG,Hispanic,229,210,0.92,173,0.76,30,0.13,156,0.68,10,0.04,68,0.30,78,0.34,3,0.01,21,0.09
7,Kilgore,92,GREGG,White,992,935,0.94,851,0.86,47,0.05,778,0.78,172,0.17,427,0.43,599,0.60,25,0.03,277,0.28
7,Kilgore,92,GREGG,Others,14,12,0.86,9,0.64,2,0.14,8,0.57,5,0.36,2,0.14,7,0.50, -   ,0.00,4,0.29
7,Kilgore,102,HARRISON,African American,245,237,0.97,208,0.85,26,0.11,195,0.80,48,0.20,95,0.39,143,0.58,11,0.04,37,0.15
7,Kilgore,102,HARRISON,White,614,573,0.93,512,0.83,41,0.07,471,0.77,100,0.16,239,0.39,339,0.55,9,0.01,155,0.25
7,Kilgore,102,HARRISON,Other Ethnicities,99,91,0.92,83,0.84,11,0.11,70,0.71,11,0.11,23,0.23,34,0.34,1,0.01,18,0.18
7,Kilgore,107,HENDERSON,Hispanic,114,105,0.92,88,0.77,13,0.11,81,0.71,5,0.04,40,0.35,45,0.39,2,0.02,18,0.16
7,Kilgore,107,HENDERSON,White,583,553,0.95,499,0.86,38,0.07,436,0.75,67,0.11,242,0.42,309,0.53,28,0.05,136,0.23
7,Kilgore,107,HENDERSON,Other Ethnicities,90,81,0.90,73,0.81,11,0.12,66,0.73,10,0.11,49,0.54,59,0.66,5,0.06,13,0.14
7,Kilgore,174,NACOGDOCHES,African American,173,166,0.96,133,0.77,22,0.13,118,0.68,16,0.09,68,0.39,84,0.49,8,0.05,14,0.08
7,Kilgore,174,NACOGDOCHES,Hispanic,178,175,0.98,130,0.73,31,0.17,110,0.62,12,0.07,48,0.27,60,0.34,10,0.06,17,0.10
7,Kilgore,174,NACOGDOCHES,White,448,429,0.96,386,0.86,25,0.06,352,0.79,138,0.31,129,0.29,267,0.60,11,0.02,129,0.29
7,Kilgore,174,NACOGDOCHES,Others,7,7,1.00,7,1.00, -   ,0.00,6,0.86,4,0.57,1,0.14,5,0.71, -   ,0.00,3,0.43
7,Kilgore,183,PANOLA,African American,68,66,0.97,50,0.74,16,0.24,49,0.72,11,0.16,30,0.44,41,0.60,1,0.01,17,0.25
7,Kilgore,183,PANOLA,White,196,183,0.93,162,0.83,13,0.07,144,0.73,19,0.10,87,0.44,106,0.54,8,0.04,53,0.27
7,Kilgore,183,PANOLA,Other Ethnicities,24,23,0.96,19,0.79,3,0.13,15,0.63,1,0.04,9,0.38,10,0.42,1,0.04,1,0.04
7,Kilgore,190,RAINS,White,87,83,0.95,81,0.93,5,0.06,75,0.86,28,0.32,31,0.36,59,0.68,3,0.03,27,0.31
7,Kilgore,190,RAINS,Other Ethnicities,15,15,1.00,14,0.93,1,0.07,14,0.93,5,0.33,4,0.27,9,0.60, -   ,0.00,4,0.27
7,Kilgore,201,RUSK,African American,126,121,0.96,93,0.74,22,0.17,92,0.73,11,0.09,36,0.29,47,0.37, -   ,0.00,14,0.11
7,Kilgore,201,RUSK,White,342,324,0.95,294,0.86,21,0.06,276,0.81,54,0.16,155,0.45,209,0.61,9,0.03,89,0.26
7,Kilgore,201,RUSK,Other Ethnicities,94,89,0.95,78,0.83,7,0.07,67,0.71,4,0.04,33,0.35,37,0.39, -   ,0.00,16,0.17
7,Kilgore,202,SABINE,White,102,90,0.88,80,0.78,10,0.10,78,0.76,21,0.21,26,0.25,47,0.46, -   ,0.00,24,0.24
7,Kilgore,202,SABINE,Other Ethnicities,23,23,1.00,17,0.74,4,0.17,18,0.78,3,0.13,9,0.39,12,0.52,1,0.04,3,0.13
7,Kilgore,203,SAN AUGUSTINE,White,54,49,0.91,44,0.81,5,0.09,38,0.70,7,0.13,18,0.33,25,0.46,2,0.04,13,0.24
7,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,49,46,0.94,34,0.69,12,0.24,34,0.69,5,0.10,15,0.31,20,0.41,1,0.02,7,0.14
7,Kilgore,210,SHELBY,African American,106,102,0.96,95,0.90,4,0.04,82,0.77,12,0.11,51,0.48,63,0.59,3,0.03,8,0.08
7,Kilgore,210,SHELBY,White,218,201,0.92,178,0.82,15,0.07,153,0.70,28,0.13,92,0.42,120,0.55,14,0.06,55,0.25
7,Kilgore,210,SHELBY,Other Ethnicities,52,51,0.98,44,0.85,7,0.13,43,0.83,3,0.06,14,0.27,17,0.33, -   ,0.00,7,0.13
7,Kilgore,212,SMITH,African American,641,611,0.95,469,0.73,127,0.20,464,0.72,72,0.11,303,0.47,375,0.59,22,0.03,92,0.14
7,Kilgore,212,SMITH,Hispanic,494,450,0.91,329,0.67,113,0.23,326,0.66,22,0.04,172,0.35,194,0.39,17,0.03,63,0.13
7,Kilgore,212,SMITH,White,1272,1193,0.94,1047,0.82,109,0.09,989,0.78,226,0.18,582,0.46,808,0.64,65,0.05,358,0.28
7,Kilgore,212,SMITH,Others,36,30,0.83,25,0.69,3,0.08,25,0.69,9,0.25,12,0.33,21,0.58,1,0.03,14,0.39
7,Kilgore,230,UPSHUR,African American,78,76,0.97,68,0.87,7,0.09,66,0.85,13,0.17,42,0.54,55,0.71,2,0.03,13,0.17
7,Kilgore,230,UPSHUR,White,425,399,0.94,359,0.84,23,0.05,321,0.76,66,0.16,155,0.36,221,0.52,16,0.04,83,0.20
7,Kilgore,230,UPSHUR,Other Ethnicities,36,35,0.97,26,0.72,5,0.14,27,0.75,3,0.08,15,0.42,18,0.50,3,0.08,5,0.14
7,Kilgore,234,VAN ZANDT,Hispanic,47,46,0.98,42,0.89,1,0.02,40,0.85,3,0.06,14,0.30,17,0.36, -   ,0.00,8,0.17
7,Kilgore,234,VAN ZANDT,White,353,329,0.93,299,0.85,20,0.06,272,0.77,50,0.14,154,0.44,204,0.58,16,0.05,82,0.23
7,Kilgore,234,VAN ZANDT,Other Ethnicities,13,13,1.00,11,0.85, -   ,0.00,7,0.54,1,0.08,6,0.46,7,0.54, -   ,0.00,2,0.15
7,Kilgore,250,WOOD,Hispanic,64,61,0.95,57,0.89,3,0.05,53,0.83,5,0.08,26,0.41,31,0.48,3,0.05,13,0.20
7,Kilgore,250,WOOD,White,396,376,0.95,331,0.84,24,0.06,300,0.76,65,0.16,141,0.36,206,0.52,9,0.02,84,0.21
7,Kilgore,250,WOOD,Other Ethnicities,24,20,0.83,19,0.79,2,0.08,18,0.75,8,0.33,6,0.25,14,0.58,1,0.04,8,0.33
8,Mt. Pleasant,19,BOWIE,African American,445,415,0.93,371,0.83,34,0.08,326,0.73,49,0.11,177,0.40,226,0.51,15,0.03,53,0.12
8,Mt. Pleasant,19,BOWIE,White,852,780,0.92,735,0.86,14,0.02,643,0.75,126,0.15,334,0.39,460,0.54,38,0.04,176,0.21
8,Mt. Pleasant,19,BOWIE,Other Ethnicities,56,48,0.86,44,0.79,1,0.02,37,0.66,6,0.11,23,0.41,29,0.52,3,0.05,12,0.21
8,Mt. Pleasant,32,CAMP,Hispanic,53,51,0.96,45,0.85,3,0.06,39,0.74, -   ,0.00,24,0.45,24,0.45,1,0.02,5,0.09
8,Mt. Pleasant,32,CAMP,White,88,87,0.99,75,0.85,8,0.09,68,0.77,2,0.02,54,0.61,56,0.64,6,0.07,19,0.22
8,Mt. Pleasant,32,CAMP,Other Ethnicities,43,43,1.00,40,0.93,2,0.05,36,0.84,4,0.09,23,0.53,27,0.63,2,0.05,8,0.19
8,Mt. Pleasant,34,CASS,African American,92,86,0.93,79,0.86,5,0.05,74,0.80,12,0.13,40,0.43,52,0.57,3,0.03,13,0.14
8,Mt. Pleasant,34,CASS,White,326,301,0.92,281,0.86,13,0.04,250,0.77,38,0.12,135,0.41,173,0.53,10,0.03,61,0.19
8,Mt. Pleasant,34,CASS,Other Ethnicities,17,15,0.88,15,0.88, -   ,0.00,13,0.76,1,0.06,6,0.35,7,0.41, -   ,0.00,2,0.12
8,Mt. Pleasant,60,DELTA,White,58,58,1.00,56,0.97, -   ,0.00,50,0.86,12,0.21,24,0.41,36,0.62, -   ,0.00,17,0.29
8,Mt. Pleasant,60,DELTA,Other Ethnicities,21,21,1.00,20,0.95,1,0.05,18,0.86,6,0.29,6,0.29,12,0.57, -   ,0.00,4,0.19
8,Mt. Pleasant,80,FRANKLIN,African American,9,8,0.89,8,0.89,1,0.11,8,0.89, -   ,0.00,7,0.78,7,0.78, -   ,0.00,2,0.22
8,Mt. Pleasant,80,FRANKLIN,Hispanic,18,18,1.00,17,0.94, -   ,0.00,18,1.00, -   ,0.00,11,0.61,11,0.61, -   ,0.00,5,0.28
8,Mt. Pleasant,80,FRANKLIN,White,82,78,0.95,71,0.87,4,0.05,64,0.78,17,0.21,32,0.39,49,0.60,3,0.04,25,0.30
8,Mt. Pleasant,112,HOPKINS,Hispanic,88,84,0.95,72,0.82,7,0.08,69,0.78,4,0.05,31,0.35,35,0.40,4,0.05,15,0.17
8,Mt. Pleasant,112,HOPKINS,White,355,338,0.95,314,0.88,16,0.05,290,0.82,70,0.20,144,0.41,214,0.60,12,0.03,91,0.26
8,Mt. Pleasant,112,HOPKINS,Other Ethnicities,59,56,0.95,44,0.75,11,0.19,48,0.81,10,0.17,16,0.27,26,0.44,1,0.02,8,0.14
8,Mt. Pleasant,139,LAMAR,African American,128,118,0.92,102,0.80,19,0.15,80,0.63,10,0.08,54,0.42,64,0.50,9,0.07,15,0.12
8,Mt. Pleasant,139,LAMAR,White,556,525,0.94,468,0.84,30,0.05,420,0.76,66,0.12,277,0.50,343,0.62,40,0.07,154,0.28
8,Mt. Pleasant,139,LAMAR,Other Ethnicities,40,38,0.95,30,0.75,4,0.10,27,0.68,1,0.03,17,0.43,18,0.45,2,0.05,5,0.13
8,Mt. Pleasant,155,MARION,White,66,59,0.89,37,0.56,17,0.26,40,0.61,6,0.09,23,0.35,29,0.44,2,0.03,11,0.17
8,Mt. Pleasant,155,MARION,Other Ethnicities,42,40,0.95,28,0.67,10,0.24,29,0.69,9,0.21,13,0.31,22,0.52,1,0.02,6,0.14
8,Mt. Pleasant,172,MORRIS,African American,77,73,0.95,64,0.83,11,0.14,60,0.78,11,0.14,44,0.57,55,0.71,7,0.09,14,0.18
8,Mt. Pleasant,172,MORRIS,White,111,99,0.89,91,0.82,8,0.07,78,0.70,16,0.14,40,0.36,56,0.50,6,0.05,19,0.17
8,Mt. Pleasant,172,MORRIS,Other Ethnicities,25,24,0.96,23,0.92, -   ,0.00,19,0.76, -   ,0.00,12,0.48,12,0.48,1,0.04,3,0.12
8,Mt. Pleasant,194,RED RIVER,African American,49,49,1.00,44,0.90,2,0.04,42,0.86,6,0.12,17,0.35,23,0.47,1,0.02,3,0.06
8,Mt. Pleasant,194,RED RIVER,White,135,130,0.96,123,0.91,2,0.01,102,0.76,12,0.09,69,0.51,81,0.60,6,0.04,25,0.19
8,Mt. Pleasant,194,RED RIVER,Other Ethnicities,25,24,0.96,22,0.88,2,0.08,20,0.80,1,0.04,11,0.44,12,0.48, -   ,0.00,3,0.12
8,Mt. Pleasant,225,TITUS,Hispanic,214,195,0.91,164,0.77,30,0.14,163,0.76,4,0.02,92,0.43,96,0.45,1,0.00,36,0.17
8,Mt. Pleasant,225,TITUS,White,172,161,0.94,144,0.84,6,0.03,134,0.78,17,0.10,90,0.52,107,0.62,12,0.07,45,0.26
8,Mt. Pleasant,225,TITUS,Other Ethnicities,62,58,0.94,54,0.87,3,0.05,49,0.79,3,0.05,35,0.56,38,0.61,4,0.06,7,0.11
9,Wichita Falls,5,ARCHER,Hispanic,11,11,1.00,9,0.82, -   ,0.00,6,0.55, -   ,0.00,5,0.45,5,0.45,1,0.09,2,0.18
9,Wichita Falls,5,ARCHER,White,138,134,0.97,128,0.93,2,0.01,115,0.83,54,0.39,32,0.23,86,0.62,5,0.04,41,0.30
9,Wichita Falls,12,BAYLOR,White,49,46,0.94,42,0.86,2,0.04,41,0.84,21,0.43,18,0.37,39,0.80,1,0.02,19,0.39
9,Wichita Falls,12,BAYLOR,Other Ethnicities,15,15,1.00,14,0.93, -   ,0.00,9,0.60,2,0.13,3,0.20,5,0.33, -   ,0.00,1,0.07
9,Wichita Falls,39,CLAY,All Ethnicities,150,144,0.96,135,0.90,7,0.05,122,0.81,43,0.29,46,0.31,89,0.59,3,0.02,37,0.25
9,Wichita Falls,78,FOARD,All Ethnicities,24,23,0.96,23,0.96, -   ,0.00,20,0.83,7,0.29,5,0.21,12,0.50,1,0.04,6,0.25
9,Wichita Falls,99,HARDEMAN,White,33,31,0.94,31,0.94,1,0.03,30,0.91,5,0.15,14,0.42,19,0.58, -   ,0.00,9,0.27
9,Wichita Falls,99,HARDEMAN,Other Ethnicities,19,17,0.89,16,0.84,1,0.05,17,0.89,5,0.26,5,0.26,10,0.53, -   ,0.00,5,0.26
9,Wichita Falls,119,JACK,White,110,105,0.95,89,0.81,8,0.07,87,0.79,27,0.25,32,0.29,59,0.54,1,0.01,22,0.20
9,Wichita Falls,119,JACK,Other Ethnicities,24,21,0.88,21,0.88,2,0.08,21,0.88,5,0.21,9,0.38,14,0.58,1,0.04,4,0.17
9,Wichita Falls,138,KNOX,African American,11,11,1.00,10,0.91,1,0.09,10,0.91,1,0.09,6,0.55,7,0.64, -   ,0.00,1,0.09
9,Wichita Falls,138,KNOX,Hispanic,25,24,0.96,22,0.88,2,0.08,22,0.88,1,0.04,10,0.40,11,0.44, -   ,0.00,2,0.08
9,Wichita Falls,138,KNOX,White,25,24,0.96,25,1.00, -   ,0.00,23,0.92,4,0.16,14,0.56,18,0.72, -   ,0.00,7,0.28
9,Wichita Falls,169,MONTAGUE,White,220,207,0.94,203,0.92,6,0.03,178,0.81,54,0.25,62,0.28,116,0.53,7,0.03,51,0.23
9,Wichita Falls,169,MONTAGUE,Other Ethnicities,35,35,1.00,34,0.97, -   ,0.00,30,0.86,7,0.20,13,0.37,20,0.57,1,0.03,6,0.17
9,Wichita Falls,224,THROCKMORTON,All Ethnicities,24,22,0.92,22,0.92,1,0.04,22,0.92,10,0.42,7,0.29,17,0.71, -   ,0.00,8,0.33
9,Wichita Falls,243,WICHITA,African American,226,206,0.91,172,0.76,24,0.11,160,0.71,32,0.14,54,0.24,86,0.38,10,0.04,18,0.08
9,Wichita Falls,243,WICHITA,Hispanic,278,261,0.94,218,0.78,37,0.13,205,0.74,40,0.14,55,0.20,95,0.34,9,0.03,31,0.11
9,Wichita Falls,243,WICHITA,White,1089,1019,0.94,914,0.84,50,0.05,838,0.77,302,0.28,260,0.24,562,0.52,28,0.03,230,0.21
9,Wichita Falls,243,WICHITA,Others,51,44,0.86,43,0.84, -   ,0.00,37,0.73,19,0.37,10,0.20,29,0.57,3,0.06,10,0.20
9,Wichita Falls,244,WILBARGER,Hispanic,73,67,0.92,56,0.77,13,0.18,53,0.73,7,0.10,20,0.27,27,0.37, -   ,0.00,10,0.14
9,Wichita Falls,244,WILBARGER,White,98,90,0.92,85,0.87,1,0.01,79,0.81,28,0.29,32,0.33,60,0.61,6,0.06,33,0.34
9,Wichita Falls,244,WILBARGER,Other Ethnicities,23,23,1.00,20,0.87,2,0.09,18,0.78,2,0.09,9,0.39,11,0.48,1,0.04,2,0.09
9,Wichita Falls,252,YOUNG,White,176,174,0.99,158,0.90,10,0.06,151,0.86,73,0.41,47,0.27,120,0.68,2,0.01,68,0.39
9,Wichita Falls,252,YOUNG,Other Ethnicities,59,55,0.93,48,0.81,4,0.07,40,0.68,6,0.10,15,0.25,21,0.36,1,0.02,9,0.15
10,Richardson,43,COLLIN,African American,1047,946,0.90,844,0.81,80,0.08,804,0.77,218,0.21,388,0.37,606,0.58,41,0.04,178,0.17
10,Richardson,43,COLLIN,Hispanic,1406,1324,0.94,1105,0.79,186,0.13,1055,0.75,157,0.11,458,0.33,615,0.44,32,0.02,213,0.15
10,Richardson,43,COLLIN,White,6175,5849,0.95,5488,0.89,202,0.03,5243,0.85,1659,0.27,2412,0.39,4071,0.66,277,0.04,1994,0.32
10,Richardson,43,COLLIN,Others,932,887,0.95,849,0.91,15,0.02,800,0.86,367,0.39,214,0.23,581,0.62,29,0.03,376,0.40
10,Richardson,57,DALLAS,African American,9431,8513,0.90,6789,0.72,1621,0.17,6226,0.66,1969,0.21,3059,0.32,5028,0.53,589,0.06,1216,0.13
10,Richardson,57,DALLAS,Hispanic,14005,12925,0.92,9915,0.71,2769,0.20,9491,0.68,1118,0.08,4006,0.29,5124,0.37,342,0.02,1495,0.11
10,Richardson,57,DALLAS,White,7258,6826,0.94,6135,0.85,518,0.07,5765,0.79,1934,0.27,2494,0.34,4428,0.61,315,0.04,2012,0.28
10,Richardson,57,DALLAS,Others,1455,1372,0.94,1280,0.88,69,0.05,1217,0.84,539,0.37,482,0.33,1021,0.70,53,0.04,576,0.40
10,Richardson,70,ELLIS,African American,212,200,0.94,174,0.82,24,0.11,162,0.76,38,0.18,106,0.50,144,0.68,13,0.06,31,0.15
10,Richardson,70,ELLIS,Hispanic,584,556,0.95,466,0.80,77,0.13,450,0.77,53,0.09,204,0.35,257,0.44,13,0.02,80,0.14
10,Richardson,70,ELLIS,White,1469,1412,0.96,1234,0.84,137,0.09,1182,0.80,335,0.23,645,0.44,980,0.67,72,0.05,474,0.32
10,Richardson,70,ELLIS,Others,16,15,0.94,14,0.88, -   ,0.00,9,0.56,4,0.25,2,0.13,6,0.38, -   ,0.00,2,0.13
10,Richardson,74,FANNIN,Hispanic,35,34,0.97,32,0.91,3,0.09,30,0.86,3,0.09,13,0.37,16,0.46,2,0.06,2,0.06
10,Richardson,74,FANNIN,White,391,361,0.92,347,0.89,15,0.04,304,0.78,59,0.15,158,0.40,217,0.56,14,0.04,90,0.23
10,Richardson,74,FANNIN,Other Ethnicities,34,34,1.00,32,0.94,2,0.06,27,0.79,4,0.12,17,0.50,21,0.62,1,0.03,5,0.15
10,Richardson,91,GRAYSON,African American,127,123,0.97,107,0.84,15,0.12,101,0.80,9,0.07,67,0.53,76,0.60,4,0.03,16,0.13
10,Richardson,91,GRAYSON,Hispanic,191,183,0.96,155,0.81,21,0.11,146,0.76,11,0.06,56,0.29,67,0.35, -   ,0.00,21,0.11
10,Richardson,91,GRAYSON,White,1365,1300,0.95,1167,0.85,95,0.07,1049,0.77,231,0.17,573,0.42,804,0.59,68,0.05,321,0.24
10,Richardson,91,GRAYSON,Others,38,36,0.95,33,0.87,2,0.05,29,0.76,7,0.18,19,0.50,26,0.68,2,0.05,11,0.29
10,Richardson,116,HUNT,African American,163,152,0.93,106,0.65,45,0.28,113,0.69,13,0.08,62,0.38,75,0.46,8,0.05,9,0.06
10,Richardson,116,HUNT,Hispanic,162,151,0.93,116,0.72,24,0.15,107,0.66,14,0.09,54,0.33,68,0.42,10,0.06,18,0.11
10,Richardson,116,HUNT,White,791,747,0.94,654,0.83,79,0.10,588,0.74,170,0.21,229,0.29,399,0.50,21,0.03,186,0.24
10,Richardson,116,HUNT,Others,8,8,1.00,8,1.00, -   ,0.00,7,0.88,6,0.75,1,0.13,7,0.88, -   ,0.00,4,0.50
10,Richardson,129,KAUFMAN,African American,180,172,0.96,148,0.82,20,0.11,133,0.74,36,0.20,69,0.38,105,0.58,7,0.04,30,0.17
10,Richardson,129,KAUFMAN,Hispanic,263,250,0.95,210,0.80,34,0.13,199,0.76,23,0.09,92,0.35,115,0.44,5,0.02,32,0.12
10,Richardson,129,KAUFMAN,White,1155,1099,0.95,984,0.85,99,0.09,941,0.81,217,0.19,466,0.40,683,0.59,41,0.04,299,0.26
10,Richardson,129,KAUFMAN,Others,26,26,1.00,24,0.92,2,0.08,21,0.81,3,0.12,13,0.50,16,0.62,2,0.08,6,0.23
10,Richardson,199,ROCKWALL,African American,88,80,0.91,75,0.85,5,0.06,71,0.81,18,0.20,39,0.44,57,0.65,3,0.03,16,0.18
10,Richardson,199,ROCKWALL,Hispanic,176,168,0.95,154,0.88,10,0.06,139,0.79,12,0.07,60,0.34,72,0.41,3,0.02,25,0.14
10,Richardson,199,ROCKWALL,White,778,749,0.96,711,0.91,25,0.03,663,0.85,207,0.27,311,0.40,518,0.67,31,0.04,233,0.30
10,Richardson,199,ROCKWALL,Others,32,30,0.94,28,0.88,2,0.06,26,0.81,15,0.47,9,0.28,24,0.75,2,0.06,9,0.28
10,Richardson,234,VAN ZANDT,Hispanic,32,31,0.97,21,0.66,6,0.19,20,0.63,1,0.03,6,0.19,7,0.22, -   ,0.00,3,0.09
10,Richardson,234,VAN ZANDT,White,324,308,0.95,265,0.82,33,0.10,249,0.77,48,0.15,133,0.41,181,0.56,10,0.03,85,0.26
10,Richardson,234,VAN ZANDT,Other Ethnicities,24,21,0.88,19,0.79,2,0.08,18,0.75,5,0.21,8,0.33,13,0.54, -   ,0.00,4,0.17
11,Fort Worth,49,COOKE,Hispanic,87,82,0.94,60,0.69,16,0.18,56,0.64,4,0.05,26,0.30,30,0.34,2,0.02,13,0.15
11,Fort Worth,49,COOKE,White,357,342,0.96,315,0.88,18,0.05,291,0.82,60,0.17,138,0.39,198,0.55,8,0.02,80,0.22
11,Fort Worth,49,COOKE,Other Ethnicities,29,27,0.93,24,0.83,2,0.07,19,0.66,5,0.17,7,0.24,12,0.41,2,0.07,3,0.10
11,Fort Worth,61,DENTON,African American,612,556,0.91,495,0.81,51,0.08,470,0.77,138,0.23,201,0.33,339,0.55,19,0.03,105,0.17
11,Fort Worth,61,DENTON,Hispanic,1357,1269,0.94,991,0.73,264,0.19,1000,0.74,140,0.10,407,0.30,547,0.40,34,0.03,183,0.13
11,Fort Worth,61,DENTON,White,4623,4368,0.94,3915,0.85,392,0.08,3803,0.82,1267,0.27,1687,0.36,2954,0.64,191,0.04,1326,0.29
11,Fort Worth,61,DENTON,Others,361,333,0.92,311,0.86,19,0.05,302,0.84,137,0.38,87,0.24,224,0.62,12,0.03,125,0.35
11,Fort Worth,72,ERATH,Hispanic,121,115,0.95,99,0.82,17,0.14,92,0.76,22,0.18,29,0.24,51,0.42,3,0.02,21,0.17
11,Fort Worth,72,ERATH,White,289,276,0.96,257,0.89,12,0.04,234,0.81,114,0.39,63,0.22,177,0.61,5,0.02,82,0.28
11,Fort Worth,72,ERATH,Other Ethnicities,11,10,0.91,8,0.73,1,0.09,8,0.73,5,0.45,3,0.27,8,0.73,1,0.09,4,0.36
11,Fort Worth,111,HOOD,Hispanic,68,64,0.94,62,0.91, -   ,0.00,53,0.78,14,0.21,19,0.28,33,0.49,2,0.03,12,0.18
11,Fort Worth,111,HOOD,White,550,520,0.95,480,0.87,23,0.04,437,0.79,139,0.25,163,0.30,302,0.55,15,0.03,139,0.25
11,Fort Worth,111,HOOD,Other Ethnicities,8,7,0.88,7,0.88, -   ,0.00,7,0.88,2,0.25,3,0.38,5,0.63, -   ,0.00,1,0.13
11,Fort Worth,126,JOHNSON,African American,62,55,0.89,48,0.77,8,0.13,43,0.69,7,0.11,28,0.45,35,0.56,1,0.02,6,0.10
11,Fort Worth,126,JOHNSON,Hispanic,387,363,0.94,303,0.78,49,0.13,287,0.74,40,0.10,139,0.36,179,0.46,12,0.03,68,0.18
11,Fort Worth,126,JOHNSON,White,1681,1581,0.94,1405,0.84,161,0.10,1311,0.78,335,0.20,586,0.35,921,0.55,64,0.04,397,0.24
11,Fort Worth,126,JOHNSON,Others,32,30,0.94,29,0.91,1,0.03,26,0.81,7,0.22,14,0.44,21,0.66,2,0.06,12,0.38
11,Fort Worth,182,PALO PINTO,White,294,274,0.93,231,0.79,21,0.07,211,0.72,47,0.16,95,0.32,142,0.48,7,0.02,64,0.22
11,Fort Worth,182,PALO PINTO,Other Ethnicities,77,75,0.97,68,0.88,3,0.04,63,0.82,10,0.13,22,0.29,32,0.42,1,0.01,19,0.25
11,Fort Worth,184,PARKER,African American,24,22,0.92,20,0.83,2,0.08,18,0.75,1,0.04,11,0.46,12,0.50, -   ,0.00,3,0.13
11,Fort Worth,184,PARKER,Hispanic,158,146,0.92,137,0.87,7,0.04,115,0.73,15,0.09,47,0.30,62,0.39,4,0.03,22,0.14
11,Fort Worth,184,PARKER,White,1290,1217,0.94,1101,0.85,84,0.07,1013,0.79,295,0.23,497,0.39,792,0.61,67,0.05,378,0.29
11,Fort Worth,184,PARKER,Others,26,23,0.88,21,0.81,1,0.04,18,0.69,5,0.19,10,0.38,15,0.58,2,0.08,8,0.31
11,Fort Worth,213,SOMERVELL,White,90,86,0.96,81,0.90,4,0.04,80,0.89,34,0.38,17,0.19,51,0.57, -   ,0.00,27,0.30
11,Fort Worth,213,SOMERVELL,Other Ethnicities,34,33,0.97,31,0.91,3,0.09,25,0.74,7,0.21,6,0.18,13,0.38,1,0.03,7,0.21
11,Fort Worth,220,TARRANT,African American,4468,3991,0.89,3143,0.70,763,0.17,2871,0.64,836,0.19,1575,0.35,2411,0.54,331,0.07,574,0.13
11,Fort Worth,220,TARRANT,Hispanic,6868,6390,0.93,4959,0.72,1211,0.18,4520,0.66,640,0.09,2044,0.30,2684,0.39,223,0.03,819,0.12
11,Fort Worth,220,TARRANT,White,10687,10003,0.94,8870,0.83,912,0.09,8375,0.78,2814,0.26,3850,0.36,6664,0.62,460,0.04,3041,0.28
11,Fort Worth,220,TARRANT,Others,1136,1072,0.94,983,0.87,71,0.06,955,0.84,417,0.37,382,0.34,799,0.70,48,0.04,449,0.40
11,Fort Worth,249,WISE,Hispanic,119,112,0.94,104,0.87,4,0.03,92,0.77,11,0.09,35,0.29,46,0.39,1,0.01,19,0.16
11,Fort Worth,249,WISE,White,543,508,0.94,471,0.87,29,0.05,444,0.82,116,0.21,195,0.36,311,0.57,9,0.02,131,0.24
11,Fort Worth,249,WISE,Other Ethnicities,13,11,0.85,10,0.77,2,0.15,9,0.69,2,0.15,5,0.38,7,0.54, -   ,0.00,3,0.23
12,Waco,14,BELL,African American,1315,1130,0.86,834,0.63,260,0.20,815,0.62,191,0.15,472,0.36,663,0.50,78,0.06,163,0.12
12,Waco,14,BELL,Hispanic,802,733,0.91,557,0.69,156,0.19,542,0.68,70,0.09,282,0.35,352,0.44,36,0.04,96,0.12
12,Waco,14,BELL,White,1732,1589,0.92,1320,0.76,184,0.11,1254,0.72,350,0.20,616,0.36,966,0.56,85,0.05,396,0.23
12,Waco,14,BELL,Others,150,130,0.87,98,0.65,24,0.16,106,0.71,30,0.20,54,0.36,84,0.56,8,0.05,33,0.22
12,Waco,18,BOSQUE,Hispanic,46,43,0.93,40,0.87, -   ,0.00,39,0.85,5,0.11,22,0.48,27,0.59, -   ,0.00,10,0.22
12,Waco,18,BOSQUE,White,204,197,0.97,183,0.90,5,0.02,178,0.87,46,0.23,96,0.47,142,0.70,7,0.03,66,0.32
12,Waco,18,BOSQUE,Other Ethnicities,8,8,1.00,8,1.00, -   ,0.00,7,0.88,2,0.25,4,0.50,6,0.75, -   ,0.00,2,0.25
