Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
7,Kilgore,202,SABINE,Other Ethnicities,20,17,85%,17,85%,1,5%,15,75%,2,10%,5,25%,7,35%,1,5%,3,15%
7,Kilgore,203,SAN AUGUSTINE,White,46,43,93%,41,89%,2,4%,35,76%,5,11%,12,26%,17,37%,,0%,11,24%
7,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,47,47,100%,45,96%,1,2%,42,89%,8,17%,18,38%,26,55%,1,2%,9,19%
7,Kilgore,210,SHELBY,African American,83,80,96%,73,88%,6,7%,64,77%,10,12%,37,45%,47,57%,1,1%,10,12%
7,Kilgore,210,SHELBY,White,190,182,96%,169,89%,6,3%,152,80%,39,21%,68,36%,107,56%,5,3%,58,31%
7,Kilgore,210,SHELBY,Other Ethnicities,69,64,93%,56,81%,5,7%,54,78%,2,3%,20,29%,22,32%,,0%,7,10%
7,Kilgore,212,SMITH,African American,586,563,96%,467,80%,86,15%,439,75%,80,14%,288,49%,368,63%,28,5%,107,18%
7,Kilgore,212,SMITH,Hispanic,677,628,93%,475,70%,132,20%,477,70%,27,4%,236,35%,263,39%,14,2%,93,14%
7,Kilgore,212,SMITH,White,1231,1168,95%,1070,87%,65,5%,967,79%,261,21%,519,42%,780,63%,66,5%,409,33%
7,Kilgore,212,SMITH,Others,28,25,89%,25,89%,1,4%,24,86%,11,39%,6,21%,17,61%,1,4%,10,36%
7,Kilgore,230,UPSHUR,African American,63,60,95%,56,89%,4,6%,51,81%,7,11%,28,44%,35,56%,2,3%,10,16%
7,Kilgore,230,UPSHUR,White,428,409,96%,386,90%,11,3%,360,84%,53,12%,183,43%,236,55%,9,2%,116,27%
7,Kilgore,230,UPSHUR,Other Ethnicities,40,37,93%,36,90%,,0%,33,83%,7,18%,9,23%,16,40%,,0%,10,25%
7,Kilgore,234,VAN ZANDT,Hispanic,34,30,88%,28,82%,,0%,28,82%,4,12%,11,32%,15,44%,,0%,10,29%
7,Kilgore,234,VAN ZANDT,White,312,293,94%,279,89%,8,3%,246,79%,41,13%,122,39%,163,52%,6,2%,90,29%
7,Kilgore,234,VAN ZANDT,Other Ethnicities,21,19,90%,18,86%,2,10%,16,76%,5,24%,10,48%,15,71%,2,10%,2,10%
7,Kilgore,250,WOOD,Hispanic,63,58,92%,55,87%,4,6%,55,87%,8,13%,18,29%,26,41%,,0%,16,25%
7,Kilgore,250,WOOD,White,390,375,96%,353,91%,12,3%,337,86%,82,21%,138,35%,220,56%,8,2%,104,27%
7,Kilgore,250,WOOD,Other Ethnicities,30,28,93%,28,93%,2,7%,27,90%,5,17%,12,40%,17,57%,,0%,3,10%
8,Mt. Pleasant,19,BOWIE,African American,435,407,94%,378,87%,17,4%,340,78%,45,10%,152,35%,197,45%,14,3%,45,10%
8,Mt. Pleasant,19,BOWIE,Hispanic,57,54,95%,48,84%,3,5%,46,81%,9,16%,16,28%,25,44%,3,5%,11,19%
8,Mt. Pleasant,19,BOWIE,White,768,720,94%,684,89%,12,2%,614,80%,143,19%,261,34%,404,53%,30,4%,191,25%
8,Mt. Pleasant,19,BOWIE,Others,20,18,90%,19,95%,,0%,18,90%,6,30%,2,10%,8,40%,,0%,5,25%
8,Mt. Pleasant,32,CAMP,African American,38,38,100%,37,97%,1,3%,33,87%,2,5%,22,58%,24,63%,,0%,5,13%
8,Mt. Pleasant,32,CAMP,Hispanic,62,60,97%,58,94%,3,5%,57,92%,5,8%,24,39%,29,47%,,0%,12,19%
8,Mt. Pleasant,32,CAMP,White,76,72,95%,70,92%,2,3%,65,86%,15,20%,42,55%,57,75%,3,4%,28,37%
8,Mt. Pleasant,34,CASS,African American,87,87,100%,82,94%,3,3%,77,89%,15,17%,29,33%,44,51%,4,5%,11,13%
8,Mt. Pleasant,34,CASS,White,336,322,96%,309,92%,5,1%,272,81%,66,20%,108,32%,174,52%,3,1%,92,27%
8,Mt. Pleasant,34,CASS,Other Ethnicities,29,29,100%,27,93%,,0%,24,83%,6,21%,9,31%,15,52%,,0%,9,31%
8,Mt. Pleasant,60,DELTA,White,56,49,88%,48,86%,3,5%,47,84%,9,16%,22,39%,31,55%,,0%,16,29%
8,Mt. Pleasant,60,DELTA,Other Ethnicities,21,19,90%,19,90%,2,10%,20,95%,3,14%,10,48%,13,62%,,0%,4,19%
8,Mt. Pleasant,80,FRANKLIN,Hispanic,22,22,100%,21,95%,1,5%,18,82%,1,5%,10,45%,11,50%,,0%,2,9%
8,Mt. Pleasant,80,FRANKLIN,White,73,70,96%,62,85%,1,1%,55,75%,9,12%,34,47%,43,59%,6,8%,19,26%
8,Mt. Pleasant,80,FRANKLIN,Other Ethnicities,15,15,100%,14,93%,,0%,11,73%,2,13%,6,40%,8,53%,,0%,3,20%
8,Mt. Pleasant,112,HOPKINS,Hispanic,107,98,92%,86,80%,11,10%,80,75%,11,10%,27,25%,38,36%,3,3%,18,17%
8,Mt. Pleasant,112,HOPKINS,White,352,335,95%,313,89%,21,6%,288,82%,76,22%,138,39%,214,61%,14,4%,95,27%
8,Mt. Pleasant,112,HOPKINS,Other Ethnicities,49,49,100%,45,92%,4,8%,41,84%,13,27%,17,35%,30,61%,2,4%,12,24%
8,Mt. Pleasant,139,LAMAR,African American,141,135,96%,122,87%,12,9%,108,77%,14,10%,65,46%,79,56%,8,6%,21,15%
8,Mt. Pleasant,139,LAMAR,Hispanic,47,45,96%,43,91%,,0%,37,79%,3,6%,17,36%,20,43%,,0%,5,11%
8,Mt. Pleasant,139,LAMAR,White,487,464,95%,438,90%,17,3%,382,78%,52,11%,262,54%,314,64%,16,3%,154,32%
8,Mt. Pleasant,139,LAMAR,Others,21,19,90%,19,90%,2,10%,17,81%,3,14%,8,38%,11,52%,,0%,6,29%
8,Mt. Pleasant,155,MARION,White,56,49,88%,44,79%,2,4%,37,66%,9,16%,16,29%,25,45%,4,7%,13,23%
8,Mt. Pleasant,155,MARION,Other Ethnicities,41,41,100%,40,98%,,0%,35,85%,7,17%,15,37%,22,54%,,0%,11,27%
8,Mt. Pleasant,172,MORRIS,African American,65,56,86%,52,80%,5,8%,53,82%,8,12%,34,52%,42,65%,2,3%,13,20%
8,Mt. Pleasant,172,MORRIS,White,89,85,96%,77,87%,5,6%,68,76%,11,12%,41,46%,52,58%,2,2%,23,26%
8,Mt. Pleasant,172,MORRIS,Other Ethnicities,21,20,95%,19,90%,2,10%,20,95%,2,10%,15,71%,17,81%,,0%,9,43%
8,Mt. Pleasant,194,RED RIVER,African American,47,46,98%,46,98%,,0%,43,91%,6,13%,19,40%,25,53%,,0%,11,23%
8,Mt. Pleasant,194,RED RIVER,White,128,124,97%,111,87%,5,4%,103,80%,17,13%,65,51%,82,64%,9,7%,34,27%
8,Mt. Pleasant,194,RED RIVER,Other Ethnicities,19,17,89%,18,95%,,0%,16,84%,2,11%,8,42%,10,53%,,0%,4,21%
8,Mt. Pleasant,225,TITUS,Hispanic,286,255,89%,217,76%,45,16%,199,70%,7,2%,120,42%,127,44%,12,4%,62,22%
8,Mt. Pleasant,225,TITUS,White,181,164,91%,146,81%,17,9%,132,73%,25,14%,83,46%,108,60%,17,9%,57,31%
8,Mt. Pleasant,225,TITUS,Other Ethnicities,64,61,95%,55,86%,5,8%,57,89%,14,22%,29,45%,43,67%,,0%,13,20%
9,Wichita Falls,5,ARCHER,All Ethnicities,132,128,97%,125,95%,2,2%,119,90%,44,33%,38,29%,82,62%,,0%,51,39%
9,Wichita Falls,12,BAYLOR,White,30,29,97%,25,83%,1,3%,22,73%,6,20%,11,37%,17,57%,3,10%,15,50%
9,Wichita Falls,12,BAYLOR,Other Ethnicities,13,13,100%,13,100%,,0%,9,69%,1,8%,4,31%,5,38%,,0%,1,8%
9,Wichita Falls,39,CLAY,White,134,133,99%,128,96%,1,1%,115,86%,46,34%,38,28%,84,63%,2,1%,43,32%
9,Wichita Falls,39,CLAY,Other Ethnicities,11,10,91%,9,82%,1,9%,9,82%,4,36%,3,27%,7,64%,,0%,5,45%
9,Wichita Falls,78,FOARD,All Ethnicities,22,21,95%,21,95%,,0%,21,95%,2,9%,13,59%,15,68%,,0%,7,32%
9,Wichita Falls,99,HARDEMAN,White,41,39,95%,37,90%,1,2%,34,83%,12,29%,12,29%,24,59%,1,2%,7,17%
9,Wichita Falls,99,HARDEMAN,Other Ethnicities,22,22,100%,21,95%,,0%,17,77%,,0%,7,32%,7,32%,1,5%,1,5%
9,Wichita Falls,119,JACK,White,105,100,95%,97,92%,1,1%,85,81%,27,26%,31,30%,58,55%,3,3%,33,31%
9,Wichita Falls,119,JACK,Other Ethnicities,18,16,89%,15,83%,1,6%,12,67%,3,17%,4,22%,7,39%,,0%,1,6%
9,Wichita Falls,138,KNOX,White,26,26,100%,24,92%,2,8%,23,88%,10,38%,8,31%,18,69%,,0%,13,50%
9,Wichita Falls,138,KNOX,Other Ethnicities,27,26,96%,27,100%,,0%,27,100%,2,7%,10,37%,12,44%,,0%,5,19%
9,Wichita Falls,169,MONTAGUE,Hispanic,29,26,90%,26,90%,1,3%,21,72%,3,10%,6,21%,9,31%,,0%,4,14%
9,Wichita Falls,169,MONTAGUE,White,183,165,90%,160,87%,4,2%,143,78%,42,23%,67,37%,109,60%,5,3%,44,24%
9,Wichita Falls,169,MONTAGUE,Other Ethnicities,11,10,91%,10,91%,,0%,10,91%,5,45%,2,18%,7,64%,,0%,5,45%
9,Wichita Falls,224,THROCKMORTON,All Ethnicities,32,30,94%,29,91%,2,6%,29,91%,8,25%,11,34%,19,59%,,0%,7,22%
9,Wichita Falls,243,WICHITA,African American,217,194,89%,168,77%,28,13%,163,75%,24,11%,56,26%,80,37%,2,1%,18,8%
9,Wichita Falls,243,WICHITA,Hispanic,304,285,94%,251,83%,38,13%,254,84%,43,14%,80,26%,123,40%,2,1%,39,13%
9,Wichita Falls,243,WICHITA,White,930,856,92%,776,83%,53,6%,723,78%,245,26%,247,27%,492,53%,31,3%,236,25%
9,Wichita Falls,243,WICHITA,Others,51,46,90%,44,86%,2,4%,39,76%,17,33%,13,25%,30,59%,1,2%,15,29%
9,Wichita Falls,244,WILBARGER,Hispanic,68,65,96%,61,90%,4,6%,49,72%,4,6%,27,40%,31,46%,1,1%,19,28%
9,Wichita Falls,244,WILBARGER,White,90,85,94%,80,89%,2,2%,73,81%,26,29%,21,23%,47,52%,,0%,29,32%
9,Wichita Falls,244,WILBARGER,Other Ethnicities,30,27,90%,24,80%,1,3%,21,70%,3,10%,14,47%,17,57%,1,3%,4,13%
9,Wichita Falls,252,YOUNG,White,184,175,95%,162,88%,10,5%,152,83%,58,32%,50,27%,108,59%,3,2%,62,34%
9,Wichita Falls,252,YOUNG,Other Ethnicities,56,54,96%,52,93%,1,2%,45,80%,8,14%,16,29%,24,43%,1,2%,8,14%
10,Richardson,43,COLLIN,African American,1311,1232,94%,1114,85%,87,7%,1079,82%,273,21%,484,37%,757,58%,36,3%,264,20%
10,Richardson,43,COLLIN,Hispanic,1946,1847,95%,1664,86%,157,8%,1599,82%,236,12%,662,34%,898,46%,31,2%,363,19%
10,Richardson,43,COLLIN,White,6978,6664,96%,6350,91%,181,3%,6047,87%,1891,27%,2558,37%,4449,64%,233,3%,2346,34%
10,Richardson,43,COLLIN,Others,1311,1250,95%,1208,92%,15,1%,1118,85%,542,41%,293,22%,835,64%,64,5%,580,44%
10,Richardson,57,DALLAS,African American,8863,8234,93%,7169,81%,1020,12%,6625,75%,1914,22%,2801,32%,4715,53%,282,3%,1306,15%
10,Richardson,57,DALLAS,Hispanic,15953,14938,94%,12993,81%,1812,11%,12092,76%,1422,9%,4733,30%,6155,39%,209,1%,2083,13%
10,Richardson,57,DALLAS,White,6083,5763,95%,5381,88%,295,5%,5028,83%,1725,28%,1983,33%,3708,61%,199,3%,1862,31%
10,Richardson,57,DALLAS,Others,1509,1431,95%,1371,91%,49,3%,1321,88%,587,39%,450,30%,1037,69%,44,3%,654,43%
10,Richardson,70,ELLIS,African American,265,254,96%,239,90%,16,6%,226,85%,65,25%,118,45%,183,69%,9,3%,54,20%
10,Richardson,70,ELLIS,Hispanic,749,695,93%,631,84%,69,9%,593,79%,71,9%,271,36%,342,46%,16,2%,142,19%
10,Richardson,70,ELLIS,White,1346,1279,95%,1209,90%,57,4%,1150,85%,351,26%,537,40%,888,66%,28,2%,466,35%
10,Richardson,70,ELLIS,Others,24,24,100%,24,100%,,0%,22,92%,9,38%,10,42%,19,79%,,0%,11,46%
10,Richardson,74,FANNIN,Hispanic,41,40,98%,38,93%,,0%,33,80%,9,22%,12,29%,21,51%,,0%,5,12%
10,Richardson,74,FANNIN,White,342,329,96%,317,93%,2,1%,278,81%,46,13%,145,42%,191,56%,8,2%,87,25%
10,Richardson,74,FANNIN,Other Ethnicities,35,34,97%,31,89%,,0%,28,80%,4,11%,10,29%,14,40%,1,3%,3,9%
10,Richardson,91,GRAYSON,African American,110,105,95%,96,87%,8,7%,86,78%,14,13%,47,43%,61,55%,4,4%,21,19%
10,Richardson,91,GRAYSON,Hispanic,201,190,95%,174,87%,10,5%,158,79%,19,9%,76,38%,95,47%,3,1%,42,21%
10,Richardson,91,GRAYSON,White,1139,1089,96%,1012,89%,43,4%,934,82%,205,18%,479,42%,684,60%,38,3%,323,28%
10,Richardson,91,GRAYSON,Others,32,29,91%,28,88%,,0%,26,81%,9,28%,8,25%,17,53%,1,3%,8,25%
10,Richardson,116,HUNT,African American,116,106,91%,98,84%,9,8%,90,78%,22,19%,41,35%,63,54%,4,3%,12,10%
10,Richardson,116,HUNT,Hispanic,194,175,90%,156,80%,22,11%,153,79%,13,7%,63,32%,76,39%,,0%,32,16%
10,Richardson,116,HUNT,White,685,650,95%,607,89%,37,5%,557,81%,149,22%,226,33%,375,55%,17,2%,161,24%
10,Richardson,116,HUNT,Others,24,22,92%,21,88%,1,4%,19,79%,6,25%,7,29%,13,54%,,0%,5,21%
10,Richardson,129,KAUFMAN,African American,233,219,94%,202,87%,18,8%,190,82%,44,19%,91,39%,135,58%,7,3%,40,17%
10,Richardson,129,KAUFMAN,Hispanic,358,336,94%,294,82%,33,9%,282,79%,35,10%,120,34%,155,43%,4,1%,67,19%
10,Richardson,129,KAUFMAN,White,1174,1130,96%,1035,88%,79,7%,966,82%,244,21%,417,36%,661,56%,30,3%,315,27%
10,Richardson,129,KAUFMAN,Others,30,29,97%,28,93%,1,3%,27,90%,9,30%,12,40%,21,70%,1,3%,10,33%
10,Richardson,199,ROCKWALL,African American,110,100,91%,93,85%,10,9%,91,83%,30,27%,39,35%,69,63%,1,1%,29,26%
10,Richardson,199,ROCKWALL,Hispanic,265,253,95%,222,84%,34,13%,215,81%,35,13%,100,38%,135,51%,2,1%,53,20%
10,Richardson,199,ROCKWALL,White,910,872,96%,809,89%,51,6%,772,85%,258,28%,353,39%,611,67%,40,4%,336,37%
10,Richardson,199,ROCKWALL,Others,37,34,92%,31,84%,,0%,29,78%,9,24%,18,49%,27,73%,4,11%,13,35%
10,Richardson,234,VAN ZANDT,Hispanic,26,25,96%,23,88%,1,4%,23,88%,4,15%,9,35%,13,50%,,0%,5,19%
10,Richardson,234,VAN ZANDT,White,306,295,96%,271,89%,21,7%,245,80%,66,22%,94,31%,160,52%,4,1%,82,27%
10,Richardson,234,VAN ZANDT,Other Ethnicities,22,22,100%,21,95%,,0%,22,100%,11,50%,7,32%,18,82%,,0%,8,36%
11,Fort Worth,49,COOKE,Hispanic,107,93,87%,82,77%,9,8%,71,66%,5,5%,30,28%,35,33%,2,2%,13,12%
11,Fort Worth,49,COOKE,White,305,291,95%,277,91%,15,5%,262,86%,60,20%,114,37%,174,57%,6,2%,91,30%
11,Fort Worth,49,COOKE,Other Ethnicities,24,24,100%,20,83%,2,8%,15,63%,4,17%,8,33%,12,50%,2,8%,5,21%
11,Fort Worth,61,DENTON,African American,685,645,94%,579,85%,58,8%,558,81%,145,21%,221,32%,366,53%,18,3%,126,18%
11,Fort Worth,61,DENTON,Hispanic,1715,1626,95%,1415,83%,188,11%,1357,79%,188,11%,506,30%,694,40%,34,2%,253,15%
11,Fort Worth,61,DENTON,White,4974,4770,96%,4417,89%,254,5%,4230,85%,1332,27%,1748,35%,3080,62%,149,3%,1572,32%
11,Fort Worth,61,DENTON,Others,519,492,95%,465,90%,19,4%,452,87%,213,41%,124,24%,337,65%,19,4%,209,40%
11,Fort Worth,72,ERATH,Hispanic,141,123,87%,109,77%,19,13%,98,70%,21,15%,32,23%,53,38%,1,1%,22,16%
11,Fort Worth,72,ERATH,White,275,260,95%,250,91%,9,3%,223,81%,115,42%,55,20%,170,62%,6,2%,87,32%
11,Fort Worth,72,ERATH,Other Ethnicities,10,9,90%,9,90%,,0%,9,90%,4,40%,4,40%,8,80%,,0%,3,30%
11,Fort Worth,111,HOOD,White,512,472,92%,441,86%,22,4%,404,79%,148,29%,133,26%,281,55%,13,3%,153,30%
11,Fort Worth,111,HOOD,Other Ethnicities,90,87,97%,82,91%,4,4%,76,84%,18,20%,22,24%,40,44%,2,2%,19,21%
11,Fort Worth,126,JOHNSON,African American,106,100,94%,87,82%,12,11%,78,74%,21,20%,36,34%,57,54%,3,3%,16,15%
11,Fort Worth,126,JOHNSON,Hispanic,482,458,95%,396,82%,58,12%,387,80%,53,11%,162,34%,215,45%,3,1%,81,17%
11,Fort Worth,126,JOHNSON,White,1648,1579,96%,1418,86%,125,8%,1334,81%,327,20%,581,35%,908,55%,43,3%,420,25%
11,Fort Worth,126,JOHNSON,Others,35,33,94%,31,89%,2,6%,30,86%,9,26%,11,31%,20,57%,2,6%,8,23%
11,Fort Worth,182,PALO PINTO,Hispanic,117,113,97%,107,91%,,0%,97,83%,7,6%,43,37%,50,43%,2,2%,23,20%
11,Fort Worth,182,PALO PINTO,White,244,233,95%,214,88%,9,4%,191,78%,33,14%,84,34%,117,48%,5,2%,55,23%
11,Fort Worth,182,PALO PINTO,Other Ethnicities,12,12,100%,11,92%,1,8%,11,92%,1,8%,4,33%,5,42%,,0%,3,25%
11,Fort Worth,184,PARKER,African American,22,22,100%,17,77%,3,14%,16,73%,4,18%,6,27%,10,45%,,0%,3,14%
11,Fort Worth,184,PARKER,Hispanic,171,167,98%,152,89%,10,6%,135,79%,13,8%,62,36%,75,44%,3,2%,34,20%
11,Fort Worth,184,PARKER,White,1242,1194,96%,1130,91%,40,3%,1038,84%,277,22%,517,42%,794,64%,40,3%,386,31%
11,Fort Worth,184,PARKER,Others,25,23,92%,21,84%,,0%,20,80%,6,24%,5,20%,11,44%,1,4%,4,16%
11,Fort Worth,213,SOMERVELL,White,108,103,95%,102,94%,1,1%,99,92%,44,41%,19,18%,63,58%,1,1%,37,34%
11,Fort Worth,213,SOMERVELL,Other Ethnicities,44,43,98%,39,89%,3,7%,39,89%,7,16%,16,36%,23,52%,,0%,8,18%
11,Fort Worth,220,TARRANT,African American,4723,4410,93%,3741,79%,566,12%,3424,73%,974,21%,1547,33%,2521,53%,193,4%,784,17%
11,Fort Worth,220,TARRANT,Hispanic,7918,7486,95%,6408,81%,925,12%,5814,73%,813,10%,2505,32%,3318,42%,177,2%,1182,15%
11,Fort Worth,220,TARRANT,White,9702,9258,95%,8468,87%,572,6%,7914,82%,2578,27%,3383,35%,5961,61%,364,4%,2906,30%
11,Fort Worth,220,TARRANT,Others,1362,1294,95%,1222,90%,53,4%,1165,86%,511,38%,441,32%,952,70%,43,3%,576,42%
11,Fort Worth,249,WISE,Hispanic,156,148,95%,137,88%,12,8%,136,87%,15,10%,52,33%,67,43%,2,1%,32,21%
11,Fort Worth,249,WISE,White,485,463,95%,446,92%,12,2%,393,81%,116,24%,148,31%,264,54%,15,3%,131,27%
11,Fort Worth,249,WISE,Other Ethnicities,19,19,100%,18,95%,,0%,14,74%,3,16%,8,42%,11,58%,,0%,4,21%
12,Waco,14,BELL,African American,1270,1134,89%,878,69%,176,14%,895,70%,200,16%,430,34%,630,50%,50,4%,169,13%
12,Waco,14,BELL,Hispanic,1002,935,93%,743,74%,145,14%,746,74%,120,12%,345,34%,465,46%,25,3%,151,15%
12,Waco,14,BELL,White,1796,1605,89%,1356,76%,165,9%,1295,72%,369,21%,567,32%,936,52%,56,3%,458,26%
12,Waco,14,BELL,Others,158,136,86%,120,76%,6,4%,118,75%,28,18%,47,30%,75,47%,5,3%,36,23%
12,Waco,18,BOSQUE,Hispanic,50,50,100%,45,90%,2,4%,43,86%,3,6%,21,42%,24,48%,1,2%,10,20%
12,Waco,18,BOSQUE,White,177,174,98%,168,95%,4,2%,150,85%,50,28%,56,32%,106,60%,5,3%,57,32%
12,Waco,18,BOSQUE,Other Ethnicities,9,9,100%,9,100%,,0%,7,78%,,0%,5,56%,5,56%,,0%,1,11%
12,Waco,50,CORYELL,African American,162,151,93%,132,81%,12,7%,132,81%,47,29%,59,36%,106,65%,7,4%,40,25%
12,Waco,50,CORYELL,Hispanic,118,108,92%,98,83%,10,8%,98,83%,25,21%,45,38%,70,59%,4,3%,29,25%
12,Waco,50,CORYELL,White,494,455,92%,399,81%,37,7%,373,76%,82,17%,165,33%,247,50%,18,4%,99,20%
12,Waco,50,CORYELL,Others,27,23,85%,18,67%,1,4%,19,70%,3,11%,8,30%,11,41%,2,7%,5,19%
12,Waco,73,FALLS,African American,69,66,96%,58,84%,9,13%,58,84%,18,26%,27,39%,45,65%,1,1%,14,20%
12,Waco,73,FALLS,Hispanic,54,50,93%,48,89%,3,6%,47,87%,1,2%,24,44%,25,46%,,0%,11,20%
12,Waco,73,FALLS,White,55,51,93%,50,91%,2,4%,44,80%,10,18%,23,42%,33,60%,2,4%,18,33%
12,Waco,81,FREESTONE,Hispanic,43,40,93%,34,79%,6,14%,37,86%,3,7%,10,23%,13,30%,,0%,8,19%
12,Waco,81,FREESTONE,White,189,181,96%,172,91%,4,2%,158,84%,44,23%,82,43%,126,67%,5,3%,69,37%
12,Waco,81,FREESTONE,Other Ethnicities,45,42,93%,37,82%,5,11%,36,80%,7,16%,16,36%,23,51%,,0%,11,24%
12,Waco,97,HAMILTON,White,92,91,99%,87,95%,2,2%,84,91%,26,28%,22,24%,48,52%,,0%,20,22%
12,Waco,97,HAMILTON,Other Ethnicities,15,15,100%,13,87%,,0%,11,73%,2,13%,4,27%,6,40%,1,7%,2,13%
12,Waco,109,HILL,Hispanic,108,105,97%,99,92%,5,5%,93,86%,8,7%,46,43%,54,50%,2,2%,21,19%
12,Waco,109,HILL,White,304,287,94%,262,86%,13,4%,252,83%,49,16%,140,46%,189,62%,10,3%,84,28%
12,Waco,109,HILL,Other Ethnicities,48,45,94%,39,81%,4,8%,36,75%,5,10%,23,48%,28,58%,1,2%,5,10%
12,Waco,141,LAMPASAS,African American,11,10,91%,9,82%,1,9%,10,91%,4,36%,2,18%,6,55%,,0%,1,9%
12,Waco,141,LAMPASAS,Hispanic,68,67,99%,62,91%,3,4%,55,81%,10,15%,19,28%,29,43%,1,1%,9,13%
12,Waco,141,LAMPASAS,White,193,185,96%,177,92%,5,3%,149,77%,49,25%,55,29%,104,54%,7,4%,46,24%
12,Waco,141,LAMPASAS,Others,14,12,86%,13,93%,,0%,11,79%,2,14%,4,29%,6,43%,,0%,1,7%
12,Waco,147,LIMESTONE,Hispanic,79,75,95%,63,80%,11,14%,63,80%,7,9%,27,34%,34,43%,,0%,14,18%
12,Waco,147,LIMESTONE,White,152,147,97%,130,86%,10,7%,123,81%,32,21%,68,45%,100,66%,6,4%,50,33%
12,Waco,147,LIMESTONE,Other Ethnicities,71,69,97%,60,85%,11,15%,64,90%,10,14%,37,52%,47,66%,1,1%,20,28%
12,Waco,161,MCLENNAN,African American,638,613,96%,536,84%,71,11%,457,72%,79,12%,280,44%,359,56%,25,4%,97,15%
12,Waco,161,MCLENNAN,Hispanic,999,947,95%,825,83%,112,11%,775,78%,62,6%,436,44%,498,50%,20,2%,213,21%
12,Waco,161,MCLENNAN,White,1445,1380,96%,1286,89%,72,5%,1202,83%,296,20%,671,46%,967,67%,52,4%,534,37%
12,Waco,161,MCLENNAN,Others,43,42,98%,39,91%,3,7%,33,77%,16,37%,16,37%,32,74%,4,9%,22,51%
12,Waco,167,MILLS,White,50,49,98%,48,96%,1,2%,46,92%,22,44%,14,28%,36,72%,1,2%,20,40%
12,Waco,167,MILLS,Other Ethnicities,18,18,100%,18,100%,,0%,16,89%,1,6%,5,28%,6,33%,,0%,2,11%
12,Waco,175,NAVARRO,African American,120,114,95%,100,83%,14,12%,90,75%,9,8%,79,66%,88,73%,12,10%,16,13%
12,Waco,175,NAVARRO,Hispanic,205,194,95%,170,83%,27,13%,156,76%,9,4%,75,37%,84,41%,6,3%,35,17%
12,Waco,175,NAVARRO,White,339,324,96%,297,88%,20,6%,268,79%,56,17%,157,46%,213,63%,11,3%,112,33%
12,Waco,175,NAVARRO,Others,7,7,100%,7,100%,,0%,6,86%,1,14%,4,57%,5,71%,,0%,1,14%
13,Austin,11,BASTROP,Hispanic,432,419,97%,361,84%,52,12%,361,84%,51,12%,110,25%,161,37%,3,1%,42,10%
13,Austin,11,BASTROP,White,536,504,94%,448,84%,50,9%,435,81%,116,22%,146,27%,262,49%,13,2%,105,20%
13,Austin,11,BASTROP,Other Ethnicities,127,123,97%,106,83%,15,12%,104,82%,32,25%,38,30%,70,55%,4,3%,20,16%
13,Austin,14,BELL,All Ethnicities,41,39,95%,37,90%,1,2%,32,78%,5,12%,12,29%,17,41%,1,2%,6,15%
13,Austin,16,BLANCO,White,106,97,92%,95,90%,3,3%,88,83%,45,42%,30,28%,75,71%,6,6%,44,42%
13,Austin,16,BLANCO,Other Ethnicities,34,33,97%,31,91%,2,6%,29,85%,5,15%,7,21%,12,35%,,0%,2,6%
13,Austin,27,BURNET,Hispanic,140,134,96%,130,93%,4,3%,112,80%,16,11%,29,21%,45,32%,1,1%,15,11%
13,Austin,27,BURNET,White,368,349,95%,317,86%,23,6%,297,81%,106,29%,86,23%,192,52%,11,3%,91,25%
13,Austin,27,BURNET,Other Ethnicities,20,19,95%,17,85%,2,10%,14,70%,4,20%,4,20%,8,40%,,0%,5,25%
13,Austin,28,CALDWELL,Hispanic,250,242,97%,232,93%,8,3%,214,86%,43,17%,43,17%,86,34%,3,1%,33,13%
13,Austin,28,CALDWELL,White,146,142,97%,134,92%,2,1%,128,88%,42,29%,31,21%,73,50%,,0%,28,19%
13,Austin,28,CALDWELL,Other Ethnicities,33,31,94%,30,91%,2,6%,26,79%,9,27%,4,12%,13,39%,,0%,4,12%
13,Austin,46,COMAL,African American,48,41,85%,38,79%,2,4%,37,77%,8,17%,9,19%,17,35%,1,2%,7,15%
13,Austin,46,COMAL,Hispanic,675,614,91%,548,81%,51,8%,513,76%,112,17%,163,24%,275,41%,16,2%,117,17%
13,Austin,46,COMAL,White,1170,1133,97%,1061,91%,39,3%,990,85%,396,34%,280,24%,676,58%,30,3%,402,34%
13,Austin,46,COMAL,Others,31,29,94%,25,81%,,0%,24,77%,11,35%,9,29%,20,65%,2,6%,12,39%
13,Austin,75,FAYETTE,Hispanic,87,82,94%,73,84%,10,11%,73,84%,9,10%,25,29%,34,39%,1,1%,13,15%
13,Austin,75,FAYETTE,White,186,184,99%,170,91%,13,7%,162,87%,48,26%,73,39%,121,65%,2,1%,90,48%
13,Austin,75,FAYETTE,Other Ethnicities,28,27,96%,25,89%,1,4%,24,86%,6,21%,8,29%,14,50%,1,4%,4,14%
