Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Female,African American,,1081,906,0.84,735,0.68,141,0.13,684,0.63,127,0.12,471,0.44,26,0.02,624,0.58,89,0.08,135,0.13
12,Waco,Female,Hispanic,,860,739,0.86,595,0.69,106,0.12,536,0.62,39,0.05,344,0.40,13,0.02,396,0.46,56,0.07,99,0.12
12,Waco,Female,White,,2873,2561,0.89,2275,0.79,208,0.07,2102,0.73,573,0.20,1307,0.46,45,0.02,1925,0.67,206,0.07,897,0.31
12,Waco,Female,Others,,95,90,0.95,82,0.86,1,0.01,75,0.79,31,0.33,34,0.36,3,0.03,68,0.72,5,0.05,34,0.36
12,Waco,Male,African American,,1135,945,0.83,724,0.64,184,0.16,612,0.54,109,0.10,362,0.32,32,0.03,503,0.44,85,0.07,85,0.07
12,Waco,Male,Hispanic,,927,757,0.82,561,0.61,168,0.18,512,0.55,42,0.05,255,0.28,8,0.01,305,0.33,54,0.06,78,0.08
12,Waco,Male,White,,3101,2737,0.88,2356,0.76,275,0.09,2140,0.69,486,0.16,1171,0.38,39,0.01,1696,0.55,186,0.06,653,0.21
12,Waco,Male,Others,,77,67,0.87,59,0.77,4,0.05,53,0.69,14,0.18,27,0.35,3,0.04,44,0.57,3,0.04,13,0.17
13,Austin,Female,African American,,956,833,0.87,677,0.71,151,0.16,646,0.68,214,0.22,221,0.23,36,0.04,471,0.49,51,0.05,133,0.14
13,Austin,Female,Hispanic,,2939,2580,0.88,1983,0.68,504,0.17,1906,0.65,347,0.12,650,0.22,36,0.01,1033,0.35,83,0.03,288,0.10
13,Austin,Female,White,,5590,5122,0.92,4676,0.84,333,0.06,4463,0.80,1889,0.34,1552,0.28,317,0.06,3758,0.67,278,0.05,1769,0.32
13,Austin,Female,Others,,231,194,0.84,179,0.78,13,0.06,174,0.75,110,0.48,40,0.17,11,0.05,161,0.70,13,0.06,103,0.45
13,Austin,Male,African American,,983,851,0.87,587,0.60,246,0.25,557,0.57,144,0.15,210,0.21,24,0.02,378,0.39,43,0.04,65,0.07
13,Austin,Male,Hispanic,,3107,2676,0.86,1923,0.62,738,0.24,1735,0.56,247,0.08,554,0.18,39,0.01,840,0.27,98,0.03,177,0.06
13,Austin,Male,White,,6140,5502,0.90,4832,0.79,552,0.09,4575,0.75,1741,0.28,1570,0.26,283,0.05,3594,0.59,344,0.06,1450,0.24
13,Austin,Male,Others,,201,172,0.86,159,0.79,13,0.06,155,0.77,84,0.42,54,0.27,15,0.07,153,0.76,19,0.09,75,0.37
14,Abilene,Female,African American,,122,110,0.90,99,0.81,8,0.07,85,0.70,28,0.23,33,0.27,4,0.03,65,0.53,5,0.04,22,0.18
14,Abilene,Female,Hispanic,,487,445,0.91,371,0.76,57,0.12,321,0.66,59,0.12,158,0.32,4,0.01,221,0.45,20,0.04,71,0.15
14,Abilene,Female,White,,1373,1270,0.93,1180,0.86,69,0.05,1047,0.76,410,0.30,443,0.32,46,0.03,899,0.66,67,0.05,441,0.32
14,Abilene,Female,Others,,24,19,0.79,16,0.67,1,0.04,14,0.58,6,0.25,5,0.21,1,0.04,12,0.50,1,0.04,5,0.21
14,Abilene,Male,African American,,144,123,0.85,100,0.69,18,0.13,82,0.57,22,0.15,28,0.19,7,0.05,57,0.40,3,0.02,14,0.10
14,Abilene,Male,Hispanic,,509,466,0.92,384,0.75,69,0.14,351,0.69,58,0.11,136,0.27,5,0.01,199,0.39,17,0.03,60,0.12
14,Abilene,Male,White,,1408,1285,0.91,1183,0.84,79,0.06,1052,0.75,355,0.25,432,0.31,29,0.02,816,0.58,61,0.04,344,0.24
14,Abilene,Male,Others,,18,14,0.78,14,0.78,2,0.11,10,0.56,5,0.28,5,0.28,1,0.06,11,0.61,3,0.17,5,0.28
15,San Angelo,Female,African American,,78,64,0.82,58,0.74,6,0.08,54,0.69,19,0.24,19,0.24,1,0.01,39,0.50,4,0.05,7,0.09
15,San Angelo,Female,Hispanic,,876,776,0.89,672,0.77,73,0.08,577,0.66,142,0.16,230,0.26,11,0.01,383,0.44,39,0.04,112,0.13
15,San Angelo,Female,White,,954,873,0.92,818,0.86,32,0.03,761,0.80,394,0.41,208,0.22,16,0.02,618,0.65,46,0.05,326,0.34
15,San Angelo,Female,Others,,10,7,0.70,7,0.70,1,0.10,6,0.60,4,0.40,1,0.10,0,0.00,5,0.50,1,0.10,4,0.40
15,San Angelo,Male,African American,,76,65,0.86,59,0.78,4,0.05,45,0.59,11,0.15,12,0.16,2,0.03,25,0.33,1,0.01,6,0.08
15,San Angelo,Male,Hispanic,,923,829,0.90,704,0.76,135,0.15,578,0.63,124,0.13,171,0.19,13,0.01,308,0.33,31,0.03,76,0.08
15,San Angelo,Male,White,,1033,922,0.89,857,0.83,66,0.06,784,0.76,354,0.34,193,0.19,27,0.03,574,0.56,43,0.04,220,0.21
15,San Angelo,Male,Others,,8,8,1.00,8,1.00,0,0.00,8,1.00,5,0.63,1,0.13,0,0.00,6,0.75,0,0.00,3,0.38
16,Amarillo,Female,African American,,131,124,0.95,102,0.78,14,0.11,94,0.72,17,0.13,52,0.40,3,0.02,72,0.55,4,0.03,8,0.06
16,Amarillo,Female,Hispanic,,919,830,0.90,690,0.75,95,0.10,598,0.65,73,0.08,300,0.33,32,0.03,405,0.44,53,0.06,94,0.10
16,Amarillo,Female,White,,1924,1789,0.93,1664,0.87,68,0.04,1496,0.78,483,0.25,763,0.40,95,0.05,1341,0.70,103,0.05,596,0.31
16,Amarillo,Female,Others,,51,48,0.94,45,0.88,1,0.02,37,0.73,6,0.12,26,0.51,3,0.06,35,0.69,4,0.08,17,0.33
16,Amarillo,Male,African American,,159,141,0.89,118,0.74,20,0.13,99,0.62,17,0.11,50,0.31,4,0.03,71,0.45,7,0.04,7,0.04
16,Amarillo,Male,Hispanic,,979,875,0.89,679,0.69,157,0.16,605,0.62,65,0.07,236,0.24,40,0.04,341,0.35,34,0.03,66,0.07
16,Amarillo,Male,White,,2064,1898,0.92,1745,0.85,110,0.05,1520,0.74,422,0.20,705,0.34,96,0.05,1223,0.59,105,0.05,461,0.22
16,Amarillo,Male,Others,,61,52,0.85,43,0.71,4,0.07,38,0.62,8,0.13,25,0.41,3,0.05,36,0.59,6,0.10,7,0.12
17,Lubbock,Female,African American,,224,207,0.92,188,0.84,9,0.04,163,0.73,34,0.15,56,0.25,7,0.03,97,0.43,2,0.01,26,0.12
17,Lubbock,Female,Hispanic,,1470,1344,0.91,1216,0.83,106,0.07,1052,0.72,134,0.09,389,0.27,30,0.02,553,0.38,21,0.01,141,0.10
17,Lubbock,Female,White,,1413,1316,0.93,1259,0.89,36,0.03,1157,0.82,453,0.32,505,0.36,40,0.03,998,0.71,56,0.04,511,0.36
17,Lubbock,Female,Others,,26,25,0.96,22,0.85,1,0.04,20,0.77,10,0.39,7,0.27,1,0.04,18,0.69,1,0.04,7,0.27
17,Lubbock,Male,African American,,259,245,0.95,224,0.87,18,0.07,166,0.64,29,0.11,45,0.17,11,0.04,85,0.33,10,0.04,12,0.05
17,Lubbock,Male,Hispanic,,1480,1353,0.91,1158,0.78,158,0.11,994,0.67,91,0.06,382,0.26,28,0.02,501,0.34,30,0.02,109,0.07
17,Lubbock,Male,White,,1559,1432,0.92,1345,0.86,60,0.04,1238,0.79,392,0.25,576,0.37,48,0.03,1016,0.65,69,0.04,412,0.26
17,Lubbock,Male,Others,,27,24,0.89,21,0.78,1,0.04,19,0.70,13,0.48,2,0.07,1,0.04,16,0.59,2,0.07,8,0.30
18,Midland,Female,African American,,198,175,0.88,132,0.67,32,0.16,110,0.56,21,0.11,36,0.18,2,0.01,59,0.30,5,0.03,18,0.09
18,Midland,Female,Hispanic,,1535,1403,0.91,1157,0.75,195,0.13,1028,0.67,159,0.10,399,0.26,13,0.01,571,0.37,39,0.03,147,0.10
18,Midland,Female,White,,1526,1399,0.92,1304,0.86,59,0.04,1163,0.76,308,0.20,509,0.33,50,0.03,867,0.57,73,0.05,389,0.26
18,Midland,Female,Others,,25,25,1.00,22,0.88,1,0.04,19,0.76,5,0.20,8,0.32,1,0.04,14,0.56,0,0.00,5,0.20
18,Midland,Male,African American,,174,159,0.91,123,0.71,28,0.16,106,0.61,18,0.10,25,0.14,5,0.03,48,0.28,6,0.03,10,0.06
18,Midland,Male,Hispanic,,1563,1412,0.90,1100,0.70,283,0.18,914,0.59,131,0.08,328,0.21,18,0.01,477,0.31,40,0.03,118,0.08
18,Midland,Male,White,,1517,1373,0.91,1227,0.81,96,0.06,1072,0.71,270,0.18,404,0.27,42,0.03,716,0.47,75,0.05,273,0.18
18,Midland,Male,Others,,27,27,1.00,25,0.93,0,0.00,24,0.89,10,0.37,5,0.19,1,0.04,16,0.59,1,0.04,9,0.33
19,El Paso,Female,African American,,154,124,0.81,101,0.66,11,0.07,95,0.62,29,0.19,41,0.27,17,0.11,87,0.57,10,0.06,16,0.10
19,El Paso,Female,Hispanic,,4781,4300,0.90,3470,0.73,711,0.15,3388,0.71,978,0.21,1687,0.35,158,0.03,2823,0.59,264,0.06,802,0.17
19,El Paso,Female,White,,741,646,0.87,554,0.75,66,0.09,518,0.70,201,0.27,163,0.22,105,0.14,469,0.63,43,0.06,155,0.21
19,El Paso,Female,Others,,50,43,0.86,36,0.72,5,0.10,33,0.66,8,0.16,9,0.18,7,0.14,24,0.48,2,0.04,5,0.10
19,El Paso,Male,African American,,170,140,0.82,100,0.59,25,0.15,87,0.51,21,0.12,42,0.25,7,0.04,70,0.41,13,0.08,7,0.04
19,El Paso,Male,Hispanic,,4949,4375,0.88,3160,0.64,1131,0.23,3078,0.62,806,0.16,1436,0.29,191,0.04,2433,0.49,323,0.07,479,0.10
19,El Paso,Male,White,,755,639,0.85,523,0.69,82,0.11,482,0.64,198,0.26,155,0.21,63,0.08,416,0.55,54,0.07,123,0.16
19,El Paso,Male,Others,,58,52,0.90,45,0.78,4,0.07,40,0.69,18,0.31,8,0.14,6,0.10,32,0.55,4,0.07,8,0.14
20,San Antonio,Female,African American,,815,700,0.86,587,0.72,94,0.12,551,0.68,176,0.22,288,0.35,26,0.03,490,0.60,64,0.08,116,0.14
20,San Antonio,Female,Hispanic,,7502,6683,0.89,5364,0.72,1170,0.16,5054,0.67,965,0.13,2762,0.37,84,0.01,3811,0.51,341,0.05,963,0.13
20,San Antonio,Female,White,,3747,3419,0.91,3068,0.82,239,0.06,2860,0.76,1273,0.34,1164,0.31,183,0.05,2620,0.70,223,0.06,1188,0.32
20,San Antonio,Female,Others,,160,138,0.86,117,0.73,10,0.06,102,0.64,46,0.29,41,0.26,4,0.03,91,0.57,12,0.08,50,0.31
20,San Antonio,Male,African American,,926,792,0.86,624,0.67,141,0.15,548,0.59,149,0.16,277,0.30,30,0.03,456,0.49,76,0.08,89,0.10
20,San Antonio,Male,Hispanic,,7784,6803,0.87,4957,0.64,1695,0.22,4629,0.60,738,0.09,2263,0.29,79,0.01,3080,0.40,372,0.05,585,0.08
20,San Antonio,Male,White,,3925,3531,0.90,3056,0.78,357,0.09,2808,0.72,1066,0.27,1161,0.30,144,0.04,2371,0.60,247,0.06,866,0.22
20,San Antonio,Male,Others,,160,142,0.89,126,0.79,14,0.09,110,0.69,53,0.33,46,0.29,3,0.02,102,0.64,12,0.08,39,0.24
,,,Am. Indian,Not Economically Disadvantaged,523,451,0.86,378,0.72,57,0.11,351,0.67,102,0.20,155,0.30,18,0.03,275,0.53,23,0.04,102,0.20
,,,Asian,Not Economically Disadvantaged,5092,4554,0.89,4301,0.85,166,0.03,4042,0.79,2344,0.46,1154,0.23,312,0.06,3810,0.75,366,0.07,2084,0.41
,,,African American,Not Economically Disadvantaged,17155,14912,0.87,12383,0.72,2341,0.14,12215,0.71,4374,0.26,4671,0.27,895,0.05,9940,0.58,1040,0.06,2603,0.15
,,,Hispanic,Not Economically Disadvantaged,30193,26606,0.88,21615,0.72,4487,0.15,20736,0.69,5483,0.18,9928,0.33,646,0.02,16057,0.53,1614,0.05,4975,0.17
,,,White,Not Economically Disadvantaged,115856,105757,0.91,96304,0.83,6896,0.06,89567,0.77,32117,0.28,40716,0.35,5363,0.05,78196,0.68,7201,0.06,34661,0.30
,,,Am. Indian,Economically Disadvantaged,264,206,0.78,155,0.59,48,0.18,138,0.52,12,0.05,62,0.24,6,0.02,80,0.30,11,0.04,13,0.05
,,,Asian,Economically Disadvantaged,2340,2071,0.89,1839,0.79,183,0.08,1719,0.74,640,0.27,862,0.37,43,0.02,1545,0.66,175,0.07,710,0.30
,,,African American,Economically Disadvantaged,24595,21108,0.86,15446,0.63,5422,0.22,14685,0.60,3473,0.14,5650,0.23,644,0.03,9767,0.40,1217,0.05,1577,0.06
,,,Hispanic,Economically Disadvantaged,78345,68677,0.88,49815,0.64,16914,0.22,47117,0.60,6948,0.09,20571,0.26,844,0.01,28363,0.36,2953,0.04,6460,0.08
,,,White,Economically Disadvantaged,25474,21640,0.85,16886,0.66,3858,0.15,14190,0.56,1957,0.08,6307,0.25,452,0.02,8716,0.34,1335,0.05,2045,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 1/15/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
