Region Code,TEA Region,County Number,County Name,economic-status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
08,Mt. Pleasant,032,CAMP,Not Economically Disadvantaged,85,84,0.99,75,0.88,4,0.05,65,0.77,10,0.12,39,0.46,3,0.04,52,0.61,5,0.06,18,0.21
08,Mt. Pleasant,032,CAMP,Economically Disadvantaged,87,80,0.92,77,0.89,3,0.03,61,0.70,4,0.05,32,0.37,0,0.00,36,0.41,2,0.02,9,0.10
08,Mt. Pleasant,034,CASS,Not Economically Disadvantaged,246,229,0.93,223,0.91,10,0.04,201,0.82,31,0.13,101,0.41,23,0.09,155,0.63,3,0.01,52,0.21
08,Mt. Pleasant,034,CASS,Economically Disadvantaged,198,183,0.92,161,0.81,13,0.07,142,0.72,10,0.05,61,0.31,8,0.04,79,0.40,2,0.01,17,0.09
08,Mt. Pleasant,060,DELTA,Not Economically Disadvantaged,55,53,0.96,50,0.91,5,0.09,48,0.87,14,0.26,20,0.36,0,0.00,34,0.62,0,0.00,20,0.36
08,Mt. Pleasant,060,DELTA,Economically Disadvantaged,43,43,1.00,37,0.86,4,0.09,24,0.56,4,0.09,10,0.23,1,0.02,15,0.35,2,0.05,3,0.07
08,Mt. Pleasant,080,FRANKLIN,Not Economically Disadvantaged,90,83,0.92,77,0.86,4,0.04,68,0.76,19,0.21,42,0.47,4,0.04,65,0.72,7,0.08,38,0.42
08,Mt. Pleasant,080,FRANKLIN,Economically Disadvantaged,41,37,0.90,32,0.78,4,0.10,27,0.66,2,0.05,12,0.29,0,0.00,14,0.34,1,0.02,1,0.02
08,Mt. Pleasant,112,HOPKINS,Not Economically Disadvantaged,299,280,0.94,253,0.85,20,0.07,240,0.80,49,0.16,121,0.41,4,0.01,174,0.58,14,0.05,72,0.24
08,Mt. Pleasant,112,HOPKINS,Economically Disadvantaged,166,155,0.93,137,0.83,16,0.10,118,0.71,15,0.09,48,0.29,4,0.02,67,0.40,6,0.04,13,0.08
08,Mt. Pleasant,139,LAMAR,Not Economically Disadvantaged,409,392,0.96,373,0.91,15,0.04,345,0.84,62,0.15,206,0.50,9,0.02,277,0.68,14,0.03,134,0.33
08,Mt. Pleasant,139,LAMAR,Economically Disadvantaged,245,225,0.92,175,0.71,34,0.14,140,0.57,8,0.03,91,0.37,2,0.01,101,0.41,17,0.07,24,0.10
08,Mt. Pleasant,155,MARION,Not Economically Disadvantaged,76,73,0.96,61,0.80,3,0.04,49,0.65,9,0.12,25,0.33,2,0.03,36,0.47,4,0.05,11,0.15
08,Mt. Pleasant,155,MARION,Economically Disadvantaged,65,64,0.99,57,0.88,3,0.05,48,0.74,7,0.11,23,0.35,1,0.02,31,0.48,1,0.02,6,0.09
08,Mt. Pleasant,172,MORRIS,Not Economically Disadvantaged,107,104,0.97,98,0.92,5,0.05,86,0.80,17,0.16,53,0.50,1,0.01,71,0.66,2,0.02,34,0.32
08,Mt. Pleasant,172,MORRIS,Economically Disadvantaged,98,90,0.92,79,0.81,10,0.10,64,0.65,5,0.05,39,0.40,1,0.01,45,0.46,7,0.07,8,0.08
08,Mt. Pleasant,194,RED RIVER,Not Economically Disadvantaged,112,107,0.96,103,0.92,5,0.04,93,0.83,11,0.10,62,0.55,2,0.02,75,0.67,7,0.06,25,0.22
08,Mt. Pleasant,194,RED RIVER,Economically Disadvantaged,104,97,0.93,84,0.81,11,0.11,69,0.66,3,0.03,41,0.39,0,0.00,44,0.42,2,0.02,9,0.09
08,Mt. Pleasant,225,TITUS,Not Economically Disadvantaged,228,213,0.93,196,0.86,16,0.07,180,0.79,38,0.17,106,0.47,6,0.03,150,0.66,10,0.04,60,0.26
08,Mt. Pleasant,225,TITUS,Economically Disadvantaged,207,180,0.87,153,0.74,32,0.16,144,0.70,2,0.01,73,0.35,4,0.02,79,0.38,7,0.03,14,0.07
09,Wichita Falls,005,ARCHER,Not Economically Disadvantaged,147,140,0.95,133,0.91,4,0.03,125,0.85,62,0.42,34,0.23,4,0.03,100,0.68,2,0.01,62,0.42
09,Wichita Falls,005,ARCHER,Economically Disadvantaged,39,37,0.95,34,0.87,2,0.05,30,0.77,6,0.15,8,0.21,0,0.00,14,0.36,0,0.00,5,0.13
09,Wichita Falls,012,BAYLOR,Not Economically Disadvantaged,27,26,0.96,23,0.85,0,0.00,18,0.67,6,0.22,14,0.52,1,0.04,21,0.78,3,0.11,13,0.48
09,Wichita Falls,012,BAYLOR,Economically Disadvantaged,34,30,0.88,22,0.65,4,0.12,16,0.47,3,0.09,7,0.21,1,0.03,11,0.32,1,0.03,4,0.12
09,Wichita Falls,039,CLAY,Not Economically Disadvantaged,130,129,0.99,123,0.95,2,0.02,115,0.89,44,0.34,37,0.29,1,0.01,82,0.63,3,0.02,35,0.27
09,Wichita Falls,039,CLAY,Economically Disadvantaged,50,48,0.96,42,0.84,1,0.02,32,0.64,7,0.14,5,0.10,0,0.00,12,0.24,1,0.02,4,0.08
09,Wichita Falls,078,FOARD,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,078,FOARD,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,099,HARDEMAN,Not Economically Disadvantaged,45,40,0.89,39,0.87,0,0.00,35,0.78,10,0.22,14,0.31,2,0.04,26,0.58,0,0.00,11,0.24
09,Wichita Falls,099,HARDEMAN,Economically Disadvantaged,37,33,0.89,32,0.87,0,0.00,27,0.73,10,0.27,10,0.27,1,0.03,21,0.57,1,0.03,6,0.16
09,Wichita Falls,119,JACK,Not Economically Disadvantaged,90,87,0.97,85,0.94,2,0.02,75,0.83,23,0.26,27,0.30,1,0.01,51,0.57,2,0.02,25,0.28
09,Wichita Falls,119,JACK,Economically Disadvantaged,36,34,0.94,25,0.69,7,0.19,20,0.56,4,0.11,9,0.25,0,0.00,13,0.36,0,0.00,3,0.08
09,Wichita Falls,138,KNOX,Not Economically Disadvantaged,17,17,1.00,17,1.00,0,0.00,15,0.88,8,0.47,8,0.47,0,0.00,16,0.94,2,0.12,9,0.53
09,Wichita Falls,138,KNOX,Economically Disadvantaged,49,49,1.00,42,0.86,4,0.08,39,0.80,8,0.16,13,0.27,0,0.00,21,0.43,2,0.04,7,0.14
09,Wichita Falls,169,MONTAGUE,Not Economically Disadvantaged,168,163,0.97,144,0.86,9,0.05,132,0.79,34,0.20,62,0.37,3,0.02,99,0.59,4,0.02,53,0.32
09,Wichita Falls,169,MONTAGUE,Economically Disadvantaged,83,80,0.96,67,0.81,4,0.05,56,0.68,6,0.07,19,0.23,0,0.00,25,0.30,2,0.02,5,0.06
09,Wichita Falls,224,THROCKMORTON,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,224,THROCKMORTON,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
09,Wichita Falls,243,WICHITA,Not Economically Disadvantaged,1000,928,0.93,819,0.82,68,0.07,774,0.77,306,0.31,245,0.25,45,0.05,596,0.60,33,0.03,225,0.23
09,Wichita Falls,243,WICHITA,Economically Disadvantaged,647,590,0.91,416,0.64,155,0.24,409,0.63,61,0.09,112,0.17,17,0.03,190,0.29,17,0.03,48,0.07
09,Wichita Falls,244,WILBARGER,Not Economically Disadvantaged,109,108,0.99,95,0.87,4,0.04,86,0.79,32,0.29,37,0.34,3,0.03,72,0.66,4,0.04,46,0.42
09,Wichita Falls,244,WILBARGER,Economically Disadvantaged,117,109,0.93,83,0.71,10,0.09,76,0.65,8,0.07,36,0.31,3,0.03,47,0.40,6,0.05,13,0.11
09,Wichita Falls,252,YOUNG,Not Economically Disadvantaged,176,169,0.96,160,0.91,12,0.07,151,0.86,72,0.41,39,0.22,2,0.01,113,0.64,4,0.02,58,0.33
09,Wichita Falls,252,YOUNG,Economically Disadvantaged,109,96,0.88,78,0.72,15,0.14,69,0.63,7,0.06,15,0.14,1,0.01,23,0.21,1,0.01,5,0.05
10,Richardson,043,COLLIN,Not Economically Disadvantaged,5909,5574,0.94,5188,0.88,251,0.04,4780,0.81,1538,0.26,2157,0.37,443,0.08,4138,0.70,324,0.05,1792,0.30
10,Richardson,043,COLLIN,Economically Disadvantaged,776,716,0.92,566,0.73,137,0.18,509,0.66,40,0.05,193,0.25,16,0.02,249,0.32,25,0.03,46,0.06
10,Richardson,057,DALLAS,Not Economically Disadvantaged,16590,15134,0.91,12879,0.78,2056,0.12,12007,0.72,3626,0.22,5383,0.32,849,0.05,9858,0.59,871,0.05,3573,0.22
10,Richardson,057,DALLAS,Economically Disadvantaged,14207,12384,0.87,8850,0.62,3460,0.24,8013,0.56,1140,0.08,3402,0.24,175,0.01,4717,0.33,588,0.04,984,0.07
10,Richardson,070,ELLIS,Not Economically Disadvantaged,1441,1342,0.93,1217,0.85,109,0.08,1160,0.81,345,0.24,595,0.41,31,0.02,971,0.67,60,0.04,416,0.29
10,Richardson,070,ELLIS,Economically Disadvantaged,613,566,0.92,466,0.76,78,0.13,423,0.69,32,0.05,210,0.34,3,0.00,245,0.40,22,0.04,62,0.10
10,Richardson,074,FANNIN,Not Economically Disadvantaged,260,248,0.95,235,0.90,8,0.03,211,0.81,40,0.15,122,0.47,4,0.02,166,0.64,10,0.04,69,0.27
10,Richardson,074,FANNIN,Economically Disadvantaged,146,130,0.89,115,0.79,19,0.13,87,0.60,4,0.03,32,0.22,2,0.01,38,0.26,6,0.04,8,0.05
10,Richardson,091,GRAYSON,Not Economically Disadvantaged,1027,975,0.95,886,0.86,52,0.05,814,0.79,181,0.18,454,0.44,38,0.04,673,0.66,53,0.05,269,0.26
10,Richardson,091,GRAYSON,Economically Disadvantaged,466,417,0.90,323,0.69,75,0.16,284,0.61,24,0.05,128,0.28,11,0.02,163,0.35,21,0.05,29,0.06
10,Richardson,116,HUNT,Not Economically Disadvantaged,739,703,0.95,623,0.84,71,0.10,594,0.80,171,0.23,250,0.34,15,0.02,436,0.59,15,0.02,179,0.24
10,Richardson,116,HUNT,Economically Disadvantaged,407,368,0.90,259,0.64,100,0.25,237,0.58,32,0.08,82,0.20,4,0.01,118,0.29,11,0.03,29,0.07
10,Richardson,129,KAUFMAN,Not Economically Disadvantaged,930,871,0.94,766,0.82,108,0.12,739,0.80,164,0.18,377,0.41,24,0.03,565,0.61,36,0.04,234,0.25
10,Richardson,129,KAUFMAN,Economically Disadvantaged,427,386,0.90,270,0.63,105,0.25,268,0.63,31,0.07,123,0.29,2,0.00,156,0.37,16,0.04,33,0.08
10,Richardson,199,ROCKWALL,Not Economically Disadvantaged,679,648,0.95,616,0.91,23,0.03,536,0.79,228,0.34,240,0.35,28,0.04,496,0.73,49,0.07,217,0.32
10,Richardson,199,ROCKWALL,Economically Disadvantaged,121,115,0.95,93,0.77,17,0.14,80,0.66,12,0.10,27,0.22,0,0.00,39,0.32,2,0.02,12,0.10
10,Richardson,234,VAN ZANDT,Not Economically Disadvantaged,214,201,0.94,179,0.84,14,0.07,152,0.71,32,0.15,78,0.36,7,0.03,117,0.55,9,0.04,48,0.22
10,Richardson,234,VAN ZANDT,Economically Disadvantaged,107,96,0.90,68,0.64,21,0.20,46,0.43,7,0.07,21,0.20,2,0.02,30,0.28,8,0.07,3,0.03
11,Fort Worth,049,COOKE,Not Economically Disadvantaged,329,318,0.97,292,0.89,16,0.05,267,0.81,81,0.25,148,0.45,8,0.02,237,0.72,16,0.05,112,0.34
11,Fort Worth,049,COOKE,Economically Disadvantaged,182,151,0.83,126,0.69,28,0.15,94,0.52,10,0.05,51,0.28,1,0.01,62,0.34,14,0.08,13,0.07
11,Fort Worth,061,DENTON,Not Economically Disadvantaged,4679,4353,0.93,3916,0.84,369,0.08,3632,0.78,1224,0.26,1593,0.34,280,0.06,3097,0.66,222,0.05,1235,0.26
11,Fort Worth,061,DENTON,Economically Disadvantaged,811,688,0.85,503,0.62,206,0.25,460,0.57,50,0.06,193,0.24,8,0.01,251,0.31,30,0.04,59,0.07
11,Fort Worth,072,ERATH,Not Economically Disadvantaged,296,283,0.96,271,0.92,10,0.03,253,0.86,146,0.49,43,0.15,3,0.01,192,0.65,4,0.01,96,0.32
11,Fort Worth,072,ERATH,Economically Disadvantaged,177,156,0.88,130,0.73,20,0.11,112,0.63,24,0.14,35,0.20,0,0.00,59,0.33,5,0.03,16,0.09
11,Fort Worth,111,HOOD,Not Economically Disadvantaged,434,409,0.94,349,0.80,51,0.12,335,0.77,135,0.31,114,0.26,5,0.01,254,0.59,13,0.03,105,0.24
11,Fort Worth,111,HOOD,Economically Disadvantaged,138,126,0.91,92,0.67,25,0.18,81,0.59,11,0.08,32,0.23,0,0.00,43,0.31,4,0.03,10,0.07
11,Fort Worth,126,JOHNSON,Not Economically Disadvantaged,1419,1332,0.94,1140,0.80,171,0.12,1096,0.77,290,0.20,554,0.39,38,0.03,882,0.62,70,0.05,356,0.25
11,Fort Worth,126,JOHNSON,Economically Disadvantaged,651,576,0.89,390,0.60,163,0.25,367,0.56,31,0.05,161,0.25,6,0.01,198,0.30,30,0.05,46,0.07
11,Fort Worth,182,PALO PINTO,Not Economically Disadvantaged,222,208,0.94,197,0.89,16,0.07,188,0.85,62,0.28,80,0.36,3,0.01,145,0.65,3,0.01,70,0.32
11,Fort Worth,182,PALO PINTO,Economically Disadvantaged,147,124,0.84,100,0.68,26,0.18,91,0.62,9,0.06,38,0.26,1,0.01,48,0.33,4,0.03,8,0.05
11,Fort Worth,184,PARKER,Not Economically Disadvantaged,996,939,0.94,869,0.87,56,0.06,794,0.80,217,0.22,406,0.41,21,0.02,644,0.65,44,0.04,274,0.28
11,Fort Worth,184,PARKER,Economically Disadvantaged,336,308,0.92,244,0.73,44,0.13,178,0.53,5,0.01,87,0.26,0,0.00,92,0.27,16,0.05,13,0.04
11,Fort Worth,213,SOMERVELL,Not Economically Disadvantaged,79,76,0.96,74,0.94,2,0.03,73,0.92,35,0.44,22,0.28,1,0.01,58,0.73,2,0.03,24,0.30
11,Fort Worth,213,SOMERVELL,Economically Disadvantaged,33,27,0.82,24,0.73,3,0.09,25,0.76,5,0.15,10,0.30,0,0.00,15,0.46,2,0.06,6,0.18
11,Fort Worth,220,TARRANT,Not Economically Disadvantaged,13965,12884,0.92,11292,0.81,1318,0.09,10466,0.75,3513,0.25,4796,0.34,641,0.05,8950,0.64,723,0.05,3427,0.25
11,Fort Worth,220,TARRANT,Economically Disadvantaged,6549,5874,0.90,4198,0.64,1504,0.23,3716,0.57,565,0.09,1697,0.26,70,0.01,2332,0.36,318,0.05,467,0.07
11,Fort Worth,249,WISE,Not Economically Disadvantaged,487,461,0.95,429,0.88,30,0.06,408,0.84,116,0.24,177,0.36,5,0.01,298,0.61,18,0.04,118,0.24
11,Fort Worth,249,WISE,Economically Disadvantaged,204,165,0.81,140,0.69,27,0.13,125,0.61,12,0.06,56,0.28,0,0.00,68,0.33,9,0.04,18,0.09
12,Waco,014,BELL,Not Economically Disadvantaged,2167,1913,0.88,1701,0.79,140,0.06,1575,0.73,473,0.22,783,0.36,54,0.02,1310,0.61,113,0.05,517,0.24
12,Waco,014,BELL,Economically Disadvantaged,1504,1301,0.87,1011,0.67,231,0.15,872,0.58,105,0.07,449,0.30,14,0.01,568,0.38,78,0.05,116,0.08
12,Waco,018,BOSQUE,Not Economically Disadvantaged,140,136,0.97,130,0.93,4,0.03,118,0.84,27,0.19,60,0.43,2,0.01,89,0.64,5,0.04,44,0.31
12,Waco,018,BOSQUE,Economically Disadvantaged,130,118,0.91,104,0.80,8,0.06,83,0.64,5,0.04,40,0.31,1,0.01,46,0.35,4,0.03,6,0.05
12,Waco,050,CORYELL,Not Economically Disadvantaged,597,535,0.90,403,0.68,109,0.18,422,0.71,97,0.16,224,0.38,16,0.03,337,0.56,30,0.05,111,0.19
12,Waco,050,CORYELL,Economically Disadvantaged,250,211,0.84,154,0.62,59,0.24,152,0.61,18,0.07,65,0.26,2,0.01,85,0.34,11,0.04,24,0.10
12,Waco,073,FALLS,Not Economically Disadvantaged,108,102,0.94,95,0.88,5,0.05,90,0.83,17,0.16,47,0.44,1,0.01,65,0.60,3,0.03,32,0.30
12,Waco,073,FALLS,Economically Disadvantaged,133,123,0.93,104,0.78,22,0.17,91,0.68,8,0.06,54,0.41,1,0.01,63,0.47,3,0.02,15,0.11
12,Waco,081,FREESTONE,Not Economically Disadvantaged,153,146,0.95,142,0.93,4,0.03,135,0.88,33,0.22,79,0.52,2,0.01,114,0.75,4,0.03,49,0.32
12,Waco,081,FREESTONE,Economically Disadvantaged,94,81,0.86,66,0.70,15,0.16,55,0.59,4,0.04,29,0.31,1,0.01,34,0.36,3,0.03,3,0.03
12,Waco,097,HAMILTON,Not Economically Disadvantaged,85,82,0.97,79,0.93,1,0.01,72,0.85,32,0.38,24,0.28,0,0.00,56,0.66,0,0.00,21,0.25
12,Waco,097,HAMILTON,Economically Disadvantaged,65,63,0.97,61,0.94,1,0.02,44,0.68,14,0.22,7,0.11,1,0.02,22,0.34,1,0.02,6,0.09
12,Waco,109,HILL,Not Economically Disadvantaged,247,238,0.96,223,0.90,8,0.03,205,0.83,43,0.17,138,0.56,5,0.02,186,0.75,10,0.04,94,0.38
12,Waco,109,HILL,Economically Disadvantaged,235,211,0.90,182,0.77,27,0.12,144,0.61,13,0.06,75,0.32,1,0.00,89,0.38,11,0.05,13,0.06
12,Waco,141,LAMPASAS,Not Economically Disadvantaged,175,161,0.92,146,0.83,11,0.06,130,0.74,41,0.23,67,0.38,5,0.03,113,0.65,7,0.04,47,0.27
12,Waco,141,LAMPASAS,Economically Disadvantaged,128,117,0.91,97,0.76,16,0.13,75,0.59,10,0.08,29,0.23,2,0.02,41,0.32,3,0.02,8,0.06
12,Waco,147,LIMESTONE,Not Economically Disadvantaged,159,147,0.93,134,0.84,9,0.06,127,0.80,35,0.22,69,0.43,1,0.01,105,0.66,5,0.03,41,0.26
12,Waco,147,LIMESTONE,Economically Disadvantaged,171,161,0.94,143,0.84,17,0.10,128,0.75,10,0.06,81,0.47,1,0.01,92,0.54,8,0.05,15,0.09
12,Waco,161,MCLENNAN,Not Economically Disadvantaged,1729,1622,0.94,1476,0.85,127,0.07,1365,0.79,372,0.22,842,0.49,26,0.02,1240,0.72,113,0.07,555,0.32
12,Waco,161,MCLENNAN,Economically Disadvantaged,1306,1167,0.89,951,0.73,193,0.15,782,0.60,67,0.05,557,0.43,7,0.01,631,0.48,118,0.09,125,0.10
12,Waco,167,MILLS,Not Economically Disadvantaged,47,46,0.98,43,0.92,1,0.02,40,0.85,18,0.38,16,0.34,0,0.00,34,0.72,2,0.04,22,0.47
12,Waco,167,MILLS,Economically Disadvantaged,45,41,0.91,37,0.82,2,0.04,30,0.67,6,0.13,13,0.29,0,0.00,19,0.42,4,0.09,8,0.18
12,Waco,175,NAVARRO,Not Economically Disadvantaged,382,361,0.95,318,0.83,40,0.11,303,0.79,51,0.13,211,0.55,3,0.01,265,0.69,22,0.06,134,0.35
12,Waco,175,NAVARRO,Economically Disadvantaged,310,278,0.90,208,0.67,68,0.22,179,0.58,8,0.03,123,0.40,6,0.02,137,0.44,25,0.08,35,0.11
13,Austin,011,BASTROP,Not Economically Disadvantaged,544,502,0.92,454,0.84,41,0.08,438,0.81,151,0.28,166,0.31,12,0.02,329,0.61,12,0.02,131,0.24
13,Austin,011,BASTROP,Economically Disadvantaged,374,329,0.88,259,0.69,59,0.16,221,0.59,32,0.09,73,0.20,4,0.01,109,0.29,6,0.02,23,0.06
13,Austin,014,BELL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,014,BELL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,016,BLANCO,Not Economically Disadvantaged,81,78,0.96,75,0.93,3,0.04,73,0.90,26,0.32,24,0.30,2,0.02,52,0.64,2,0.02,18,0.22
13,Austin,016,BLANCO,Economically Disadvantaged,42,40,0.95,37,0.88,1,0.02,30,0.71,7,0.17,9,0.21,1,0.02,17,0.41,2,0.05,6,0.14
13,Austin,027,BURNET,Not Economically Disadvantaged,318,304,0.96,274,0.86,32,0.10,254,0.80,99,0.31,82,0.26,6,0.02,187,0.59,12,0.04,74,0.23
13,Austin,027,BURNET,Economically Disadvantaged,188,172,0.92,127,0.68,41,0.22,119,0.63,22,0.12,36,0.19,1,0.01,59,0.31,3,0.02,14,0.07
13,Austin,028,CALDWELL,Not Economically Disadvantaged,242,220,0.91,196,0.81,20,0.08,180,0.74,76,0.31,51,0.21,2,0.01,129,0.53,6,0.02,50,0.21
13,Austin,028,CALDWELL,Economically Disadvantaged,290,260,0.90,186,0.64,68,0.23,169,0.58,17,0.06,50,0.17,1,0.00,68,0.23,6,0.02,11,0.04
13,Austin,046,COMAL,Not Economically Disadvantaged,994,922,0.93,816,0.82,117,0.12,811,0.82,356,0.36,266,0.27,32,0.03,654,0.66,42,0.04,293,0.30
13,Austin,046,COMAL,Economically Disadvantaged,354,320,0.90,211,0.60,98,0.28,217,0.61,36,0.10,71,0.20,4,0.01,111,0.31,8,0.02,18,0.05
13,Austin,075,FAYETTE,Not Economically Disadvantaged,201,197,0.98,183,0.91,13,0.06,176,0.88,42,0.21,96,0.48,1,0.01,139,0.69,5,0.02,82,0.41
13,Austin,075,FAYETTE,Economically Disadvantaged,94,89,0.95,71,0.76,16,0.17,68,0.72,4,0.04,25,0.27,0,0.00,29,0.31,2,0.02,12,0.13
13,Austin,086,GILLESPIE,Not Economically Disadvantaged,165,161,0.98,157,0.95,0,0.00,151,0.92,76,0.46,37,0.22,4,0.02,117,0.71,3,0.02,57,0.35
13,Austin,086,GILLESPIE,Economically Disadvantaged,100,95,0.95,80,0.80,11,0.11,73,0.73,8,0.08,13,0.13,0,0.00,21,0.21,2,0.02,4,0.04
13,Austin,089,GONZALES,Not Economically Disadvantaged,119,111,0.93,103,0.87,8,0.07,104,0.87,35,0.29,34,0.29,0,0.00,69,0.58,2,0.02,30,0.25
13,Austin,089,GONZALES,Economically Disadvantaged,188,173,0.92,138,0.73,32,0.17,132,0.70,14,0.07,33,0.18,2,0.01,49,0.26,2,0.01,12,0.06
13,Austin,094,GUADALUPE,Not Economically Disadvantaged,867,822,0.95,728,0.84,72,0.08,712,0.82,284,0.33,213,0.25,22,0.03,519,0.60,20,0.02,222,0.26
13,Austin,094,GUADALUPE,Economically Disadvantaged,395,372,0.94,281,0.71,81,0.21,260,0.66,37,0.09,77,0.20,6,0.02,120,0.30,9,0.02,27,0.07
13,Austin,105,HAYS,Not Economically Disadvantaged,1043,1000,0.96,922,0.88,71,0.07,885,0.85,378,0.36,291,0.28,33,0.03,702,0.67,37,0.04,282,0.27
13,Austin,105,HAYS,Economically Disadvantaged,472,450,0.95,345,0.73,93,0.20,305,0.65,39,0.08,99,0.21,5,0.01,143,0.30,10,0.02,22,0.05
13,Austin,130,KENDALL,Not Economically Disadvantaged,38,37,0.97,34,0.90,1,0.03,33,0.87,19,0.50,12,0.32,0,0.00,31,0.82,1,0.03,16,0.42
13,Austin,130,KENDALL,Economically Disadvantaged,47,46,0.98,35,0.75,9,0.19,32,0.68,7,0.15,9,0.19,0,0.00,16,0.34,2,0.04,3,0.06
13,Austin,144,LEE,Not Economically Disadvantaged,132,117,0.89,102,0.77,10,0.08,103,0.78,31,0.24,50,0.38,0,0.00,81,0.61,8,0.06,44,0.33
13,Austin,144,LEE,Economically Disadvantaged,98,82,0.84,65,0.66,14,0.14,63,0.64,7,0.07,23,0.24,1,0.01,31,0.32,9,0.09,10,0.10
13,Austin,150,LLANO,Not Economically Disadvantaged,105,100,0.95,96,0.91,4,0.04,92,0.88,59,0.56,17,0.16,1,0.01,77,0.73,1,0.01,41,0.39
13,Austin,150,LLANO,Economically Disadvantaged,40,38,0.95,29,0.73,5,0.13,25,0.63,2,0.05,7,0.18,2,0.05,11,0.28,1,0.03,2,0.05
13,Austin,166,MILAM,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,166,MILAM,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,227,TRAVIS,Not Economically Disadvantaged,5148,4687,0.91,4225,0.82,392,0.08,3887,0.76,1597,0.31,1425,0.28,321,0.06,3343,0.65,284,0.06,1332,0.26
13,Austin,227,TRAVIS,Economically Disadvantaged,3089,2697,0.87,1940,0.63,709,0.23,1618,0.52,257,0.08,669,0.22,13,0.00,939,0.30,137,0.04,157,0.05
13,Austin,246,WILLIAMSON,Not Economically Disadvantaged,3914,3700,0.95,3404,0.87,229,0.06,3186,0.81,1270,0.32,1189,0.30,156,0.04,2615,0.67,168,0.04,1161,0.30
13,Austin,246,WILLIAMSON,Economically Disadvantaged,833,767,0.92,607,0.73,139,0.17,509,0.61,83,0.10,191,0.23,12,0.01,286,0.34,26,0.03,58,0.07
14,Abilene,030,CALLAHAN,Not Economically Disadvantaged,150,146,0.97,135,0.90,5,0.03,128,0.85,53,0.35,47,0.31,3,0.02,103,0.69,6,0.04,44,0.29
14,Abilene,030,CALLAHAN,Economically Disadvantaged,99,92,0.93,84,0.85,10,0.10,70,0.71,10,0.10,25,0.25,1,0.01,36,0.36,4,0.04,8,0.08
14,Abilene,047,COMANCHE,Not Economically Disadvantaged,110,106,0.96,92,0.84,9,0.08,93,0.85,45,0.41,27,0.25,0,0.00,72,0.66,3,0.03,33,0.30
14,Abilene,047,COMANCHE,Economically Disadvantaged,106,100,0.94,73,0.69,21,0.20,67,0.63,13,0.12,17,0.16,1,0.01,31,0.29,2,0.02,7,0.07
14,Abilene,067,EASTLAND,Not Economically Disadvantaged,120,112,0.93,112,0.93,2,0.02,107,0.89,32,0.27,58,0.48,2,0.02,92,0.77,3,0.03,47,0.39
14,Abilene,067,EASTLAND,Economically Disadvantaged,117,109,0.93,96,0.82,13,0.11,81,0.69,14,0.12,35,0.30,0,0.00,49,0.42,3,0.03,19,0.16
14,Abilene,076,FISHER,Not Economically Disadvantaged,22,22,1.00,22,1.00,0,0.00,21,0.96,9,0.41,9,0.41,0,0.00,18,0.82,0,0.00,8,0.36
14,Abilene,076,FISHER,Economically Disadvantaged,38,36,0.95,36,0.95,1,0.03,31,0.82,8,0.21,7,0.18,0,0.00,15,0.40,0,0.00,7,0.18
14,Abilene,104,HASKELL,Not Economically Disadvantaged,24,23,0.96,22,0.92,1,0.04,19,0.79,9,0.38,7,0.29,0,0.00,16,0.67,1,0.04,10,0.42
14,Abilene,104,HASKELL,Economically Disadvantaged,52,49,0.94,47,0.90,1,0.02,33,0.64,6,0.12,15,0.29,1,0.02,22,0.42,3,0.06,7,0.14
14,Abilene,127,JONES,Not Economically Disadvantaged,94,89,0.95,88,0.94,3,0.03,83,0.88,29,0.31,31,0.33,2,0.02,62,0.66,2,0.02,30,0.32
14,Abilene,127,JONES,Economically Disadvantaged,137,134,0.98,124,0.91,4,0.03,103,0.75,15,0.11,36,0.26,1,0.01,52,0.38,1,0.01,10,0.07
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,52,46,0.89,43,0.83,4,0.08,41,0.79,15,0.29,22,0.42,0,0.00,37,0.71,4,0.08,18,0.35
