Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Female,African American,,1146,1001,0.87,812,0.71,145,0.13,776,0.68,137,0.12,535,0.47,12,0.01,684,0.60,73,0.06,167,0.15
12,Waco,Female,Hispanic,,906,818,0.90,671,0.74,127,0.14,638,0.70,61,0.07,387,0.43,10,0.01,458,0.51,46,0.05,136,0.15
12,Waco,Female,White,,2905,2641,0.91,2340,0.81,209,0.07,2190,0.75,560,0.19,1297,0.45,41,0.01,1898,0.65,161,0.06,811,0.28
12,Waco,Female,Others,,92,79,0.86,69,0.75,6,0.07,69,0.75,25,0.27,33,0.36,2,0.02,60,0.65,7,0.08,24,0.26
12,Waco,Male,African American,,1160,1011,0.87,745,0.64,227,0.20,739,0.64,115,0.10,435,0.38,22,0.02,572,0.49,57,0.05,82,0.07
12,Waco,Male,Hispanic,,976,860,0.88,631,0.65,209,0.21,592,0.61,55,0.06,305,0.31,5,0.01,365,0.37,48,0.05,79,0.08
12,Waco,Male,White,,3024,2728,0.90,2390,0.79,286,0.09,2213,0.73,480,0.16,1207,0.40,42,0.01,1729,0.57,157,0.05,651,0.22
12,Waco,Male,Others,,92,83,0.90,77,0.84,5,0.05,70,0.76,28,0.30,28,0.30,4,0.04,60,0.65,4,0.04,25,0.27
13,Austin,Female,African American,,908,825,0.91,692,0.76,107,0.12,634,0.70,208,0.23,242,0.27,33,0.04,483,0.53,50,0.06,112,0.12
13,Austin,Female,Hispanic,,2985,2682,0.90,2171,0.73,443,0.15,1996,0.67,371,0.12,656,0.22,33,0.01,1060,0.36,83,0.03,261,0.09
13,Austin,Female,White,,5597,5207,0.93,4808,0.86,285,0.05,4596,0.82,1975,0.35,1606,0.29,302,0.05,3883,0.69,251,0.04,1860,0.33
13,Austin,Female,Others,,244,215,0.88,204,0.84,9,0.04,196,0.80,97,0.40,56,0.23,15,0.06,168,0.69,15,0.06,79,0.32
13,Austin,Male,African American,,919,793,0.86,632,0.69,154,0.17,566,0.62,148,0.16,205,0.22,19,0.02,372,0.41,35,0.04,68,0.07
13,Austin,Male,Hispanic,,3273,2933,0.90,2229,0.68,663,0.20,1948,0.60,331,0.10,623,0.19,33,0.01,987,0.30,84,0.03,237,0.07
13,Austin,Male,White,,5994,5534,0.92,4935,0.82,469,0.08,4626,0.77,1723,0.29,1637,0.27,270,0.05,3630,0.61,266,0.04,1446,0.24
13,Austin,Male,Others,,237,210,0.89,193,0.81,12,0.05,188,0.79,112,0.47,49,0.21,9,0.04,170,0.72,15,0.06,86,0.36
14,Abilene,Female,African American,,116,105,0.91,89,0.77,14,0.12,83,0.72,18,0.16,31,0.27,2,0.02,51,0.44,3,0.03,18,0.16
14,Abilene,Female,Hispanic,,457,427,0.93,344,0.75,69,0.15,299,0.65,51,0.11,134,0.29,2,0.00,187,0.41,13,0.03,68,0.15
14,Abilene,Female,White,,1249,1174,0.94,1074,0.86,68,0.05,992,0.79,397,0.32,425,0.34,14,0.01,836,0.67,53,0.04,439,0.35
14,Abilene,Female,Others,,16,15,0.94,12,0.75,2,0.13,11,0.69,4,0.25,6,0.38,1,0.06,11,0.69,1,0.06,5,0.31
14,Abilene,Male,African American,,88,81,0.92,58,0.66,18,0.21,51,0.58,11,0.13,17,0.19,5,0.06,33,0.38,3,0.03,7,0.08
14,Abilene,Male,Hispanic,,476,436,0.92,357,0.75,80,0.17,319,0.67,49,0.10,119,0.25,3,0.01,171,0.36,8,0.02,50,0.11
14,Abilene,Male,White,,1319,1238,0.94,1088,0.83,114,0.09,1004,0.76,325,0.25,411,0.31,24,0.02,760,0.58,49,0.04,292,0.22
14,Abilene,Male,Others,,22,20,0.91,17,0.77,1,0.05,15,0.68,3,0.14,7,0.32,0,0.00,10,0.46,1,0.05,5,0.23
15,San Angelo,Female,African American,,79,76,0.96,62,0.79,7,0.09,53,0.67,21,0.27,22,0.28,1,0.01,44,0.56,5,0.06,12,0.15
15,San Angelo,Female,Hispanic,,850,799,0.94,706,0.83,69,0.08,580,0.68,134,0.16,223,0.26,8,0.01,365,0.43,40,0.05,114,0.13
15,San Angelo,Female,White,,966,916,0.95,849,0.88,32,0.03,756,0.78,388,0.40,223,0.23,20,0.02,631,0.65,29,0.03,317,0.33
15,San Angelo,Female,Others,,11,10,0.91,9,0.82,1,0.09,9,0.82,6,0.55,1,0.09,0,0.00,7,0.64,0,0.00,3,0.27
15,San Angelo,Male,African American,,67,58,0.87,51,0.76,11,0.16,45,0.67,12,0.18,13,0.19,3,0.04,28,0.42,2,0.03,6,0.09
15,San Angelo,Male,Hispanic,,971,905,0.93,772,0.80,123,0.13,602,0.62,131,0.14,197,0.20,9,0.01,337,0.35,26,0.03,76,0.08
15,San Angelo,Male,White,,1046,983,0.94,897,0.86,64,0.06,830,0.79,368,0.35,211,0.20,19,0.02,598,0.57,24,0.02,249,0.24
15,San Angelo,Male,Others,,10,10,1.00,9,0.90,0,0.00,9,0.90,6,0.60,1,0.10,1,0.10,8,0.80,0,0.00,5,0.50
16,Amarillo,Female,African American,,145,137,0.95,122,0.84,10,0.07,102,0.70,24,0.17,56,0.39,2,0.01,82,0.57,7,0.05,18,0.12
16,Amarillo,Female,Hispanic,,950,877,0.92,730,0.77,110,0.12,652,0.69,95,0.10,302,0.32,25,0.03,422,0.44,37,0.04,84,0.09
16,Amarillo,Female,White,,1861,1757,0.94,1614,0.87,68,0.04,1461,0.79,478,0.26,746,0.40,78,0.04,1302,0.70,115,0.06,580,0.31
16,Amarillo,Female,Others,,40,36,0.90,35,0.88,0,0.00,33,0.83,9,0.23,20,0.50,1,0.03,30,0.75,2,0.05,9,0.23
16,Amarillo,Male,African American,,177,166,0.94,134,0.76,23,0.13,110,0.62,13,0.07,50,0.28,4,0.02,67,0.38,9,0.05,12,0.07
16,Amarillo,Male,Hispanic,,977,892,0.91,720,0.74,153,0.16,628,0.64,60,0.06,245,0.25,22,0.02,327,0.34,34,0.03,67,0.07
16,Amarillo,Male,White,,1947,1820,0.94,1656,0.85,110,0.06,1526,0.78,451,0.23,679,0.35,78,0.04,1208,0.62,82,0.04,470,0.24
16,Amarillo,Male,Others,,47,45,0.96,41,0.87,3,0.06,37,0.79,12,0.26,20,0.43,3,0.06,35,0.75,2,0.04,17,0.36
17,Lubbock,Female,African American,,239,230,0.96,224,0.94,8,0.03,191,0.80,28,0.12,80,0.34,7,0.03,115,0.48,5,0.02,21,0.09
17,Lubbock,Female,Hispanic,,1300,1223,0.94,1122,0.86,63,0.05,943,0.73,93,0.07,351,0.27,21,0.02,465,0.36,19,0.01,125,0.10
17,Lubbock,Female,White,,1425,1353,0.95,1301,0.91,39,0.03,1239,0.87,458,0.32,533,0.37,45,0.03,1036,0.73,31,0.02,504,0.35
17,Lubbock,Female,Others,,23,21,0.91,19,0.83,2,0.09,19,0.83,8,0.35,8,0.35,3,0.13,19,0.83,2,0.09,10,0.44
17,Lubbock,Male,African American,,237,223,0.94,206,0.87,14,0.06,167,0.71,22,0.09,51,0.22,11,0.05,84,0.35,5,0.02,8,0.03
17,Lubbock,Male,Hispanic,,1500,1375,0.92,1244,0.83,122,0.08,1008,0.67,88,0.06,361,0.24,25,0.02,474,0.32,25,0.02,98,0.07
17,Lubbock,Male,White,,1424,1348,0.95,1283,0.90,55,0.04,1200,0.84,408,0.29,495,0.35,41,0.03,944,0.66,51,0.04,390,0.27
17,Lubbock,Male,Others,,26,25,0.96,24,0.92,1,0.04,21,0.81,11,0.42,5,0.19,3,0.12,19,0.73,1,0.04,6,0.23
18,Midland,Female,African American,,176,164,0.93,146,0.83,18,0.10,114,0.65,23,0.13,48,0.27,6,0.03,77,0.44,3,0.02,17,0.10
18,Midland,Female,Hispanic,,1530,1395,0.91,1175,0.77,189,0.12,1020,0.67,130,0.09,440,0.29,14,0.01,584,0.38,44,0.03,155,0.10
18,Midland,Female,White,,1426,1326,0.93,1251,0.88,46,0.03,1121,0.79,333,0.23,527,0.37,31,0.02,891,0.63,65,0.05,450,0.32
18,Midland,Female,Others,,27,21,0.78,18,0.67,3,0.11,20,0.74,8,0.30,7,0.26,1,0.04,16,0.59,2,0.07,7,0.26
18,Midland,Male,African American,,183,157,0.86,126,0.69,30,0.16,107,0.59,15,0.08,40,0.22,2,0.01,57,0.31,7,0.04,4,0.02
18,Midland,Male,Hispanic,,1542,1426,0.93,1167,0.76,242,0.16,979,0.64,141,0.09,384,0.25,10,0.01,535,0.35,36,0.02,123,0.08
18,Midland,Male,White,,1402,1304,0.93,1164,0.83,103,0.07,1033,0.74,255,0.18,460,0.33,40,0.03,755,0.54,50,0.04,279,0.20
18,Midland,Male,Others,,37,34,0.92,33,0.89,0,0.00,31,0.84,16,0.43,10,0.27,1,0.03,27,0.73,0,0.00,9,0.24
19,El Paso,Female,African American,,155,125,0.81,103,0.67,14,0.09,88,0.57,23,0.15,34,0.22,10,0.06,67,0.43,3,0.02,18,0.12
19,El Paso,Female,Hispanic,,4771,4417,0.93,3637,0.76,646,0.14,3513,0.74,937,0.20,1731,0.36,171,0.04,2839,0.60,223,0.05,843,0.18
19,El Paso,Female,White,,691,604,0.87,520,0.75,45,0.07,475,0.69,194,0.28,164,0.24,63,0.09,421,0.61,38,0.06,162,0.23
19,El Paso,Female,Others,,53,49,0.93,43,0.81,3,0.06,39,0.74,17,0.32,16,0.30,2,0.04,35,0.66,2,0.04,18,0.34
19,El Paso,Male,African American,,173,140,0.81,108,0.62,27,0.16,94,0.54,31,0.18,32,0.19,19,0.11,82,0.47,14,0.08,11,0.06
19,El Paso,Male,Hispanic,,4957,4554,0.92,3499,0.71,976,0.20,3258,0.66,772,0.16,1538,0.31,162,0.03,2472,0.50,272,0.05,534,0.11
19,El Paso,Male,White,,725,638,0.88,537,0.74,87,0.12,483,0.67,153,0.21,175,0.24,77,0.11,405,0.56,38,0.05,103,0.14
19,El Paso,Male,Others,,75,62,0.83,38,0.51,12,0.16,41,0.55,17,0.23,12,0.16,6,0.08,35,0.47,5,0.07,10,0.13
20,San Antonio,Female,African American,,829,753,0.91,650,0.78,84,0.10,593,0.72,186,0.22,280,0.34,26,0.03,492,0.59,37,0.04,132,0.16
20,San Antonio,Female,Hispanic,,7588,6950,0.92,5733,0.76,1045,0.14,5301,0.70,952,0.13,2882,0.38,87,0.01,3921,0.52,285,0.04,1038,0.14
20,San Antonio,Female,White,,3592,3302,0.92,3014,0.84,205,0.06,2800,0.78,1227,0.34,1140,0.32,132,0.04,2499,0.70,185,0.05,1192,0.33
20,San Antonio,Female,Others,,180,162,0.90,143,0.79,9,0.05,146,0.81,83,0.46,41,0.23,11,0.06,135,0.75,8,0.04,74,0.41
20,San Antonio,Male,African American,,894,795,0.89,660,0.74,107,0.12,566,0.63,130,0.15,287,0.32,29,0.03,446,0.50,42,0.05,76,0.09
20,San Antonio,Male,Hispanic,,7793,7018,0.90,5396,0.69,1489,0.19,4755,0.61,712,0.09,2248,0.29,60,0.01,3020,0.39,314,0.04,601,0.08
20,San Antonio,Male,White,,3719,3376,0.91,2993,0.81,302,0.08,2729,0.73,1012,0.27,1070,0.29,137,0.04,2219,0.60,194,0.05,817,0.22
20,San Antonio,Male,Others,,148,128,0.87,113,0.76,15,0.10,104,0.70,45,0.30,34,0.23,6,0.04,85,0.57,4,0.03,40,0.27
,,,Am. Indian,Not Economically Disadvantaged,517,451,0.87,398,0.77,46,0.09,352,0.68,89,0.17,173,0.34,30,0.06,292,0.57,24,0.05,95,0.18
,,,Asian,Not Economically Disadvantaged,5406,4993,0.92,4722,0.87,186,0.03,4498,0.83,2467,0.46,1324,0.25,305,0.06,4096,0.76,271,0.05,2285,0.42
,,,African American,Not Economically Disadvantaged,17395,15720,0.90,13137,0.76,2326,0.13,12865,0.74,4471,0.26,4975,0.29,921,0.05,10367,0.60,788,0.05,2722,0.16
,,,Hispanic,Not Economically Disadvantaged,30645,27717,0.90,22710,0.74,4562,0.15,21767,0.71,5641,0.18,10364,0.34,615,0.02,16620,0.54,1315,0.04,5264,0.17
,,,White,Not Economically Disadvantaged,112735,105053,0.93,96102,0.85,6689,0.06,89883,0.80,31805,0.28,40318,0.36,5291,0.05,77414,0.69,5757,0.05,34338,0.31
,,,Am. Indian,Economically Disadvantaged,329,264,0.80,174,0.53,69,0.21,167,0.51,18,0.05,76,0.23,4,0.01,98,0.30,9,0.03,19,0.06
,,,Asian,Economically Disadvantaged,2229,2036,0.91,1815,0.81,168,0.08,1733,0.78,668,0.30,801,0.36,39,0.02,1508,0.68,121,0.05,655,0.29
,,,African American,Economically Disadvantaged,24902,22286,0.90,16468,0.66,5552,0.22,15874,0.64,3510,0.14,6375,0.26,597,0.02,10482,0.42,1066,0.04,1766,0.07
,,,Hispanic,Economically Disadvantaged,81600,73334,0.90,54623,0.67,17131,0.21,51250,0.63,7048,0.09,22260,0.27,767,0.01,30075,0.37,2688,0.03,7110,0.09
,,,White,Economically Disadvantaged,25171,21976,0.87,17134,0.68,3901,0.16,14743,0.59,2022,0.08,6405,0.25,346,0.01,8773,0.35,1159,0.05,2022,0.08
