Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
08,Mt. Pleasant,019,BOWIE,Economically Disadvantaged,490,423,0.86,332,0.68,61,0.12,298,0.61,18,0.04,114,0.23,37,0.08,169,0.35,17,0.03,38,0.08
08,Mt. Pleasant,032,CAMP,Not Economically Disadvantaged,85,78,0.92,72,0.85,6,0.07,63,0.74,11,0.13,39,0.46,3,0.04,53,0.62,4,0.05,23,0.27
08,Mt. Pleasant,032,CAMP,Economically Disadvantaged,83,81,0.98,62,0.75,10,0.12,55,0.66,4,0.05,32,0.39,0,0.00,36,0.43,6,0.07,11,0.13
08,Mt. Pleasant,034,CASS,Not Economically Disadvantaged,281,269,0.96,251,0.89,8,0.03,240,0.85,39,0.14,101,0.36,41,0.15,181,0.64,8,0.03,70,0.25
08,Mt. Pleasant,034,CASS,Economically Disadvantaged,226,208,0.92,184,0.81,16,0.07,167,0.74,8,0.04,76,0.34,7,0.03,91,0.40,4,0.02,18,0.08
08,Mt. Pleasant,060,DELTA,Not Economically Disadvantaged,51,46,0.90,46,0.90,2,0.04,48,0.94,16,0.31,18,0.35,0,0.00,34,0.67,0,0.00,16,0.31
08,Mt. Pleasant,060,DELTA,Economically Disadvantaged,45,40,0.89,34,0.76,3,0.07,32,0.71,5,0.11,12,0.27,1,0.02,18,0.40,2,0.04,1,0.02
08,Mt. Pleasant,080,FRANKLIN,Not Economically Disadvantaged,92,89,0.97,80,0.87,5,0.05,80,0.87,26,0.28,37,0.40,6,0.07,69,0.75,1,0.01,41,0.45
08,Mt. Pleasant,080,FRANKLIN,Economically Disadvantaged,27,23,0.85,19,0.70,4,0.15,16,0.59,1,0.04,9,0.33,1,0.04,11,0.41,0,0.00,2,0.07
08,Mt. Pleasant,112,HOPKINS,Not Economically Disadvantaged,344,326,0.95,316,0.92,6,0.02,298,0.87,78,0.23,115,0.33,17,0.05,210,0.61,8,0.02,101,0.29
08,Mt. Pleasant,112,HOPKINS,Economically Disadvantaged,154,136,0.88,124,0.81,8,0.05,100,0.65,13,0.08,45,0.29,3,0.02,61,0.40,9,0.06,14,0.09
08,Mt. Pleasant,139,LAMAR,Not Economically Disadvantaged,394,377,0.96,343,0.87,28,0.07,336,0.85,50,0.13,220,0.56,12,0.03,282,0.72,22,0.06,105,0.27
08,Mt. Pleasant,139,LAMAR,Economically Disadvantaged,249,223,0.90,176,0.71,38,0.15,156,0.63,7,0.03,96,0.39,7,0.03,110,0.44,12,0.05,25,0.10
08,Mt. Pleasant,155,MARION,Not Economically Disadvantaged,62,57,0.92,52,0.84,5,0.08,46,0.74,14,0.23,26,0.42,2,0.03,42,0.68,4,0.06,11,0.18
08,Mt. Pleasant,155,MARION,Economically Disadvantaged,68,66,0.97,53,0.78,8,0.12,53,0.78,5,0.07,17,0.25,4,0.06,26,0.38,1,0.01,4,0.06
08,Mt. Pleasant,172,MORRIS,Not Economically Disadvantaged,110,108,0.98,100,0.91,9,0.08,90,0.82,22,0.20,55,0.50,6,0.05,83,0.76,7,0.06,30,0.27
08,Mt. Pleasant,172,MORRIS,Economically Disadvantaged,96,91,0.95,77,0.80,9,0.09,68,0.71,9,0.09,32,0.33,2,0.02,43,0.45,2,0.02,8,0.08
08,Mt. Pleasant,194,RED RIVER,Not Economically Disadvantaged,97,93,0.96,84,0.87,2,0.02,80,0.83,14,0.14,46,0.47,2,0.02,62,0.64,5,0.05,29,0.30
08,Mt. Pleasant,194,RED RIVER,Economically Disadvantaged,105,92,0.88,79,0.75,7,0.07,70,0.67,3,0.03,33,0.31,5,0.05,41,0.39,6,0.06,11,0.11
08,Mt. Pleasant,225,TITUS,Not Economically Disadvantaged,198,189,0.96,183,0.92,4,0.02,162,0.82,37,0.19,102,0.52,4,0.02,143,0.72,7,0.04,68,0.34
08,Mt. Pleasant,225,TITUS,Economically Disadvantaged,219,203,0.93,165,0.75,32,0.15,153,0.70,9,0.04,73,0.33,1,0.00,83,0.38,6,0.03,17,0.08
09,Wichita Falls,005,ARCHER,Not Economically Disadvantaged,115,110,0.96,105,0.91,6,0.05,97,0.84,55,0.48,21,0.18,6,0.05,82,0.71,1,0.01,36,0.31
09,Wichita Falls,005,ARCHER,Economically Disadvantaged,34,27,0.79,26,0.77,3,0.09,21,0.62,3,0.09,6,0.18,0,0.00,9,0.27,0,0.00,2,0.06
09,Wichita Falls,012,BAYLOR,Not Economically Disadvantaged,26,26,1.00,25,0.96,0,0.00,24,0.92,8,0.31,8,0.31,1,0.04,17,0.65,0,0.00,12,0.46
09,Wichita Falls,012,BAYLOR,Economically Disadvantaged,29,23,0.79,24,0.83,2,0.07,20,0.69,4,0.14,9,0.31,0,0.00,13,0.45,2,0.07,5,0.17
09,Wichita Falls,039,CLAY,Not Economically Disadvantaged,105,100,0.95,96,0.91,2,0.02,85,0.81,31,0.30,31,0.30,2,0.02,64,0.61,3,0.03,26,0.25
09,Wichita Falls,039,CLAY,Economically Disadvantaged,49,48,0.98,42,0.86,2,0.04,37,0.76,10,0.20,8,0.16,0,0.00,18,0.37,0,0.00,5,0.10
09,Wichita Falls,078,FOARD,Not Economically Disadvantaged,8,7,0.88,7,0.88,0,0.00,7,0.88,4,0.50,4,0.50,0,0.00,8,1.00,1,0.13,4,0.50
09,Wichita Falls,078,FOARD,Economically Disadvantaged,25,23,0.92,21,0.84,0,0.00,19,0.76,3,0.12,11,0.44,0,0.00,14,0.56,1,0.04,2,0.08
09,Wichita Falls,099,HARDEMAN,Not Economically Disadvantaged,27,26,0.96,25,0.93,0,0.00,21,0.78,8,0.30,11,0.41,1,0.04,20,0.74,1,0.04,10,0.37
09,Wichita Falls,099,HARDEMAN,Economically Disadvantaged,42,38,0.91,35,0.83,1,0.02,30,0.71,5,0.12,13,0.31,0,0.00,18,0.43,0,0.00,5,0.12
09,Wichita Falls,119,JACK,Not Economically Disadvantaged,101,96,0.95,87,0.86,6,0.06,82,0.81,34,0.34,25,0.25,1,0.01,60,0.59,1,0.01,26,0.26
09,Wichita Falls,119,JACK,Economically Disadvantaged,40,37,0.93,29,0.73,6,0.15,21,0.53,2,0.05,8,0.20,1,0.03,11,0.28,2,0.05,1,0.03
09,Wichita Falls,138,KNOX,Not Economically Disadvantaged,24,22,0.92,21,0.88,1,0.04,21,0.88,9,0.38,12,0.50,0,0.00,21,0.88,2,0.08,9,0.38
09,Wichita Falls,138,KNOX,Economically Disadvantaged,41,36,0.88,32,0.78,7,0.17,27,0.66,4,0.10,5,0.12,2,0.05,11,0.27,0,0.00,3,0.07
09,Wichita Falls,169,MONTAGUE,Not Economically Disadvantaged,159,153,0.96,145,0.91,4,0.03,129,0.81,39,0.25,50,0.31,3,0.02,92,0.58,4,0.03,39,0.25
09,Wichita Falls,169,MONTAGUE,Economically Disadvantaged,115,104,0.90,89,0.77,13,0.11,70,0.61,5,0.04,22,0.19,3,0.03,30,0.26,4,0.03,7,0.06
09,Wichita Falls,224,THROCKMORTON,Not Economically Disadvantaged,10,8,0.80,8,0.80,0,0.00,8,0.80,5,0.50,2,0.20,1,0.10,8,0.80,1,0.10,3,0.30
09,Wichita Falls,224,THROCKMORTON,Economically Disadvantaged,18,18,1.00,17,0.94,0,0.00,16,0.89,7,0.39,6,0.33,1,0.06,14,0.78,1,0.06,4,0.22
09,Wichita Falls,243,WICHITA,Not Economically Disadvantaged,1065,1001,0.94,878,0.82,92,0.09,853,0.80,333,0.31,242,0.23,55,0.05,630,0.59,25,0.02,233,0.22
09,Wichita Falls,243,WICHITA,Economically Disadvantaged,651,579,0.89,437,0.67,112,0.17,430,0.66,92,0.14,100,0.15,15,0.02,207,0.32,19,0.03,52,0.08
09,Wichita Falls,244,WILBARGER,Not Economically Disadvantaged,137,126,0.92,118,0.86,3,0.02,100,0.73,33,0.24,51,0.37,6,0.04,90,0.66,5,0.04,37,0.27
09,Wichita Falls,244,WILBARGER,Economically Disadvantaged,111,99,0.89,78,0.70,7,0.06,62,0.56,5,0.05,21,0.19,1,0.01,27,0.24,2,0.02,7,0.06
09,Wichita Falls,252,YOUNG,Not Economically Disadvantaged,204,193,0.95,180,0.88,10,0.05,168,0.82,70,0.34,60,0.29,5,0.02,135,0.66,8,0.04,64,0.31
09,Wichita Falls,252,YOUNG,Economically Disadvantaged,112,98,0.88,68,0.61,27,0.24,62,0.55,8,0.07,17,0.15,0,0.00,25,0.22,3,0.03,3,0.03
10,Richardson,043,COLLIN,Not Economically Disadvantaged,5675,5289,0.93,4918,0.87,227,0.04,4564,0.80,1489,0.26,1995,0.35,475,0.08,3959,0.70,327,0.06,1658,0.29
10,Richardson,043,COLLIN,Economically Disadvantaged,777,717,0.92,535,0.69,151,0.19,507,0.65,52,0.07,182,0.23,10,0.01,244,0.31,23,0.03,53,0.07
10,Richardson,057,DALLAS,Not Economically Disadvantaged,16610,14890,0.90,12707,0.77,1970,0.12,11993,0.72,3598,0.22,5359,0.32,913,0.06,9870,0.59,872,0.05,3498,0.21
10,Richardson,057,DALLAS,Economically Disadvantaged,12800,10990,0.86,7932,0.62,2959,0.23,7583,0.59,979,0.08,3113,0.24,196,0.02,4288,0.34,461,0.04,931,0.07
10,Richardson,070,ELLIS,Not Economically Disadvantaged,1399,1320,0.94,1193,0.85,86,0.06,1105,0.79,276,0.20,590,0.42,34,0.02,900,0.64,80,0.06,358,0.26
10,Richardson,070,ELLIS,Economically Disadvantaged,513,456,0.89,386,0.75,66,0.13,345,0.67,30,0.06,142,0.28,6,0.01,178,0.35,10,0.02,42,0.08
10,Richardson,074,FANNIN,Not Economically Disadvantaged,218,204,0.94,191,0.88,11,0.05,172,0.79,39,0.18,86,0.39,8,0.04,133,0.61,7,0.03,53,0.24
10,Richardson,074,FANNIN,Economically Disadvantaged,179,163,0.91,139,0.78,15,0.08,123,0.69,12,0.07,39,0.22,7,0.04,58,0.32,6,0.03,19,0.11
10,Richardson,091,GRAYSON,Not Economically Disadvantaged,1130,1071,0.95,992,0.88,58,0.05,918,0.81,189,0.17,534,0.47,61,0.05,784,0.69,52,0.05,336,0.30
10,Richardson,091,GRAYSON,Economically Disadvantaged,462,407,0.88,313,0.68,71,0.15,266,0.58,17,0.04,131,0.28,10,0.02,158,0.34,21,0.05,26,0.06
10,Richardson,116,HUNT,Not Economically Disadvantaged,696,650,0.93,586,0.84,52,0.07,558,0.80,159,0.23,214,0.31,15,0.02,388,0.56,21,0.03,162,0.23
10,Richardson,116,HUNT,Economically Disadvantaged,433,380,0.88,270,0.62,108,0.25,256,0.59,34,0.08,93,0.22,7,0.02,134,0.31,13,0.03,20,0.05
10,Richardson,129,KAUFMAN,Not Economically Disadvantaged,937,867,0.93,732,0.78,118,0.13,707,0.76,148,0.16,372,0.40,20,0.02,540,0.58,38,0.04,228,0.24
10,Richardson,129,KAUFMAN,Economically Disadvantaged,440,391,0.89,274,0.62,98,0.22,263,0.60,26,0.06,108,0.25,4,0.01,138,0.31,24,0.05,34,0.08
10,Richardson,199,ROCKWALL,Not Economically Disadvantaged,667,627,0.94,593,0.89,27,0.04,535,0.80,202,0.30,231,0.35,29,0.04,462,0.69,38,0.06,193,0.29
10,Richardson,199,ROCKWALL,Economically Disadvantaged,128,116,0.91,96,0.75,14,0.11,81,0.63,6,0.05,38,0.30,2,0.02,46,0.36,7,0.05,6,0.05
10,Richardson,234,VAN ZANDT,Not Economically Disadvantaged,284,257,0.91,227,0.80,19,0.07,203,0.72,37,0.13,102,0.36,5,0.02,144,0.51,9,0.03,63,0.22
10,Richardson,234,VAN ZANDT,Economically Disadvantaged,75,63,0.84,42,0.56,19,0.25,41,0.55,4,0.05,15,0.20,0,0.00,19,0.25,2,0.03,6,0.08
11,Fort Worth,049,COOKE,Not Economically Disadvantaged,323,303,0.94,284,0.88,11,0.03,252,0.78,58,0.18,145,0.45,8,0.02,211,0.65,18,0.06,90,0.28
11,Fort Worth,049,COOKE,Economically Disadvantaged,161,135,0.84,109,0.68,23,0.14,81,0.50,4,0.02,42,0.26,3,0.02,49,0.30,8,0.05,10,0.06
11,Fort Worth,061,DENTON,Not Economically Disadvantaged,4385,4033,0.92,3661,0.84,286,0.07,3428,0.78,1192,0.27,1422,0.32,252,0.06,2866,0.65,204,0.05,1216,0.28
11,Fort Worth,061,DENTON,Economically Disadvantaged,772,646,0.84,499,0.65,156,0.20,437,0.57,55,0.07,168,0.22,11,0.01,234,0.30,25,0.03,53,0.07
11,Fort Worth,072,ERATH,Not Economically Disadvantaged,301,290,0.96,251,0.83,26,0.09,248,0.82,129,0.43,53,0.18,5,0.02,187,0.62,12,0.04,93,0.31
11,Fort Worth,072,ERATH,Economically Disadvantaged,156,138,0.89,116,0.74,20,0.13,99,0.64,20,0.13,26,0.17,2,0.01,48,0.31,3,0.02,15,0.10
11,Fort Worth,111,HOOD,Not Economically Disadvantaged,403,366,0.91,341,0.85,26,0.06,299,0.74,124,0.31,106,0.26,10,0.02,240,0.60,18,0.04,103,0.26
11,Fort Worth,111,HOOD,Economically Disadvantaged,156,135,0.87,106,0.68,22,0.14,90,0.58,10,0.06,37,0.24,4,0.03,51,0.33,9,0.06,9,0.06
11,Fort Worth,126,JOHNSON,Not Economically Disadvantaged,1366,1255,0.92,1108,0.81,133,0.10,1068,0.78,261,0.19,495,0.36,41,0.03,797,0.58,42,0.03,312,0.23
11,Fort Worth,126,JOHNSON,Economically Disadvantaged,633,554,0.88,373,0.59,157,0.25,378,0.60,21,0.03,154,0.24,4,0.01,179,0.28,27,0.04,28,0.04
11,Fort Worth,182,PALO PINTO,Not Economically Disadvantaged,193,184,0.95,153,0.79,17,0.09,148,0.77,36,0.19,70,0.36,3,0.02,109,0.57,6,0.03,36,0.19
11,Fort Worth,182,PALO PINTO,Economically Disadvantaged,187,175,0.94,117,0.63,39,0.21,119,0.64,9,0.05,41,0.22,1,0.01,51,0.27,6,0.03,13,0.07
11,Fort Worth,184,PARKER,Not Economically Disadvantaged,987,916,0.93,846,0.86,49,0.05,768,0.78,185,0.19,427,0.43,24,0.02,636,0.64,62,0.06,272,0.28
11,Fort Worth,184,PARKER,Economically Disadvantaged,349,305,0.87,265,0.76,29,0.08,213,0.61,20,0.06,80,0.23,2,0.01,102,0.29,16,0.05,19,0.05
11,Fort Worth,213,SOMERVELL,Not Economically Disadvantaged,88,81,0.92,76,0.86,5,0.06,76,0.86,28,0.32,35,0.40,2,0.02,65,0.74,4,0.05,22,0.25
11,Fort Worth,213,SOMERVELL,Economically Disadvantaged,38,35,0.92,32,0.84,3,0.08,30,0.79,9,0.24,7,0.18,0,0.00,16,0.42,3,0.08,6,0.16
11,Fort Worth,220,TARRANT,Not Economically Disadvantaged,13547,12361,0.91,10791,0.80,1319,0.10,10186,0.75,3324,0.25,4702,0.35,651,0.05,8677,0.64,708,0.05,3281,0.24
11,Fort Worth,220,TARRANT,Economically Disadvantaged,6369,5578,0.88,3933,0.62,1519,0.24,3746,0.59,537,0.08,1547,0.24,102,0.02,2186,0.34,243,0.04,420,0.07
11,Fort Worth,249,WISE,Not Economically Disadvantaged,490,457,0.93,423,0.86,24,0.05,403,0.82,109,0.22,150,0.31,12,0.02,271,0.55,11,0.02,98,0.20
11,Fort Worth,249,WISE,Economically Disadvantaged,183,156,0.85,122,0.67,23,0.13,115,0.63,8,0.04,36,0.20,2,0.01,46,0.25,3,0.02,8,0.04
12,Waco,014,BELL,Not Economically Disadvantaged,2105,1885,0.90,1667,0.79,135,0.06,1561,0.74,452,0.22,802,0.38,44,0.02,1298,0.62,92,0.04,502,0.24
12,Waco,014,BELL,Economically Disadvantaged,1491,1263,0.85,956,0.64,251,0.17,857,0.58,104,0.07,443,0.30,23,0.02,570,0.38,80,0.05,109,0.07
12,Waco,018,BOSQUE,Not Economically Disadvantaged,138,128,0.93,118,0.86,8,0.06,115,0.83,43,0.31,58,0.42,1,0.01,102,0.74,7,0.05,49,0.36
12,Waco,018,BOSQUE,Economically Disadvantaged,112,103,0.92,93,0.83,7,0.06,80,0.71,9,0.08,43,0.38,1,0.01,53,0.47,4,0.04,14,0.13
12,Waco,050,CORYELL,Not Economically Disadvantaged,572,528,0.92,419,0.73,87,0.15,426,0.75,110,0.19,222,0.39,10,0.02,342,0.60,23,0.04,117,0.21
12,Waco,050,CORYELL,Economically Disadvantaged,263,219,0.83,150,0.57,69,0.26,157,0.60,22,0.08,66,0.25,3,0.01,91,0.35,10,0.04,17,0.06
12,Waco,073,FALLS,Not Economically Disadvantaged,109,106,0.97,97,0.89,8,0.07,92,0.84,25,0.23,45,0.41,1,0.01,71,0.65,2,0.02,27,0.25
12,Waco,073,FALLS,Economically Disadvantaged,145,142,0.98,106,0.73,31,0.21,115,0.79,9,0.06,52,0.36,4,0.03,65,0.45,5,0.03,10,0.07
12,Waco,081,FREESTONE,Not Economically Disadvantaged,184,172,0.94,152,0.83,14,0.08,151,0.82,35,0.19,87,0.47,3,0.02,125,0.68,9,0.05,49,0.27
12,Waco,081,FREESTONE,Economically Disadvantaged,90,80,0.89,66,0.73,9,0.10,63,0.70,5,0.06,32,0.36,1,0.01,38,0.42,3,0.03,11,0.12
12,Waco,097,HAMILTON,Not Economically Disadvantaged,57,55,0.97,52,0.91,0,0.00,49,0.86,29,0.51,10,0.18,1,0.02,40,0.70,4,0.07,27,0.47
12,Waco,097,HAMILTON,Economically Disadvantaged,56,50,0.89,46,0.82,2,0.04,34,0.61,13,0.23,9,0.16,1,0.02,23,0.41,2,0.04,8,0.14
12,Waco,109,HILL,Not Economically Disadvantaged,230,213,0.93,201,0.87,7,0.03,184,0.80,38,0.17,126,0.55,3,0.01,167,0.73,14,0.06,67,0.29
12,Waco,109,HILL,Economically Disadvantaged,250,215,0.86,180,0.72,34,0.14,149,0.60,9,0.04,99,0.40,1,0.00,109,0.44,16,0.06,24,0.10
12,Waco,141,LAMPASAS,Not Economically Disadvantaged,172,169,0.98,153,0.89,3,0.02,141,0.82,36,0.21,69,0.40,4,0.02,109,0.63,5,0.03,40,0.23
12,Waco,141,LAMPASAS,Economically Disadvantaged,106,95,0.90,76,0.72,11,0.10,67,0.63,4,0.04,30,0.28,2,0.02,36,0.34,4,0.04,8,0.08
12,Waco,147,LIMESTONE,Not Economically Disadvantaged,168,150,0.89,139,0.83,6,0.04,132,0.79,31,0.19,81,0.48,1,0.01,113,0.67,8,0.05,59,0.35
12,Waco,147,LIMESTONE,Economically Disadvantaged,153,133,0.87,110,0.72,20,0.13,113,0.74,10,0.07,64,0.42,1,0.01,75,0.49,8,0.05,12,0.08
12,Waco,161,MCLENNAN,Not Economically Disadvantaged,1713,1580,0.92,1435,0.84,133,0.08,1395,0.81,341,0.20,920,0.54,16,0.01,1277,0.75,98,0.06,547,0.32
12,Waco,161,MCLENNAN,Economically Disadvantaged,1430,1243,0.87,942,0.66,283,0.20,863,0.60,58,0.04,628,0.44,11,0.01,697,0.49,121,0.08,139,0.10
12,Waco,167,MILLS,Not Economically Disadvantaged,51,45,0.88,45,0.88,1,0.02,36,0.71,16,0.31,12,0.24,0,0.00,28,0.55,3,0.06,14,0.28
12,Waco,167,MILLS,Economically Disadvantaged,46,41,0.89,36,0.78,4,0.09,32,0.70,5,0.11,14,0.30,1,0.02,20,0.44,3,0.07,4,0.09
12,Waco,175,NAVARRO,Not Economically Disadvantaged,315,295,0.94,259,0.82,25,0.08,235,0.75,46,0.15,160,0.51,3,0.01,209,0.66,18,0.06,84,0.27
12,Waco,175,NAVARRO,Economically Disadvantaged,345,311,0.90,237,0.69,66,0.19,240,0.70,11,0.03,155,0.45,2,0.01,168,0.49,14,0.04,37,0.11
13,Austin,011,BASTROP,Not Economically Disadvantaged,508,466,0.92,417,0.82,35,0.07,396,0.78,133,0.26,161,0.32,7,0.01,301,0.59,17,0.03,116,0.23
13,Austin,011,BASTROP,Economically Disadvantaged,315,281,0.89,224,0.71,53,0.17,219,0.70,38,0.12,48,0.15,7,0.02,93,0.30,3,0.01,18,0.06
13,Austin,014,BELL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,014,BELL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,016,BLANCO,Not Economically Disadvantaged,94,90,0.96,86,0.92,1,0.01,84,0.89,34,0.36,24,0.26,2,0.02,60,0.64,2,0.02,27,0.29
13,Austin,016,BLANCO,Economically Disadvantaged,34,28,0.82,24,0.71,3,0.09,20,0.59,2,0.06,6,0.18,0,0.00,8,0.24,2,0.06,2,0.06
13,Austin,027,BURNET,Not Economically Disadvantaged,354,331,0.94,294,0.83,32,0.09,283,0.80,108,0.31,96,0.27,7,0.02,211,0.60,12,0.03,90,0.25
13,Austin,027,BURNET,Economically Disadvantaged,196,175,0.89,128,0.65,35,0.18,117,0.60,14,0.07,23,0.12,2,0.01,39,0.20,0,0.00,11,0.06
13,Austin,028,CALDWELL,Not Economically Disadvantaged,248,237,0.96,212,0.86,23,0.09,207,0.84,78,0.32,58,0.23,5,0.02,141,0.57,5,0.02,52,0.21
13,Austin,028,CALDWELL,Economically Disadvantaged,268,236,0.88,166,0.62,61,0.23,157,0.59,21,0.08,35,0.13,1,0.00,57,0.21,3,0.01,12,0.04
13,Austin,046,COMAL,Not Economically Disadvantaged,1057,1007,0.95,873,0.83,106,0.10,863,0.82,368,0.35,301,0.29,35,0.03,704,0.67,42,0.04,308,0.29
13,Austin,046,COMAL,Economically Disadvantaged,397,363,0.91,265,0.67,88,0.22,254,0.64,38,0.10,73,0.18,7,0.02,118,0.30,10,0.03,23,0.06
13,Austin,075,FAYETTE,Not Economically Disadvantaged,203,200,0.99,186,0.92,13,0.06,182,0.90,51,0.25,94,0.46,1,0.00,146,0.72,0,0.00,92,0.45
13,Austin,075,FAYETTE,Economically Disadvantaged,91,82,0.90,58,0.64,23,0.25,59,0.65,7,0.08,23,0.25,0,0.00,30,0.33,4,0.04,7,0.08
13,Austin,086,GILLESPIE,Not Economically Disadvantaged,151,146,0.97,139,0.92,3,0.02,133,0.88,60,0.40,31,0.21,4,0.03,95,0.63,4,0.03,52,0.34
13,Austin,086,GILLESPIE,Economically Disadvantaged,80,74,0.93,67,0.84,6,0.08,62,0.78,5,0.06,9,0.11,2,0.03,16,0.20,0,0.00,5,0.06
13,Austin,089,GONZALES,Not Economically Disadvantaged,118,115,0.98,106,0.90,6,0.05,95,0.81,33,0.28,36,0.31,2,0.02,71,0.60,2,0.02,37,0.31
13,Austin,089,GONZALES,Economically Disadvantaged,218,200,0.92,163,0.75,31,0.14,146,0.67,12,0.06,43,0.20,1,0.00,56,0.26,3,0.01,16,0.07
13,Austin,094,GUADALUPE,Not Economically Disadvantaged,817,772,0.95,686,0.84,66,0.08,679,0.83,245,0.30,233,0.29,16,0.02,494,0.61,19,0.02,183,0.22
13,Austin,094,GUADALUPE,Economically Disadvantaged,424,390,0.92,304,0.72,74,0.18,278,0.66,36,0.08,62,0.15,3,0.01,101,0.24,4,0.01,20,0.05
13,Austin,105,HAYS,Not Economically Disadvantaged,1050,998,0.95,948,0.90,41,0.04,866,0.83,393,0.37,262,0.25,36,0.03,691,0.66,40,0.04,269,0.26
13,Austin,105,HAYS,Economically Disadvantaged,468,438,0.94,386,0.83,38,0.08,306,0.65,32,0.07,93,0.20,2,0.00,127,0.27,8,0.02,20,0.04
13,Austin,130,KENDALL,Not Economically Disadvantaged,51,51,1.00,48,0.94,1,0.02,43,0.84,23,0.45,11,0.22,0,0.00,34,0.67,2,0.04,19,0.37
13,Austin,130,KENDALL,Economically Disadvantaged,38,36,0.95,34,0.90,2,0.05,27,0.71,5,0.13,8,0.21,1,0.03,14,0.37,1,0.03,2,0.05
13,Austin,144,LEE,Not Economically Disadvantaged,123,112,0.91,112,0.91,9,0.07,110,0.89,30,0.24,50,0.41,2,0.02,82,0.67,4,0.03,29,0.24
13,Austin,144,LEE,Economically Disadvantaged,104,86,0.83,72,0.69,15,0.14,69,0.66,7,0.07,27,0.26,2,0.02,36,0.35,2,0.02,8,0.08
13,Austin,150,LLANO,Not Economically Disadvantaged,87,81,0.93,76,0.87,2,0.02,73,0.84,26,0.30,17,0.20,1,0.01,44,0.51,3,0.03,23,0.26
13,Austin,150,LLANO,Economically Disadvantaged,47,37,0.79,28,0.60,8,0.17,27,0.57,5,0.11,5,0.11,0,0.00,10,0.21,1,0.02,3,0.06
13,Austin,166,MILAM,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,166,MILAM,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,227,TRAVIS,Not Economically Disadvantaged,5242,4683,0.89,4161,0.79,452,0.09,3908,0.75,1608,0.31,1404,0.27,339,0.06,3351,0.64,308,0.06,1345,0.26
13,Austin,227,TRAVIS,Economically Disadvantaged,2736,2339,0.86,1697,0.62,566,0.21,1443,0.53,227,0.08,545,0.20,27,0.01,799,0.29,104,0.04,138,0.05
13,Austin,246,WILLIAMSON,Not Economically Disadvantaged,3714,3498,0.94,3227,0.87,211,0.06,3047,0.82,1233,0.33,1087,0.29,190,0.05,2510,0.68,162,0.04,1141,0.31
13,Austin,246,WILLIAMSON,Economically Disadvantaged,814,745,0.92,588,0.72,130,0.16,511,0.63,78,0.10,180,0.22,11,0.01,269,0.33,28,0.03,56,0.07
14,Abilene,030,CALLAHAN,Not Economically Disadvantaged,164,156,0.95,143,0.87,12,0.07,137,0.84,56,0.34,62,0.38,0,0.00,118,0.72,9,0.05,52,0.32
14,Abilene,030,CALLAHAN,Economically Disadvantaged,107,97,0.91,86,0.80,9,0.08,84,0.79,12,0.11,31,0.29,1,0.01,44,0.41,1,0.01,13,0.12
14,Abilene,047,COMANCHE,Not Economically Disadvantaged,100,97,0.97,93,0.93,0,0.00,88,0.88,46,0.46,33,0.33,0,0.00,79,0.79,4,0.04,46,0.46
14,Abilene,047,COMANCHE,Economically Disadvantaged,110,102,0.93,87,0.79,12,0.11,65,0.59,16,0.15,18,0.16,0,0.00,34,0.31,1,0.01,13,0.12
14,Abilene,067,EASTLAND,Not Economically Disadvantaged,132,128,0.97,117,0.89,6,0.05,113,0.86,29,0.22,63,0.48,0,0.00,92,0.70,5,0.04,35,0.27
14,Abilene,067,EASTLAND,Economically Disadvantaged,118,107,0.91,86,0.73,12,0.10,72,0.61,8,0.07,37,0.31,0,0.00,45,0.38,5,0.04,16,0.14
14,Abilene,076,FISHER,Not Economically Disadvantaged,32,32,1.00,32,1.00,0,0.00,30,0.94,12,0.38,14,0.44,0,0.00,26,0.81,0,0.00,18,0.56
14,Abilene,076,FISHER,Economically Disadvantaged,23,23,1.00,22,0.96,1,0.04,21,0.91,4,0.17,11,0.48,0,0.00,15,0.65,1,0.04,7,0.30
14,Abilene,104,HASKELL,Not Economically Disadvantaged,41,40,0.98,41,1.00,0,0.00,37,0.90,16,0.39,20,0.49,0,0.00,36,0.88,0,0.00,24,0.59
14,Abilene,104,HASKELL,Economically Disadvantaged,57,56,0.98,54,0.95,1,0.02,44,0.77,6,0.11,19,0.33,1,0.02,26,0.46,2,0.04,6,0.11
14,Abilene,127,JONES,Not Economically Disadvantaged,112,110,0.98,107,0.96,0,0.00,103,0.92,48,0.43,30,0.27,2,0.02,80,0.71,1,0.01,35,0.31
