Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Female,African American,,1027,917,0.89,729,0.71,115,0.11,669,0.65,94,0.09,461,0.45,29,0.03,584,0.57,76,0.07,129,0.13
12,Waco,Female,Hispanic,,823,720,0.88,528,0.64,117,0.14,491,0.60,41,0.05,311,0.38,10,0.01,362,0.44,47,0.06,107,0.13
12,Waco,Female,White,,2860,2608,0.91,2297,0.80,178,0.06,2051,0.72,445,0.16,1301,0.46,64,0.02,1810,0.63,178,0.06,843,0.30
12,Waco,Female,Others,,90,80,0.89,63,0.70,6,0.07,58,0.64,21,0.23,31,0.34,3,0.03,55,0.61,7,0.08,21,0.23
12,Waco,Male,African American,,1064,926,0.87,680,0.64,168,0.16,569,0.54,72,0.07,329,0.31,25,0.02,426,0.40,59,0.06,80,0.08
12,Waco,Male,Hispanic,,874,741,0.85,536,0.61,157,0.18,446,0.51,34,0.04,249,0.29,8,0.01,291,0.33,49,0.06,70,0.08
12,Waco,Male,White,,3156,2858,0.91,2405,0.76,304,0.10,2130,0.68,385,0.12,1269,0.40,64,0.02,1718,0.54,175,0.06,693,0.22
12,Waco,Male,Others,,98,85,0.87,75,0.77,6,0.06,63,0.64,18,0.18,33,0.34,0,0.00,51,0.52,6,0.06,15,0.15
13,Austin,Female,African American,,819,766,0.94,558,0.68,154,0.19,538,0.66,160,0.20,215,0.26,25,0.03,400,0.49,43,0.05,110,0.13
13,Austin,Female,Hispanic,,2739,2457,0.90,1790,0.65,553,0.20,1642,0.60,249,0.09,711,0.26,53,0.02,1013,0.37,115,0.04,237,0.09
13,Austin,Female,White,,5233,4874,0.93,4355,0.83,332,0.06,4042,0.77,1613,0.31,1662,0.32,269,0.05,3544,0.68,299,0.06,1629,0.31
13,Austin,Female,Others,,203,182,0.90,157,0.77,12,0.06,160,0.79,89,0.44,47,0.23,8,0.04,144,0.71,10,0.05,87,0.43
13,Austin,Male,African American,,895,806,0.90,529,0.59,244,0.27,504,0.56,120,0.13,181,0.20,26,0.03,327,0.37,38,0.04,55,0.06
13,Austin,Male,Hispanic,,2812,2487,0.88,1640,0.58,735,0.26,1475,0.53,212,0.08,502,0.18,40,0.01,754,0.27,100,0.04,153,0.05
13,Austin,Male,White,,5633,5204,0.92,4475,0.79,508,0.09,4128,0.73,1361,0.24,1693,0.30,273,0.05,3327,0.59,307,0.05,1246,0.22
13,Austin,Male,Others,,204,186,0.91,157,0.77,14,0.07,151,0.74,71,0.35,49,0.24,10,0.05,130,0.64,8,0.04,63,0.31
14,Abilene,Female,African American,,101,92,0.91,75,0.74,14,0.14,66,0.65,13,0.13,33,0.33,7,0.07,53,0.53,3,0.03,12,0.12
14,Abilene,Female,Hispanic,,459,416,0.91,319,0.70,70,0.15,270,0.59,33,0.07,137,0.30,4,0.01,174,0.38,16,0.03,51,0.11
14,Abilene,Female,White,,1391,1295,0.93,1172,0.84,87,0.06,1042,0.75,356,0.26,525,0.38,31,0.02,912,0.66,79,0.06,469,0.34
14,Abilene,Female,Others,,12,11,0.92,10,0.83,1,0.08,10,0.83,5,0.42,2,0.17,0,0.00,7,0.58,0,0.00,5,0.42
14,Abilene,Male,African American,,114,102,0.90,84,0.74,13,0.11,71,0.62,15,0.13,28,0.25,4,0.04,47,0.41,4,0.04,12,0.11
14,Abilene,Male,Hispanic,,492,455,0.93,350,0.71,83,0.17,287,0.58,26,0.05,142,0.29,6,0.01,174,0.35,13,0.03,50,0.10
14,Abilene,Male,White,,1422,1342,0.94,1184,0.83,102,0.07,1022,0.72,305,0.21,477,0.34,31,0.02,813,0.57,76,0.05,304,0.21
14,Abilene,Male,Others,,17,15,0.88,10,0.59,1,0.06,10,0.59,5,0.29,1,0.06,1,0.06,7,0.41,0,0.00,4,0.24
15,San Angelo,Female,African American,,77,73,0.95,55,0.71,9,0.12,53,0.69,24,0.31,8,0.10,1,0.01,33,0.43,3,0.04,10,0.13
15,San Angelo,Female,Hispanic,,891,813,0.91,683,0.77,75,0.08,581,0.65,153,0.17,202,0.23,13,0.01,368,0.41,35,0.04,105,0.12
15,San Angelo,Female,White,,1104,1039,0.94,957,0.87,34,0.03,849,0.77,471,0.43,229,0.21,20,0.02,720,0.65,49,0.04,351,0.32
15,San Angelo,Female,Others,,14,12,0.86,10,0.71,0,0.00,9,0.64,7,0.50,3,0.21,0,0.00,10,0.71,2,0.14,6,0.43
15,San Angelo,Male,African American,,74,69,0.93,51,0.69,9,0.12,36,0.49,13,0.18,10,0.14,2,0.03,25,0.34,2,0.03,7,0.09
15,San Angelo,Male,Hispanic,,924,832,0.90,647,0.70,148,0.16,534,0.58,108,0.12,159,0.17,20,0.02,287,0.31,28,0.03,59,0.06
15,San Angelo,Male,White,,1151,1068,0.93,939,0.82,69,0.06,857,0.75,384,0.33,234,0.20,28,0.02,646,0.56,45,0.04,251,0.22
15,San Angelo,Male,Others,,15,13,0.87,14,0.93,0,0.00,13,0.87,8,0.53,2,0.13,0,0.00,10,0.67,0,0.00,3,0.20
16,Amarillo,Female,African American,,141,132,0.94,114,0.81,13,0.09,99,0.70,16,0.11,63,0.45,6,0.04,85,0.60,8,0.06,21,0.15
16,Amarillo,Female,Hispanic,,847,767,0.91,616,0.73,108,0.13,532,0.63,70,0.08,253,0.30,22,0.03,345,0.41,33,0.04,88,0.10
16,Amarillo,Female,White,,2020,1869,0.93,1686,0.84,106,0.05,1533,0.76,491,0.24,817,0.40,95,0.05,1403,0.70,116,0.06,637,0.32
16,Amarillo,Female,Others,,51,47,0.92,40,0.78,4,0.08,36,0.71,14,0.28,13,0.26,4,0.08,31,0.61,3,0.06,14,0.28
16,Amarillo,Male,African American,,151,136,0.90,97,0.64,21,0.14,78,0.52,12,0.08,34,0.23,5,0.03,51,0.34,5,0.03,7,0.05
16,Amarillo,Male,Hispanic,,929,818,0.88,596,0.64,186,0.20,537,0.58,65,0.07,214,0.23,26,0.03,305,0.33,29,0.03,72,0.08
16,Amarillo,Male,White,,2095,1952,0.93,1690,0.81,160,0.08,1507,0.72,415,0.20,719,0.34,112,0.05,1246,0.60,99,0.05,449,0.21
16,Amarillo,Male,Others,,54,49,0.91,43,0.80,4,0.07,33,0.61,13,0.24,17,0.32,3,0.06,33,0.61,5,0.09,13,0.24
17,Lubbock,Female,African American,,259,248,0.96,226,0.87,14,0.05,190,0.73,27,0.10,82,0.32,6,0.02,115,0.44,4,0.02,22,0.08
17,Lubbock,Female,Hispanic,,1452,1336,0.92,1121,0.77,154,0.11,960,0.66,125,0.09,357,0.25,30,0.02,512,0.35,26,0.02,128,0.09
17,Lubbock,Female,White,,1508,1433,0.95,1356,0.90,38,0.03,1263,0.84,474,0.31,536,0.36,51,0.03,1061,0.70,48,0.03,538,0.36
17,Lubbock,Female,Others,,28,25,0.89,23,0.82,1,0.04,21,0.75,10,0.36,10,0.36,1,0.04,21,0.75,2,0.07,12,0.43
17,Lubbock,Male,African American,,279,260,0.93,223,0.80,25,0.09,187,0.67,29,0.10,67,0.24,7,0.03,103,0.37,8,0.03,7,0.03
17,Lubbock,Male,Hispanic,,1485,1361,0.92,1085,0.73,220,0.15,879,0.59,89,0.06,288,0.19,32,0.02,409,0.28,26,0.02,78,0.05
17,Lubbock,Male,White,,1603,1514,0.94,1401,0.87,75,0.05,1288,0.80,429,0.27,544,0.34,50,0.03,1023,0.64,60,0.04,407,0.25
17,Lubbock,Male,Others,,29,25,0.86,22,0.76,0,0.00,17,0.59,6,0.21,8,0.28,2,0.07,16,0.55,2,0.07,3,0.10
18,Midland,Female,African American,,180,169,0.94,136,0.76,23,0.13,126,0.70,16,0.09,45,0.25,2,0.01,63,0.35,2,0.01,18,0.10
18,Midland,Female,Hispanic,,1532,1370,0.89,1111,0.73,192,0.13,976,0.64,115,0.08,400,0.26,19,0.01,534,0.35,38,0.02,138,0.09
18,Midland,Female,White,,1589,1469,0.92,1362,0.86,68,0.04,1197,0.75,328,0.21,501,0.32,54,0.03,883,0.56,72,0.05,428,0.27
18,Midland,Female,Others,,35,34,0.97,29,0.83,1,0.03,25,0.71,7,0.20,7,0.20,3,0.09,17,0.49,2,0.06,6,0.17
18,Midland,Male,African American,,169,153,0.91,101,0.60,39,0.23,82,0.49,9,0.05,25,0.15,1,0.01,35,0.21,6,0.04,3,0.02
18,Midland,Male,Hispanic,,1771,1585,0.90,1202,0.68,330,0.19,1026,0.58,115,0.06,354,0.20,27,0.02,496,0.28,42,0.02,102,0.06
18,Midland,Male,White,,1693,1571,0.93,1378,0.81,131,0.08,1189,0.70,281,0.17,486,0.29,48,0.03,815,0.48,66,0.04,305,0.18
18,Midland,Male,Others,,29,24,0.83,19,0.66,2,0.07,19,0.66,7,0.24,2,0.07,1,0.03,10,0.35,0,0.00,8,0.28
19,El Paso,Female,African American,,155,132,0.85,101,0.65,17,0.11,92,0.59,22,0.14,40,0.26,19,0.12,81,0.52,9,0.06,18,0.12
19,El Paso,Female,Hispanic,,4552,3995,0.88,3111,0.68,659,0.15,2963,0.65,843,0.19,1470,0.32,183,0.04,2496,0.55,300,0.07,584,0.13
19,El Paso,Female,White,,742,630,0.85,551,0.74,41,0.06,496,0.67,229,0.31,168,0.23,70,0.09,467,0.63,47,0.06,167,0.23
19,El Paso,Female,Others,,46,35,0.76,30,0.65,3,0.07,32,0.70,16,0.35,4,0.09,7,0.15,27,0.59,3,0.07,8,0.17
19,El Paso,Male,African American,,169,128,0.76,92,0.54,25,0.15,77,0.46,22,0.13,33,0.20,8,0.05,63,0.37,11,0.07,7,0.04
19,El Paso,Male,Hispanic,,4697,4066,0.87,2942,0.63,932,0.20,2693,0.57,646,0.14,1224,0.26,214,0.05,2084,0.44,303,0.06,346,0.07
19,El Paso,Male,White,,789,628,0.80,512,0.65,92,0.12,462,0.59,174,0.22,150,0.19,77,0.10,401,0.51,57,0.07,101,0.13
19,El Paso,Male,Others,,48,44,0.92,34,0.71,7,0.15,37,0.77,10,0.21,12,0.25,5,0.10,27,0.56,2,0.04,7,0.15
20,San Antonio,Female,African American,,798,712,0.89,561,0.70,95,0.12,543,0.68,139,0.17,293,0.37,38,0.05,470,0.59,49,0.06,121,0.15
20,San Antonio,Female,Hispanic,,7187,6488,0.90,4834,0.67,1258,0.18,4520,0.63,690,0.10,2679,0.37,108,0.02,3477,0.48,377,0.05,833,0.12
20,San Antonio,Female,White,,3471,3198,0.92,2785,0.80,242,0.07,2548,0.73,1029,0.30,1163,0.34,189,0.05,2381,0.69,219,0.06,1066,0.31
20,San Antonio,Female,Others,,153,136,0.89,118,0.77,11,0.07,107,0.70,49,0.32,52,0.34,10,0.07,111,0.73,15,0.10,55,0.36
20,San Antonio,Male,African American,,782,697,0.89,512,0.66,137,0.18,440,0.56,100,0.13,226,0.29,21,0.03,347,0.44,48,0.06,52,0.07
20,San Antonio,Male,Hispanic,,7579,6775,0.89,4624,0.61,1766,0.23,4196,0.55,624,0.08,2121,0.28,102,0.01,2847,0.38,361,0.05,548,0.07
20,San Antonio,Male,White,,3799,3461,0.91,2856,0.75,417,0.11,2709,0.71,934,0.25,1144,0.30,172,0.05,2250,0.59,204,0.05,767,0.20
20,San Antonio,Male,Others,,158,147,0.93,132,0.84,11,0.07,119,0.75,55,0.35,49,0.31,4,0.03,108,0.68,12,0.08,46,0.29
,,,Am. Indian,Not Economically Disadvantaged,419,363,0.87,277,0.66,60,0.14,255,0.61,61,0.15,129,0.31,25,0.06,215,0.51,32,0.08,59,0.14
,,,Asian,Not Economically Disadvantaged,4806,4406,0.92,3968,0.83,193,0.04,3793,0.79,2151,0.45,1224,0.26,271,0.06,3646,0.76,341,0.07,2005,0.42
,,,African American,Not Economically Disadvantaged,16851,15161,0.90,11720,0.70,2574,0.15,11603,0.69,3660,0.22,4765,0.28,973,0.06,9398,0.56,912,0.05,2440,0.15
,,,Hispanic,Not Economically Disadvantaged,29279,26262,0.90,20038,0.68,4942,0.17,19336,0.66,4828,0.17,9868,0.34,743,0.03,15439,0.53,1694,0.06,4519,0.15
,,,White,Not Economically Disadvantaged,113139,104940,0.93,92811,0.82,7478,0.07,85379,0.76,28260,0.25,42137,0.37,5368,0.05,75765,0.67,7142,0.06,32512,0.29
,,,Am. Indian,Economically Disadvantaged,285,228,0.80,144,0.51,56,0.20,114,0.40,8,0.03,45,0.16,4,0.01,57,0.20,13,0.05,17,0.06
,,,Asian,Economically Disadvantaged,2231,2010,0.90,1736,0.78,169,0.08,1615,0.72,638,0.29,824,0.37,40,0.02,1502,0.67,170,0.08,657,0.29
,,,African American,Economically Disadvantaged,23376,21009,0.90,14230,0.61,5526,0.24,13209,0.57,2780,0.12,5380,0.23,607,0.03,8767,0.38,1065,0.05,1571,0.07
,,,Hispanic,Economically Disadvantaged,75232,66529,0.88,44929,0.60,17495,0.23,41484,0.55,5887,0.08,18644,0.25,1032,0.01,25563,0.34,2898,0.04,5694,0.08
,,,White,Economically Disadvantaged,25094,21934,0.87,16137,0.64,4024,0.16,12956,0.52,1787,0.07,6011,0.24,508,0.02,8306,0.33,1360,0.05,1918,0.08
,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: THECB, TEA, and NSC (National Student Clearinghouse), 1/15/2013",,,,,,,,,,,,,,,,,,,,,,,,,
"Out-of-state graduate total not shown, because current NSC data collection extends only into 2006.",,,,,,,,,,,,,,,,,,,,,,,,,
