Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Male,White,,2910,2698,0.93,2328,0.8,308,0.11,2111,0.73,457,0.16,1171,0.4,0,0,1628,0.56,149,0.05,614,0.21
12,Waco,Male,Others,,110,96,0.87,82,0.75,7,0.06,67,0.61,19,0.17,41,0.37,0,0,60,0.55,7,0.06,19,0.17
13,Austin,Female,African American,,943,880,0.93,741,0.79,125,0.13,622,0.66,221,0.23,305,0.32,0,0,526,0.56,76,0.08,137,0.15
13,Austin,Female,Hispanic,,3558,3267,0.92,2640,0.74,561,0.16,2160,0.61,467,0.13,904,0.25,0,0,1371,0.39,173,0.05,395,0.11
13,Austin,Female,White,,5641,5364,0.95,4986,0.88,252,0.04,4577,0.81,2048,0.36,1748,0.31,0,0,3796,0.67,277,0.05,1953,0.35
13,Austin,Female,Others,,281,259,0.92,245,0.87,7,0.02,229,0.82,121,0.43,61,0.22,0,0,182,0.65,13,0.05,116,0.41
13,Austin,Male,African American,,1094,995,0.91,785,0.72,197,0.18,667,0.61,205,0.19,288,0.26,0,0,493,0.45,73,0.07,82,0.08
13,Austin,Male,Hispanic,,3674,3355,0.91,2529,0.69,747,0.2,2092,0.57,387,0.11,796,0.22,0,0,1183,0.32,145,0.04,258,0.07
13,Austin,Male,White,,5862,5488,0.94,4961,0.85,442,0.08,4620,0.79,1743,0.3,1743,0.3,0,0,3486,0.6,253,0.04,1440,0.25
13,Austin,Male,Others,,374,343,0.92,315,0.84,20,0.05,291,0.78,139,0.37,96,0.26,0,0,235,0.63,14,0.04,127,0.34
14,Abilene,Female,African American,,105,97,0.92,81,0.77,17,0.16,73,0.7,22,0.21,23,0.22,0,0,45,0.43,3,0.03,14,0.13
14,Abilene,Female,Hispanic,,452,419,0.93,348,0.77,69,0.15,281,0.62,58,0.13,140,0.31,0,0,198,0.44,20,0.04,68,0.15
14,Abilene,Female,White,,1196,1125,0.94,1051,0.88,52,0.04,926,0.77,377,0.32,390,0.33,0,0,767,0.64,36,0.03,398,0.33
14,Abilene,Female,Others,,25,22,0.88,21,0.84,0,0,15,0.6,6,0.24,7,0.28,0,0,13,0.52,1,0.04,6,0.24
14,Abilene,Male,African American,,116,111,0.96,84,0.72,22,0.19,70,0.6,17,0.15,26,0.22,0,0,43,0.37,3,0.03,10,0.09
14,Abilene,Male,Hispanic,,498,455,0.91,347,0.7,111,0.22,286,0.57,48,0.1,123,0.25,0,0,171,0.34,16,0.03,42,0.08
14,Abilene,Male,White,,1263,1181,0.94,1050,0.83,107,0.08,940,0.74,317,0.25,389,0.31,0,0,706,0.56,50,0.04,290,0.23
14,Abilene,Male,Others,,14,13,0.93,12,0.86,1,0.07,10,0.71,4,0.29,4,0.29,0,0,8,0.57,1,0.07,4,0.29
15,San Angelo,Female,African American,,59,55,0.93,50,0.85,3,0.05,35,0.59,14,0.24,14,0.24,0,0,28,0.48,3,0.05,8,0.14
15,San Angelo,Female,Hispanic,,881,841,0.96,755,0.86,68,0.08,579,0.66,129,0.15,283,0.32,0,0,412,0.47,44,0.05,137,0.16
15,San Angelo,Female,White,,933,895,0.96,848,0.91,26,0.03,736,0.79,393,0.42,230,0.25,0,0,623,0.67,39,0.04,325,0.35
15,San Angelo,Female,Others,,17,15,0.88,14,0.82,2,0.12,12,0.71,8,0.47,3,0.18,0,0,11,0.65,1,0.06,7,0.41
15,San Angelo,Male,African American,,61,53,0.87,48,0.79,5,0.08,34,0.56,7,0.12,19,0.31,0,0,26,0.43,7,0.12,5,0.08
15,San Angelo,Male,Hispanic,,957,885,0.93,756,0.79,135,0.14,589,0.62,137,0.14,207,0.22,0,0,344,0.36,34,0.04,104,0.11
15,San Angelo,Male,White,,950,887,0.93,799,0.84,70,0.07,736,0.78,335,0.35,196,0.21,0,0,531,0.56,22,0.02,224,0.24
15,San Angelo,Male,Others,,17,13,0.77,12,0.71,1,0.06,9,0.53,5,0.29,4,0.24,0,0,9,0.53,1,0.06,4,0.24
16,Amarillo,Female,African American,,164,151,0.92,128,0.78,19,0.12,94,0.57,19,0.12,60,0.37,0,0,79,0.48,15,0.09,15,0.09
16,Amarillo,Female,Hispanic,,1020,951,0.93,850,0.83,68,0.07,641,0.63,101,0.1,360,0.35,0,0,461,0.45,65,0.06,138,0.14
16,Amarillo,Female,White,,1660,1571,0.95,1493,0.9,55,0.03,1310,0.79,445,0.27,687,0.41,0,0,1132,0.68,98,0.06,551,0.33
16,Amarillo,Female,Others,,48,44,0.92,40,0.83,3,0.06,29,0.6,12,0.25,16,0.33,0,0,28,0.58,7,0.15,11,0.23
16,Amarillo,Male,African American,,172,160,0.93,129,0.75,23,0.13,89,0.52,16,0.09,54,0.31,0,0,70,0.41,20,0.12,13,0.08
16,Amarillo,Male,Hispanic,,1053,969,0.92,823,0.78,107,0.1,666,0.63,92,0.09,296,0.28,0,0,388,0.37,36,0.03,101,0.1
16,Amarillo,Male,White,,1748,1648,0.94,1535,0.88,89,0.05,1355,0.78,385,0.22,637,0.36,0,0,1022,0.59,77,0.04,416,0.24
16,Amarillo,Male,Others,,55,53,0.96,50,0.91,2,0.04,41,0.75,8,0.15,19,0.35,0,0,27,0.49,0,0,14,0.26
17,Lubbock,Female,African American,,220,209,0.95,204,0.93,5,0.02,158,0.72,30,0.14,59,0.27,0,0,89,0.41,9,0.04,18,0.08
17,Lubbock,Female,Hispanic,,1376,1316,0.96,1187,0.86,78,0.06,932,0.68,131,0.1,409,0.3,0,0,540,0.39,34,0.02,167,0.12
17,Lubbock,Female,White,,1213,1163,0.96,1119,0.92,26,0.02,1024,0.84,403,0.33,430,0.35,0,0,833,0.69,33,0.03,432,0.36
17,Lubbock,Female,Others,,23,21,0.91,17,0.74,1,0.04,14,0.61,7,0.3,5,0.22,0,0,12,0.52,1,0.04,7,0.3
17,Lubbock,Male,African American,,257,231,0.9,204,0.79,28,0.11,152,0.59,31,0.12,48,0.19,0,0,79,0.31,4,0.02,7,0.03
17,Lubbock,Male,Hispanic,,1435,1353,0.94,1188,0.83,137,0.1,927,0.65,107,0.07,375,0.26,0,0,482,0.34,24,0.02,114,0.08
17,Lubbock,Male,White,,1316,1243,0.95,1171,0.89,46,0.04,1061,0.81,381,0.29,446,0.34,0,0,827,0.63,43,0.03,359,0.27
17,Lubbock,Male,Others,,31,27,0.87,25,0.81,0,0,22,0.71,11,0.36,6,0.19,0,0,17,0.55,0,0,10,0.32
18,Midland,Female,African American,,153,145,0.95,129,0.84,13,0.09,91,0.6,20,0.13,48,0.31,0,0,68,0.44,10,0.07,16,0.11
18,Midland,Female,Hispanic,,1559,1478,0.95,1310,0.84,154,0.1,950,0.61,173,0.11,516,0.33,0,0,689,0.44,86,0.06,215,0.14
18,Midland,Female,White,,1162,1087,0.94,1019,0.88,52,0.04,875,0.75,309,0.27,452,0.39,0,0,761,0.66,69,0.06,377,0.32
18,Midland,Female,Others,,37,35,0.95,32,0.87,2,0.05,29,0.78,16,0.43,9,0.24,0,0,25,0.68,0,0,20,0.54
18,Midland,Male,African American,,182,172,0.95,131,0.72,33,0.18,92,0.51,21,0.12,40,0.22,0,0,61,0.34,9,0.05,11,0.06
18,Midland,Male,Hispanic,,1580,1491,0.94,1244,0.79,228,0.14,973,0.62,139,0.09,415,0.26,0,0,554,0.35,53,0.03,142,0.09
18,Midland,Male,White,,1258,1190,0.95,1063,0.85,73,0.06,896,0.71,256,0.2,414,0.33,0,0,670,0.53,60,0.05,248,0.2
18,Midland,Male,Others,,35,34,0.97,32,0.91,2,0.06,29,0.83,18,0.51,6,0.17,0,0,24,0.69,1,0.03,13,0.37
19,El Paso,Female,African American,,181,151,0.83,122,0.67,17,0.09,98,0.54,39,0.22,40,0.22,0,0,79,0.44,11,0.06,25,0.14
19,El Paso,Female,Hispanic,,5085,4750,0.93,3983,0.78,698,0.14,3446,0.68,904,0.18,1986,0.39,0,0,2890,0.57,309,0.06,925,0.18
19,El Paso,Female,White,,593,547,0.92,460,0.78,51,0.09,423,0.71,191,0.32,185,0.31,0,0,376,0.63,37,0.06,173,0.29
19,El Paso,Female,Others,,43,39,0.91,34,0.79,3,0.07,28,0.65,10,0.23,13,0.3,0,0,23,0.54,3,0.07,8,0.19
19,El Paso,Male,African American,,177,154,0.87,114,0.64,31,0.18,107,0.61,29,0.16,52,0.29,0,0,81,0.46,9,0.05,19,0.11
19,El Paso,Male,Hispanic,,5153,4800,0.93,3719,0.72,1016,0.2,3304,0.64,834,0.16,1732,0.34,0,0,2566,0.5,338,0.07,608,0.12
19,El Paso,Male,White,,645,563,0.87,468,0.73,69,0.11,430,0.67,163,0.25,185,0.29,0,0,348,0.54,45,0.07,127,0.2
19,El Paso,Male,Others,,71,62,0.87,50,0.7,8,0.11,41,0.58,23,0.32,10,0.14,0,0,33,0.47,1,0.01,19,0.27
20,San Antonio,Female,African American,,951,856,0.9,663,0.7,150,0.16,601,0.63,195,0.21,325,0.34,0,0,520,0.55,72,0.08,143,0.15
20,San Antonio,Female,Hispanic,,7683,7195,0.94,5675,0.74,1359,0.18,4761,0.62,1019,0.13,2794,0.36,0,0,3813,0.5,470,0.06,1109,0.14
20,San Antonio,Female,White,,3395,3170,0.93,2776,0.82,288,0.08,2646,0.78,1223,0.36,1103,0.33,0,0,2326,0.69,190,0.06,1172,0.35
20,San Antonio,Female,Others,,173,159,0.92,140,0.81,14,0.08,131,0.76,65,0.38,48,0.28,0,0,113,0.65,9,0.05,67,0.39
20,San Antonio,Male,African American,,901,827,0.92,594,0.66,211,0.23,531,0.59,127,0.14,294,0.33,0,0,421,0.47,58,0.06,81,0.09
20,San Antonio,Male,Hispanic,,8136,7513,0.92,5481,0.67,1922,0.24,4745,0.58,836,0.1,2468,0.3,0,0,3304,0.41,415,0.05,771,0.09
20,San Antonio,Male,White,,3765,3493,0.93,2922,0.78,450,0.12,2770,0.74,1080,0.29,1132,0.3,0,0,2212,0.59,217,0.06,887,0.24
20,San Antonio,Male,Others,,198,178,0.9,153,0.77,17,0.09,149,0.75,71,0.36,50,0.25,0,0,121,0.61,6,0.03,62,0.31
,,,African American,Not Economically Disadvantaged,17664,16509,0.94,14083,0.8,2117,0.12,12486,0.71,4740,0.27,6083,0.34,0,0,10823,0.61,1435,0.08,3239,0.18
,,,Hispanic,Not Economically Disadvantaged,31727,29525,0.93,24536,0.77,4499,0.14,22143,0.7,6135,0.19,11771,0.37,0,0,17906,0.56,1855,0.06,6258,0.2
,,,White,Not Economically Disadvantaged,107879,102312,0.95,93746,0.87,6349,0.06,86777,0.8,32457,0.3,40777,0.38,0,0,73234,0.68,5729,0.05,35260,0.33
,,,Others,Not Economically Disadvantaged,7047,6594,0.94,6213,0.88,250,0.04,5862,0.83,3108,0.44,1860,0.26,0,0,4968,0.71,329,0.05,2950,0.42
,,,African American,Economically Disadvantaged,28382,26200,0.92,19976,0.7,5818,0.21,15828,0.56,3969,0.14,8196,0.29,0,0,12165,0.43,2386,0.08,2139,0.08
,,,Hispanic,Economically Disadvantaged,94315,87191,0.92,66054,0.7,19254,0.2,53814,0.57,8348,0.09,26031,0.28,0,0,34379,0.37,4350,0.05,9042,0.1
,,,White,Economically Disadvantaged,26765,24086,0.9,18987,0.71,4188,0.16,15541,0.58,2253,0.08,7446,0.28,0,0,9699,0.36,1365,0.05,2423,0.09
,,,Others,Economically Disadvantaged,2952,2729,0.92,2445,0.83,210,0.07,2161,0.73,818,0.28,1017,0.35,0,0,1835,0.62,166,0.06,868,0.29
