Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Male,White,,2840,2634,0.93,2281,0.8,277,0.1,2069,0.73,504,0.18,1122,0.4,0,0,1626,0.57,137,0.05,637,0.22
12,Waco,Male,Others,,126,109,0.87,91,0.72,15,0.12,81,0.64,22,0.18,45,0.36,0,0,67,0.53,8,0.06,25,0.2
13,Austin,Female,African American,,1135,1077,0.95,914,0.81,127,0.11,775,0.68,270,0.24,395,0.35,0,0,665,0.59,72,0.06,190,0.17
13,Austin,Female,Hispanic,,4070,3836,0.94,3037,0.75,662,0.16,2527,0.62,557,0.14,1049,0.26,0,0,1606,0.4,185,0.05,495,0.12
13,Austin,Female,White,,5669,5409,0.95,5003,0.88,266,0.05,4601,0.81,2093,0.37,1788,0.32,0,0,3881,0.69,280,0.05,2032,0.36
13,Austin,Female,Others,,306,285,0.93,274,0.9,7,0.02,258,0.84,158,0.52,50,0.16,0,0,208,0.68,10,0.03,145,0.47
13,Austin,Male,African American,,1150,1081,0.94,838,0.73,222,0.19,719,0.63,234,0.2,356,0.31,0,0,590,0.51,88,0.08,101,0.09
13,Austin,Male,Hispanic,,4173,3918,0.94,2894,0.69,907,0.22,2398,0.58,491,0.12,926,0.22,0,0,1417,0.34,160,0.04,334,0.08
13,Austin,Male,White,,6059,5736,0.95,5122,0.85,507,0.08,4716,0.78,1823,0.3,1856,0.31,0,0,3679,0.61,303,0.05,1552,0.26
13,Austin,Male,Others,,344,320,0.93,306,0.89,8,0.02,284,0.83,150,0.44,76,0.22,0,0,226,0.66,15,0.04,128,0.37
14,Abilene,Female,African American,,108,103,0.95,88,0.82,15,0.14,74,0.69,31,0.29,25,0.23,0,0,56,0.52,7,0.06,19,0.18
14,Abilene,Female,Hispanic,,468,446,0.95,360,0.77,72,0.15,297,0.64,63,0.14,150,0.32,0,0,213,0.46,26,0.06,85,0.18
14,Abilene,Female,White,,1114,1062,0.95,970,0.87,58,0.05,863,0.78,346,0.31,376,0.34,0,0,722,0.65,52,0.05,396,0.36
14,Abilene,Female,Others,,17,14,0.82,14,0.82,0,0,13,0.77,3,0.18,6,0.35,0,0,9,0.53,0,0,4,0.24
14,Abilene,Male,African American,,126,112,0.89,83,0.66,28,0.22,76,0.6,18,0.14,42,0.33,0,0,60,0.48,8,0.06,11,0.09
14,Abilene,Male,Hispanic,,467,429,0.92,320,0.69,99,0.21,263,0.56,40,0.09,123,0.26,0,0,163,0.35,15,0.03,48,0.1
14,Abilene,Male,White,,1112,1050,0.94,942,0.85,98,0.09,834,0.75,282,0.25,365,0.33,0,0,647,0.58,40,0.04,271,0.24
14,Abilene,Male,Others,,16,16,1,14,0.88,0,0,14,0.88,6,0.38,6,0.38,0,0,12,0.75,1,0.06,7,0.44
15,San Angelo,Female,African American,,64,60,0.94,54,0.84,6,0.09,47,0.73,16,0.25,22,0.34,0,0,38,0.59,3,0.05,7,0.11
15,San Angelo,Female,Hispanic,,902,850,0.94,764,0.85,75,0.08,606,0.67,159,0.18,275,0.31,0,0,434,0.48,53,0.06,159,0.18
15,San Angelo,Female,White,,846,802,0.95,758,0.9,30,0.04,658,0.78,334,0.4,209,0.25,0,0,543,0.64,33,0.04,286,0.34
15,San Angelo,Female,Others,,11,11,1,11,1,0,0,11,1,7,0.64,3,0.27,0,0,10,0.91,0,0,8,0.73
15,San Angelo,Male,African American,,72,67,0.93,59,0.82,9,0.13,44,0.61,20,0.28,18,0.25,0,0,38,0.53,5,0.07,8,0.11
15,San Angelo,Male,Hispanic,,979,892,0.91,770,0.79,128,0.13,577,0.59,139,0.14,219,0.22,0,0,358,0.37,39,0.04,118,0.12
15,San Angelo,Male,White,,930,882,0.95,811,0.87,47,0.05,713,0.77,330,0.36,201,0.22,0,0,531,0.57,32,0.03,218,0.23
15,San Angelo,Male,Others,,17,14,0.82,14,0.82,1,0.06,12,0.71,5,0.29,4,0.24,0,0,9,0.53,0,0,2,0.12
16,Amarillo,Female,African American,,161,155,0.96,133,0.83,19,0.12,107,0.67,14,0.09,71,0.44,0,0,85,0.53,9,0.06,21,0.13
16,Amarillo,Female,Hispanic,,1117,1032,0.92,892,0.8,109,0.1,725,0.65,122,0.11,431,0.39,0,0,553,0.5,77,0.07,162,0.15
16,Amarillo,Female,White,,1646,1543,0.94,1442,0.88,64,0.04,1288,0.78,451,0.27,671,0.41,0,0,1122,0.68,108,0.07,526,0.32
16,Amarillo,Female,Others,,52,51,0.98,47,0.9,2,0.04,45,0.87,21,0.4,18,0.35,0,0,39,0.75,0,0,25,0.48
16,Amarillo,Male,African American,,168,151,0.9,122,0.73,25,0.15,99,0.59,18,0.11,54,0.32,0,0,72,0.43,11,0.07,7,0.04
16,Amarillo,Male,Hispanic,,1145,1051,0.92,859,0.75,154,0.13,705,0.62,111,0.1,326,0.29,0,0,437,0.38,58,0.05,138,0.12
16,Amarillo,Male,White,,1792,1689,0.94,1568,0.88,102,0.06,1373,0.77,413,0.23,626,0.35,0,0,1039,0.58,80,0.04,417,0.23
16,Amarillo,Male,Others,,47,43,0.92,40,0.85,4,0.09,37,0.79,8,0.17,21,0.45,0,0,29,0.62,1,0.02,11,0.23
17,Lubbock,Female,African American,,253,246,0.97,223,0.88,18,0.07,165,0.65,34,0.13,77,0.3,0,0,111,0.44,8,0.03,27,0.11
17,Lubbock,Female,Hispanic,,1369,1305,0.95,1209,0.88,77,0.06,938,0.69,141,0.1,450,0.33,0,0,591,0.43,42,0.03,199,0.15
17,Lubbock,Female,White,,1184,1133,0.96,1076,0.91,31,0.03,977,0.83,389,0.33,436,0.37,0,0,825,0.7,43,0.04,462,0.39
17,Lubbock,Female,Others,,30,28,0.93,28,0.93,0,0,24,0.8,13,0.43,6,0.2,0,0,19,0.63,0,0,13,0.43
17,Lubbock,Male,African American,,244,227,0.93,197,0.81,23,0.09,130,0.53,25,0.1,55,0.23,0,0,80,0.33,9,0.04,6,0.02
17,Lubbock,Male,Hispanic,,1428,1347,0.94,1186,0.83,134,0.09,908,0.64,110,0.08,376,0.26,0,0,486,0.34,33,0.02,118,0.08
17,Lubbock,Male,White,,1216,1133,0.93,1068,0.88,66,0.05,934,0.77,340,0.28,422,0.35,0,0,762,0.63,57,0.05,311,0.26
17,Lubbock,Male,Others,,27,25,0.93,23,0.85,0,0,20,0.74,9,0.33,7,0.26,0,0,16,0.59,2,0.07,9,0.33
18,Midland,Female,African American,,165,147,0.89,125,0.76,26,0.16,91,0.55,21,0.13,56,0.34,0,0,77,0.47,16,0.1,14,0.08
18,Midland,Female,Hispanic,,1571,1480,0.94,1287,0.82,165,0.11,973,0.62,179,0.11,548,0.35,0,0,727,0.46,98,0.06,244,0.16
18,Midland,Female,White,,1062,992,0.93,937,0.88,43,0.04,792,0.75,278,0.26,398,0.38,0,0,676,0.64,65,0.06,368,0.35
18,Midland,Female,Others,,43,42,0.98,42,0.98,1,0.02,39,0.91,19,0.44,16,0.37,0,0,35,0.81,1,0.02,23,0.54
18,Midland,Male,African American,,175,156,0.89,123,0.7,36,0.21,83,0.47,23,0.13,58,0.33,0,0,81,0.46,18,0.1,15,0.09
18,Midland,Male,Hispanic,,1629,1464,0.9,1212,0.74,277,0.17,913,0.56,182,0.11,466,0.29,0,0,648,0.4,80,0.05,167,0.1
18,Midland,Male,White,,1209,1113,0.92,1001,0.83,83,0.07,819,0.68,257,0.21,413,0.34,0,0,670,0.55,76,0.06,279,0.23
18,Midland,Male,Others,,31,27,0.87,25,0.81,4,0.13,22,0.71,9,0.29,7,0.23,0,0,16,0.52,3,0.1,11,0.36
19,El Paso,Female,African American,,153,132,0.86,106,0.69,17,0.11,96,0.63,30,0.2,43,0.28,0,0,73,0.48,10,0.07,30,0.2
19,El Paso,Female,Hispanic,,5480,5159,0.94,4072,0.74,948,0.17,3703,0.68,1062,0.19,2169,0.4,0,0,3231,0.59,389,0.07,1100,0.2
19,El Paso,Female,White,,543,490,0.9,395,0.73,55,0.1,365,0.67,150,0.28,155,0.29,0,0,305,0.56,31,0.06,147,0.27
19,El Paso,Female,Others,,59,54,0.92,46,0.78,2,0.03,42,0.71,17,0.29,15,0.25,0,0,32,0.54,2,0.03,16,0.27
19,El Paso,Male,African American,,157,132,0.84,96,0.61,20,0.13,87,0.55,34,0.22,47,0.3,0,0,81,0.52,16,0.1,10,0.06
19,El Paso,Male,Hispanic,,5729,5343,0.93,3872,0.68,1381,0.24,3556,0.62,990,0.17,2011,0.35,0,0,3001,0.52,444,0.08,743,0.13
19,El Paso,Male,White,,554,482,0.87,385,0.7,70,0.13,340,0.61,118,0.21,150,0.27,0,0,268,0.48,40,0.07,102,0.18
19,El Paso,Male,Others,,73,65,0.89,49,0.67,9,0.12,47,0.64,16,0.22,23,0.32,0,0,39,0.53,5,0.07,14,0.19
20,San Antonio,Female,African American,,974,894,0.92,694,0.71,172,0.18,587,0.6,208,0.21,337,0.35,0,0,545,0.56,91,0.09,183,0.19
20,San Antonio,Female,Hispanic,,8156,7677,0.94,6077,0.75,1411,0.17,5180,0.64,1191,0.15,3059,0.38,0,0,4250,0.52,533,0.07,1380,0.17
20,San Antonio,Female,White,,3435,3238,0.94,2824,0.82,287,0.08,2650,0.77,1209,0.35,1099,0.32,0,0,2308,0.67,193,0.06,1285,0.37
20,San Antonio,Female,Others,,209,185,0.89,162,0.78,19,0.09,161,0.77,84,0.4,57,0.27,0,0,141,0.68,11,0.05,76,0.36
20,San Antonio,Male,African American,,996,903,0.91,629,0.63,235,0.24,536,0.54,164,0.17,316,0.32,0,0,480,0.48,91,0.09,103,0.1
20,San Antonio,Male,Hispanic,,8753,8212,0.94,5932,0.68,2125,0.24,5176,0.59,920,0.11,2922,0.33,0,0,3842,0.44,503,0.06,957,0.11
20,San Antonio,Male,White,,3781,3508,0.93,2935,0.78,462,0.12,2768,0.73,1075,0.28,1191,0.32,0,0,2266,0.6,199,0.05,929,0.25
20,San Antonio,Male,Others,,203,190,0.94,162,0.8,19,0.09,150,0.74,69,0.34,53,0.26,0,0,122,0.6,8,0.04,61,0.3
,,,African American,Not Economically Disadvantaged,16624,15524,0.93,13456,0.81,1879,0.11,12024,0.72,4647,0.28,6258,0.38,0,0,10905,0.66,1385,0.08,3284,0.2
,,,Hispanic,Not Economically Disadvantaged,32604,30693,0.94,25905,0.8,4270,0.13,23526,0.72,6698,0.21,12889,0.4,0,0,19587,0.6,1955,0.06,7238,0.22
,,,White,Not Economically Disadvantaged,102757,97695,0.95,90238,0.88,5514,0.05,82821,0.81,30787,0.3,40083,0.39,0,0,70870,0.69,5609,0.05,34808,0.34
,,,Others,Not Economically Disadvantaged,7116,6730,0.95,6346,0.89,246,0.03,5945,0.84,3082,0.43,1802,0.25,0,0,4884,0.69,306,0.04,3044,0.43
,,,African American,Economically Disadvantaged,31082,28798,0.93,22280,0.72,6074,0.2,17764,0.57,4776,0.15,10313,0.33,0,0,15089,0.49,2861,0.09,2735,0.09
,,,Hispanic,Economically Disadvantaged,106833,99330,0.93,75146,0.7,21964,0.21,62626,0.59,10488,0.1,32191,0.3,0,0,42679,0.4,5722,0.05,12213,0.11
,,,White,Economically Disadvantaged,28822,26120,0.91,20879,0.72,4321,0.15,16674,0.58,2665,0.09,8731,0.3,0,0,11396,0.4,1767,0.06,2956,0.1
,,,Others,Economically Disadvantaged,3257,3035,0.93,2701,0.83,269,0.08,2461,0.76,926,0.28,1191,0.37,0,0,2117,0.65,188,0.06,1034,0.32
