Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_per,total_degrees,total_degrees_percent
8,Mt. Pleasant,139,LAMAR,Not Economically Disadvantaged,331,311,0.94,304,0.92,6,0.02,283,0.86,70,0.21,164,0.50,234,0.71,18,0.05,130,0.39
8,Mt. Pleasant,139,LAMAR,Economically Disadvantaged,296,278,0.94,251,0.85,17,0.06,216,0.73,25,0.08,126,0.43,151,0.51,12,0.04,41,0.14
8,Mt. Pleasant,155,MARION,Not Economically Disadvantaged,35,33,0.94,28,0.80,3,0.09,29,0.83,8,0.23,11,0.31,19,0.54, -   ,0.00,8,0.23
8,Mt. Pleasant,155,MARION,Economically Disadvantaged,53,49,0.92,46,0.87,3,0.06,41,0.77,2,0.04,18,0.34,20,0.38, -   ,0.00,5,0.09
8,Mt. Pleasant,172,MORRIS,Not Economically Disadvantaged,74,71,0.96,69,0.93,2,0.03,64,0.86,7,0.09,37,0.50,44,0.59,4,0.05,20,0.27
8,Mt. Pleasant,172,MORRIS,Economically Disadvantaged,105,99,0.94,96,0.91,2,0.02,76,0.72,8,0.08,40,0.38,48,0.46,3,0.03,10,0.10
8,Mt. Pleasant,194,RED RIVER,Not Economically Disadvantaged,89,86,0.97,83,0.93,1,0.01,78,0.88,12,0.13,51,0.57,63,0.71,2,0.02,32,0.36
8,Mt. Pleasant,194,RED RIVER,Economically Disadvantaged,102,96,0.94,90,0.88,2,0.02,74,0.73,10,0.10,37,0.36,47,0.46,4,0.04,12,0.12
8,Mt. Pleasant,225,TITUS,Not Economically Disadvantaged,143,142,0.99,132,0.92,7,0.05,127,0.89,24,0.17,79,0.55,103,0.72,3,0.02,56,0.39
8,Mt. Pleasant,225,TITUS,Economically Disadvantaged,290,266,0.92,244,0.84,30,0.10,228,0.79,6,0.02,128,0.44,134,0.46,8,0.03,52,0.18
9,Wichita Falls,5,ARCHER,Not Economically Disadvantaged,108,108,1.00,103,0.95,3,0.03,99,0.92,40,0.37,38,0.35,78,0.72,2,0.02,47,0.44
9,Wichita Falls,5,ARCHER,Economically Disadvantaged,45,43,0.96,39,0.87,2,0.04,39,0.87,8,0.18,8,0.18,16,0.36, -   ,0.00,9,0.20
9,Wichita Falls,12,BAYLOR,Not Economically Disadvantaged,23,23,1.00,23,1.00, -   ,0.00,23,1.00,8,0.35,8,0.35,16,0.70, -   ,0.00,12,0.52
9,Wichita Falls,12,BAYLOR,Economically Disadvantaged,20,17,0.85,14,0.70, -   ,0.00,10,0.50,1,0.05,4,0.20,5,0.25, -   ,0.00,1,0.05
9,Wichita Falls,39,CLAY,Not Economically Disadvantaged,103,98,0.95,98,0.95,3,0.03,93,0.90,30,0.29,28,0.27,58,0.56, -   ,0.00,31,0.30
9,Wichita Falls,39,CLAY,Economically Disadvantaged,62,60,0.97,55,0.89,2,0.03,49,0.79,7,0.11,20,0.32,27,0.44,2,0.03,2,0.03
9,Wichita Falls,78,FOARD,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
9,Wichita Falls,78,FOARD,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
9,Wichita Falls,99,HARDEMAN,Not Economically Disadvantaged,21,20,0.95,21,1.00, -   ,0.00,20,0.95,7,0.33,10,0.48,17,0.81, -   ,0.00,11,0.52
9,Wichita Falls,99,HARDEMAN,Economically Disadvantaged,40,38,0.95,37,0.93,2,0.05,35,0.88,5,0.13,18,0.45,23,0.58, -   ,0.00,1,0.03
9,Wichita Falls,119,JACK,Not Economically Disadvantaged,66,60,0.91,59,0.89,2,0.03,53,0.80,25,0.38,16,0.24,41,0.62,2,0.03,22,0.33
9,Wichita Falls,119,JACK,Economically Disadvantaged,50,43,0.86,40,0.80,2,0.04,35,0.70,9,0.18,12,0.24,21,0.42,3,0.06,5,0.10
9,Wichita Falls,138,KNOX,Not Economically Disadvantaged,16,15,0.94, . ,., . ,.,16,1.00,6,0.38,8,0.50,14,0.88, -   ,0.00,7,0.44
9,Wichita Falls,138,KNOX,Economically Disadvantaged,26,26,1.00, . ,., . ,.,22,0.85,5,0.19,8,0.31,13,0.50, -   ,0.00,6,0.23
9,Wichita Falls,169,MONTAGUE,Not Economically Disadvantaged,139,132,0.95,122,0.88,6,0.04,117,0.84,41,0.30,48,0.35,89,0.64,5,0.04,44,0.32
9,Wichita Falls,169,MONTAGUE,Economically Disadvantaged,96,82,0.85,77,0.80,7,0.07,75,0.78,9,0.09,18,0.19,27,0.28,1,0.01,5,0.05
9,Wichita Falls,224,THROCKMORTON,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
9,Wichita Falls,224,THROCKMORTON,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
9,Wichita Falls,243,WICHITA,Not Economically Disadvantaged,800,750,0.94,711,0.89,29,0.04,666,0.83,281,0.35,209,0.26,490,0.61,17,0.02,242,0.30
9,Wichita Falls,243,WICHITA,Economically Disadvantaged,683,613,0.90,534,0.78,74,0.11,520,0.76,90,0.13,154,0.23,244,0.36,14,0.02,71,0.10
9,Wichita Falls,244,WILBARGER,Not Economically Disadvantaged,87,85,0.98,83,0.95,2,0.02,79,0.91,19,0.22,38,0.44,57,0.66, -   ,0.00,35,0.40
9,Wichita Falls,244,WILBARGER,Economically Disadvantaged,90,80,0.89,68,0.76,10,0.11,56,0.62,6,0.07,23,0.26,29,0.32, -   ,0.00,9,0.10
9,Wichita Falls,252,YOUNG,Not Economically Disadvantaged,142,137,0.96,132,0.93,4,0.03,125,0.88,50,0.35,33,0.23,83,0.58,1,0.01,51,0.36
9,Wichita Falls,252,YOUNG,Economically Disadvantaged,90,86,0.96,76,0.84,5,0.06,64,0.71,6,0.07,20,0.22,26,0.29,1,0.01,6,0.07
10,Richardson,43,COLLIN,Not Economically Disadvantaged,8754,8285,0.95,7855,0.90,306,0.04,7576,0.87,2487,0.28,3140,0.36,5627,0.64,282,0.03,2900,0.33
10,Richardson,43,COLLIN,Economically Disadvantaged,1798,1655,0.92,1413,0.79,243,0.14,1358,0.76,175,0.10,598,0.33,773,0.43,39,0.02,264,0.15
10,Richardson,57,DALLAS,Not Economically Disadvantaged,11878,11180,0.94,10283,0.87,819,0.07,9885,0.83,3380,0.28,4035,0.34,7415,0.62,384,0.03,3487,0.29
10,Richardson,57,DALLAS,Economically Disadvantaged,18959,17467,0.92,14579,0.77,2763,0.15,13684,0.72,2415,0.13,5354,0.28,7769,0.41,435,0.02,2248,0.12
10,Richardson,70,ELLIS,Not Economically Disadvantaged,1470,1392,0.95,1288,0.88,88,0.06,1254,0.85,395,0.27,597,0.41,992,0.67,43,0.03,524,0.36
10,Richardson,70,ELLIS,Economically Disadvantaged,821,742,0.90,667,0.81,86,0.10,645,0.79,88,0.11,304,0.37,392,0.48,18,0.02,125,0.15
10,Richardson,74,FANNIN,Not Economically Disadvantaged,236,232,0.98,223,0.94,6,0.03,210,0.89,41,0.17,115,0.49,156,0.66,5,0.02,84,0.36
10,Richardson,74,FANNIN,Economically Disadvantaged,163,157,0.96,149,0.91,2,0.01,125,0.77,15,0.09,42,0.26,57,0.35,1,0.01,16,0.10
10,Richardson,91,GRAYSON,Not Economically Disadvantaged,934,893,0.96,842,0.90,28,0.03,798,0.85,199,0.21,438,0.47,637,0.68,38,0.04,263,0.28
10,Richardson,91,GRAYSON,Economically Disadvantaged,571,519,0.91,442,0.77,66,0.12,416,0.73,44,0.08,204,0.36,248,0.43,17,0.03,73,0.13
10,Richardson,116,HUNT,Not Economically Disadvantaged,530,496,0.94,471,0.89,23,0.04,452,0.85,140,0.26,192,0.36,332,0.63,16,0.03,168,0.32
10,Richardson,116,HUNT,Economically Disadvantaged,501,472,0.94,400,0.80,54,0.11,368,0.73,63,0.13,137,0.27,200,0.40,6,0.01,68,0.14
10,Richardson,129,KAUFMAN,Not Economically Disadvantaged,1102,1057,0.96,1002,0.91,47,0.04,954,0.87,242,0.22,426,0.39,668,0.61,26,0.02,296,0.27
10,Richardson,129,KAUFMAN,Economically Disadvantaged,646,599,0.93,500,0.77,88,0.14,486,0.75,57,0.09,200,0.31,257,0.40,12,0.02,86,0.13
10,Richardson,199,ROCKWALL,Not Economically Disadvantaged,1099,1053,0.96,983,0.89,52,0.05,949,0.86,313,0.28,424,0.39,737,0.67,37,0.03,362,0.33
10,Richardson,199,ROCKWALL,Economically Disadvantaged,268,252,0.94,209,0.78,41,0.15,200,0.75,32,0.12,78,0.29,110,0.41,3,0.01,35,0.13
10,Richardson,234,VAN ZANDT,Not Economically Disadvantaged,195,190,0.97,174,0.89,11,0.06,171,0.88,44,0.23,75,0.38,119,0.61,5,0.03,72,0.37
10,Richardson,234,VAN ZANDT,Economically Disadvantaged,117,114,0.97,104,0.89,10,0.09,98,0.84,8,0.07,33,0.28,41,0.35,1,0.01,12,0.10
11,Fort Worth,49,COOKE,Not Economically Disadvantaged,239,230,0.96,217,0.91,13,0.05,206,0.86,53,0.22,96,0.40,149,0.62,5,0.02,76,0.32
11,Fort Worth,49,COOKE,Economically Disadvantaged,175,155,0.89,131,0.75,19,0.11,117,0.67,6,0.03,39,0.22,45,0.26,1,0.01,15,0.09
11,Fort Worth,61,DENTON,Not Economically Disadvantaged,5698,5412,0.95,5013,0.88,349,0.06,4890,0.86,1606,0.28,2009,0.35,3615,0.63,150,0.03,1784,0.31
11,Fort Worth,61,DENTON,Economically Disadvantaged,1827,1670,0.91,1349,0.74,303,0.17,1319,0.72,177,0.10,565,0.31,742,0.41,49,0.03,217,0.12
11,Fort Worth,72,ERATH,Not Economically Disadvantaged,243,232,0.95,221,0.91,12,0.05,213,0.88,109,0.45,64,0.26,173,0.71,6,0.02,91,0.37
11,Fort Worth,72,ERATH,Economically Disadvantaged,171,148,0.87,134,0.78,23,0.13,117,0.68,29,0.17,40,0.23,69,0.40,6,0.04,24,0.14
11,Fort Worth,111,HOOD,Not Economically Disadvantaged,434,421,0.97,395,0.91,12,0.03,374,0.86,150,0.35,126,0.29,276,0.64,13,0.03,146,0.34
11,Fort Worth,111,HOOD,Economically Disadvantaged,202,188,0.93,164,0.81,17,0.08,153,0.76,21,0.10,46,0.23,67,0.33,5,0.02,20,0.10
11,Fort Worth,126,JOHNSON,Not Economically Disadvantaged,1269,1217,0.96,1123,0.88,74,0.06,1045,0.82,328,0.26,489,0.39,817,0.64,60,0.05,389,0.31
11,Fort Worth,126,JOHNSON,Economically Disadvantaged,843,779,0.92,684,0.81,85,0.10,632,0.75,75,0.09,255,0.30,330,0.39,18,0.02,91,0.11
11,Fort Worth,182,PALO PINTO,Not Economically Disadvantaged,191,184,0.96,165,0.86,9,0.05,151,0.79,37,0.19,57,0.30,94,0.49,7,0.04,44,0.23
11,Fort Worth,182,PALO PINTO,Economically Disadvantaged,180,157,0.87,137,0.76,15,0.08,126,0.70,20,0.11,39,0.22,59,0.33,2,0.01,31,0.17
11,Fort Worth,184,PARKER,Not Economically Disadvantaged,1113,1077,0.97,1010,0.91,41,0.04,978,0.88,289,0.26,471,0.42,760,0.68,35,0.03,382,0.34
11,Fort Worth,184,PARKER,Economically Disadvantaged,341,322,0.94,280,0.82,26,0.08,241,0.71,26,0.08,106,0.31,132,0.39,15,0.04,36,0.11
11,Fort Worth,213,SOMERVELL,Not Economically Disadvantaged,78,75,0.96,74,0.95,3,0.04,72,0.92,31,0.40,24,0.31,55,0.71,3,0.04,30,0.38
11,Fort Worth,213,SOMERVELL,Economically Disadvantaged,56,52,0.93,48,0.86,6,0.11,49,0.88,9,0.16,16,0.29,25,0.45,1,0.02,6,0.11
11,Fort Worth,220,TARRANT,Not Economically Disadvantaged,13276,12563,0.95,11452,0.86,899,0.07,10991,0.83,3743,0.28,4782,0.36,8525,0.64,512,0.04,4089,0.31
11,Fort Worth,220,TARRANT,Economically Disadvantaged,9598,8857,0.92,7196,0.75,1455,0.15,6596,0.69,1034,0.11,2870,0.30,3904,0.41,322,0.03,1192,0.12
11,Fort Worth,249,WISE,Not Economically Disadvantaged,438,423,0.97,411,0.94,15,0.03,385,0.88,112,0.26,172,0.39,284,0.65,11,0.03,141,0.32
11,Fort Worth,249,WISE,Economically Disadvantaged,227,212,0.93,177,0.78,25,0.11,163,0.72,16,0.07,54,0.24,70,0.31,2,0.01,25,0.11
12,Waco,14,BELL,Not Economically Disadvantaged,2272,2028,0.89,1769,0.78,172,0.08,1711,0.75,560,0.25,780,0.34,1340,0.59,83,0.04,632,0.28
12,Waco,14,BELL,Economically Disadvantaged,1885,1642,0.87,1255,0.67,323,0.17,1254,0.67,185,0.10,566,0.30,751,0.40,67,0.04,166,0.09
12,Waco,18,BOSQUE,Not Economically Disadvantaged,126,121,0.96,119,0.94,2,0.02,116,0.92,39,0.31,57,0.45,96,0.76,3,0.02,50,0.40
12,Waco,18,BOSQUE,Economically Disadvantaged,116,111,0.96,106,0.91,5,0.04,93,0.80,11,0.09,42,0.36,53,0.46,5,0.04,15,0.13
12,Waco,50,CORYELL,Not Economically Disadvantaged,475,435,0.92,382,0.80,34,0.07,366,0.77,98,0.21,167,0.35,265,0.56,18,0.04,123,0.26
12,Waco,50,CORYELL,Economically Disadvantaged,304,269,0.88,226,0.74,30,0.10,212,0.70,38,0.13,93,0.31,131,0.43,13,0.04,33,0.11
12,Waco,73,FALLS,Not Economically Disadvantaged,61,58,0.95,57,0.93,1,0.02,52,0.85,15,0.25,29,0.48,44,0.72,1,0.02,21,0.34
12,Waco,73,FALLS,Economically Disadvantaged,139,126,0.91,110,0.79,17,0.12,101,0.73,14,0.10,57,0.41,71,0.51,7,0.05,19,0.14
12,Waco,81,FREESTONE,Not Economically Disadvantaged,149,143,0.96,135,0.91,7,0.05,134,0.90,30,0.20,74,0.50,104,0.70,3,0.02,55,0.37
12,Waco,81,FREESTONE,Economically Disadvantaged,107,101,0.94,81,0.76,14,0.13,72,0.67,7,0.07,29,0.27,36,0.34,6,0.06,9,0.08
12,Waco,97,HAMILTON,Not Economically Disadvantaged,48,43,0.90,42,0.88,2,0.04,36,0.75,21,0.44,9,0.19,30,0.63,2,0.04,18,0.38
12,Waco,97,HAMILTON,Economically Disadvantaged,69,65,0.94,60,0.87,2,0.03,51,0.74,9,0.13,21,0.30,30,0.43, -   ,0.00,11,0.16
12,Waco,109,HILL,Not Economically Disadvantaged,176,165,0.94,157,0.89,10,0.06,155,0.88,34,0.19,85,0.48,119,0.68,6,0.03,57,0.32
12,Waco,109,HILL,Economically Disadvantaged,252,238,0.94,214,0.85,22,0.09,200,0.79,25,0.10,100,0.40,125,0.50,8,0.03,42,0.17
12,Waco,141,LAMPASAS,Not Economically Disadvantaged,163,158,0.97,149,0.91,2,0.01,140,0.86,40,0.25,61,0.37,101,0.62,6,0.04,49,0.30
12,Waco,141,LAMPASAS,Economically Disadvantaged,138,122,0.88,111,0.80,11,0.08,96,0.70,7,0.05,41,0.30,48,0.35,6,0.04,4,0.03
12,Waco,147,LIMESTONE,Not Economically Disadvantaged,79,74,0.94,69,0.87,6,0.08,64,0.81,17,0.22,32,0.41,49,0.62,5,0.06,22,0.28
12,Waco,147,LIMESTONE,Economically Disadvantaged,204,185,0.91,166,0.81,19,0.09,148,0.73,18,0.09,86,0.42,104,0.51,6,0.03,29,0.14
12,Waco,161,MCLENNAN,Not Economically Disadvantaged,1323,1270,0.96,1215,0.92,41,0.03,1161,0.88,320,0.24,684,0.52,1004,0.76,50,0.04,550,0.42
12,Waco,161,MCLENNAN,Economically Disadvantaged,1638,1522,0.93,1256,0.77,232,0.14,1171,0.71,133,0.08,691,0.42,824,0.50,66,0.04,243,0.15
12,Waco,167,MILLS,Not Economically Disadvantaged,37,37,1.00,36,0.97,1,0.03,28,0.76,14,0.38,8,0.22,22,0.59,1,0.03,12,0.32
12,Waco,167,MILLS,Economically Disadvantaged,39,37,0.95,34,0.87,3,0.08,28,0.72,7,0.18,6,0.15,13,0.33,1,0.03,4,0.10
12,Waco,175,NAVARRO,Not Economically Disadvantaged,276,264,0.96,250,0.91,9,0.03,229,0.83,56,0.20,150,0.54,206,0.75,12,0.04,100,0.36
12,Waco,175,NAVARRO,Economically Disadvantaged,366,343,0.94,288,0.79,36,0.10,257,0.70,19,0.05,157,0.43,176,0.48,20,0.05,55,0.15
13,Austin,11,BASTROP,Not Economically Disadvantaged,455,442,0.97,410,0.90,23,0.05,400,0.88,148,0.33,140,0.31,288,0.63,14,0.03,140,0.31
13,Austin,11,BASTROP,Economically Disadvantaged,530,501,0.95,424,0.80,75,0.14,419,0.79,66,0.12,133,0.25,199,0.38,8,0.02,52,0.10
13,Austin,14,BELL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,14,BELL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,16,BLANCO,Not Economically Disadvantaged,104,99,0.95,93,0.89,3,0.03,88,0.85,42,0.40,25,0.24,67,0.64,3,0.03,36,0.35
13,Austin,16,BLANCO,Economically Disadvantaged,37,35,0.95,33,0.89,2,0.05,20,0.54,9,0.24,4,0.11,13,0.35, -   ,0.00,2,0.05
13,Austin,27,BURNET,Not Economically Disadvantaged,282,269,0.95,254,0.90,12,0.04,241,0.85,98,0.35,67,0.24,165,0.59,5,0.02,93,0.33
13,Austin,27,BURNET,Economically Disadvantaged,248,232,0.94,200,0.81,27,0.11,180,0.73,18,0.07,43,0.17,61,0.25,5,0.02,15,0.06
13,Austin,28,CALDWELL,Not Economically Disadvantaged,219,209,0.95,203,0.93,7,0.03,197,0.90,69,0.32,56,0.26,125,0.57,1,0.00,60,0.27
13,Austin,28,CALDWELL,Economically Disadvantaged,258,252,0.98,216,0.84,27,0.10,209,0.81,36,0.14,48,0.19,84,0.33,1,0.00,23,0.09
13,Austin,46,COMAL,Not Economically Disadvantaged,1084,1041,0.96,975,0.90,47,0.04,941,0.87,424,0.39,279,0.26,703,0.65,32,0.03,397,0.37
13,Austin,46,COMAL,Economically Disadvantaged,622,554,0.89,426,0.68,102,0.16,409,0.66,56,0.09,129,0.21,185,0.30,15,0.02,62,0.10
13,Austin,75,FAYETTE,Not Economically Disadvantaged,157,154,0.98,145,0.92,8,0.05,144,0.92,43,0.27,73,0.47,116,0.74,3,0.02,82,0.52
13,Austin,75,FAYETTE,Economically Disadvantaged,87,83,0.95,66,0.76,19,0.22,65,0.75,6,0.07,22,0.25,28,0.32, -   ,0.00,12,0.14
13,Austin,86,GILLESPIE,Not Economically Disadvantaged,129,129,1.00,121,0.94,2,0.02,117,0.91,62,0.48,19,0.15,81,0.63,1,0.01,54,0.42
13,Austin,86,GILLESPIE,Economically Disadvantaged,96,92,0.96,84,0.88,6,0.06,76,0.79,14,0.15,19,0.20,33,0.34, -   ,0.00,11,0.11
13,Austin,89,GONZALES,Not Economically Disadvantaged,91,86,0.95,78,0.86,9,0.10,77,0.85,28,0.31,23,0.25,51,0.56,1,0.01,28,0.31
13,Austin,89,GONZALES,Economically Disadvantaged,165,153,0.93,117,0.71,30,0.18,118,0.72,10,0.06,31,0.19,41,0.25,3,0.02,15,0.09
13,Austin,94,GUADALUPE,Not Economically Disadvantaged,1031,978,0.95,898,0.87,68,0.07,914,0.89,364,0.35,271,0.26,635,0.62,10,0.01,342,0.33
13,Austin,94,GUADALUPE,Economically Disadvantaged,565,550,0.97,430,0.76,91,0.16,436,0.77,63,0.11,95,0.17,158,0.28,5,0.01,45,0.08
13,Austin,105,HAYS,Not Economically Disadvantaged,1217,1176,0.97,1079,0.89,89,0.07,1058,0.87,453,0.37,370,0.30,823,0.68,40,0.03,398,0.33
13,Austin,105,HAYS,Economically Disadvantaged,741,707,0.95,577,0.78,115,0.16,556,0.75,90,0.12,155,0.21,245,0.33,15,0.02,61,0.08
13,Austin,130,KENDALL,Not Economically Disadvantaged,52,52,1.00,49,0.94,3,0.06,46,0.88,27,0.52,5,0.10,32,0.62,1,0.02,19,0.37
13,Austin,130,KENDALL,Economically Disadvantaged,55,49,0.89,41,0.75,8,0.15,40,0.73,3,0.05,7,0.13,10,0.18,2,0.04,5,0.09
13,Austin,144,LEE,Not Economically Disadvantaged,114,110,0.96,101,0.89,8,0.07,44,0.39,23,0.20,46,0.40,69,0.61,36,0.32,35,0.31
13,Austin,144,LEE,Economically Disadvantaged,107,100,0.93,83,0.78,9,0.08,32,0.30,7,0.07,33,0.31,40,0.37,25,0.23,10,0.09
13,Austin,150,LLANO,Not Economically Disadvantaged,71,67,0.94,62,0.87,4,0.06,59,0.83,32,0.45,20,0.28,52,0.73,2,0.03,25,0.35
13,Austin,150,LLANO,Economically Disadvantaged,64,57,0.89,41,0.64,14,0.22,42,0.66,11,0.17,13,0.20,24,0.38,2,0.03,4,0.06
13,Austin,166,MILAM,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,166,MILAM,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,227,TRAVIS,Not Economically Disadvantaged,4611,4371,0.95,4073,0.88,222,0.05,3876,0.84,1597,0.35,1315,0.29,2912,0.63,170,0.04,1493,0.32
13,Austin,227,TRAVIS,Economically Disadvantaged,4698,4387,0.93,3458,0.74,791,0.17,3198,0.68,563,0.12,1048,0.22,1611,0.34,123,0.03,378,0.08
13,Austin,246,WILLIAMSON,Not Economically Disadvantaged,4827,4651,0.96,4422,0.92,156,0.03,4227,0.88,1797,0.37,1527,0.32,3324,0.69,138,0.03,1802,0.37
13,Austin,246,WILLIAMSON,Economically Disadvantaged,1556,1452,0.93,1273,0.82,136,0.09,1202,0.77,231,0.15,405,0.26,636,0.41,37,0.02,192,0.12
14,Abilene,30,CALLAHAN,Not Economically Disadvantaged,116,110,0.95,106,0.91,2,0.02,98,0.84,36,0.31,46,0.40,82,0.71,2,0.02,44,0.38
14,Abilene,30,CALLAHAN,Economically Disadvantaged,85,81,0.95,74,0.87,3,0.04,63,0.74,14,0.16,22,0.26,36,0.42,3,0.04,10,0.12
14,Abilene,47,COMANCHE,Not Economically Disadvantaged,79,79,1.00,76,0.96,2,0.03,71,0.90,27,0.34,25,0.32,52,0.66,2,0.03,30,0.38
14,Abilene,47,COMANCHE,Economically Disadvantaged,94,84,0.89,78,0.83,7,0.07,73,0.78,17,0.18,29,0.31,46,0.49,3,0.03,15,0.16
14,Abilene,67,EASTLAND,Not Economically Disadvantaged,113,112,0.99,106,0.94,4,0.04,102,0.90,36,0.32,40,0.35,76,0.67,1,0.01,40,0.35
14,Abilene,67,EASTLAND,Economically Disadvantaged,109,100,0.92,96,0.88,6,0.06,82,0.75,12,0.11,33,0.30,45,0.41,4,0.04,14,0.13
14,Abilene,76,FISHER,Not Economically Disadvantaged,28,28,1.00, . ,., . ,.,26,0.93,13,0.46,10,0.36,23,0.82,1,0.04,14,0.50
14,Abilene,76,FISHER,Economically Disadvantaged,35,35,1.00, . ,., . ,.,27,0.77,6,0.17,8,0.23,14,0.40, -   ,0.00,6,0.17
14,Abilene,104,HASKELL,Not Economically Disadvantaged,23,23,1.00, . ,., . ,.,22,0.96,9,0.39,10,0.43,19,0.83,1,0.04,6,0.26
14,Abilene,104,HASKELL,Economically Disadvantaged,33,32,0.97, . ,., . ,.,26,0.79,6,0.18,7,0.21,13,0.39, -   ,0.00,7,0.21
14,Abilene,127,JONES,Not Economically Disadvantaged,79,78,0.99,75,0.95,1,0.01,68,0.86,30,0.38,30,0.38,60,0.76,2,0.03,35,0.44
14,Abilene,127,JONES,Economically Disadvantaged,118,112,0.95,102,0.86,6,0.05,98,0.83,20,0.17,30,0.25,50,0.42,1,0.01,16,0.14
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,49,46,0.94, . ,., . ,.,44,0.90,11,0.22,26,0.53,37,0.76,1,0.02,20,0.41
14,Abilene,168,MITCHELL,Economically Disadvantaged,53,51,0.96, . ,., . ,.,44,0.83,8,0.15,18,0.34,26,0.49, -   ,0.00,13,0.25
14,Abilene,177,NOLAN,Not Economically Disadvantaged,108,105,0.97,96,0.89,6,0.06,93,0.86,40,0.37,34,0.31,74,0.69,1,0.01,48,0.44
14,Abilene,177,NOLAN,Economically Disadvantaged,102,95,0.93,76,0.75,23,0.23,65,0.64,8,0.08,25,0.25,33,0.32,5,0.05,10,0.10
14,Abilene,208,SCURRY,Not Economically Disadvantaged,98,91,0.93,88,0.90,4,0.04,86,0.88,8,0.08,58,0.59,66,0.67,2,0.02,33,0.34
14,Abilene,208,SCURRY,Economically Disadvantaged,97,92,0.95,76,0.78,13,0.13,79,0.81,3,0.03,35,0.36,38,0.39,1,0.01,17,0.18
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,209,SHACKELFORD,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,57,56,0.98,52,0.91,3,0.05,52,0.91,23,0.40,14,0.25,37,0.65,1,0.02,26,0.46
14,Abilene,215,STEPHENS,Economically Disadvantaged,56,51,0.91,37,0.66,14,0.25,34,0.61,5,0.09,23,0.41,28,0.50,2,0.04,11,0.20
14,Abilene,217,STONEWALL,Not Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,217,STONEWALL,Economically Disadvantaged, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,221,TAYLOR,Not Economically Disadvantaged,900,849,0.94,785,0.87,45,0.05,749,0.83,322,0.36,276,0.31,598,0.66,31,0.03,326,0.36
14,Abilene,221,TAYLOR,Economically Disadvantaged,813,720,0.89,580,0.71,133,0.16,539,0.66,99,0.12,191,0.23,290,0.36,27,0.03,85,0.10
15,San Angelo,25,BROWN,Not Economically Disadvantaged,228,222,0.97,212,0.93,6,0.03,205,0.90,111,0.49,56,0.25,167,0.73,7,0.03,102,0.45
15,San Angelo,25,BROWN,Economically Disadvantaged,266,243,0.91,195,0.73,47,0.18,200,0.75,49,0.18,59,0.22,108,0.41,7,0.03,40,0.15
15,San Angelo,41,COKE,Not Economically Disadvantaged,25,24,0.96, . ,., . ,.,25,1.00,13,0.52,9,0.36,22,0.88, -   ,0.00,16,0.64
15,San Angelo,41,COKE,Economically Disadvantaged,25,24,0.96, . ,., . ,.,22,0.88,2,0.08,10,0.40,12,0.48,1,0.04,3,0.12
15,San Angelo,42,COLEMAN,Not Economically Disadvantaged,47,44,0.94,42,0.89,2,0.04,36,0.77,19,0.40,9,0.19,28,0.60, -   ,0.00,15,0.32
15,San Angelo,42,COLEMAN,Economically Disadvantaged,54,50,0.93,43,0.80,7,0.13,38,0.70,16,0.30,9,0.17,25,0.46,1,0.02,12,0.22
15,San Angelo,48,CONCHO,Not Economically Disadvantaged,14,14,1.00, . ,., . ,.,14,1.00,5,0.36,4,0.29,9,0.64, -   ,0.00,4,0.29
15,San Angelo,48,CONCHO,Economically Disadvantaged,20,19,0.95, . ,., . ,.,17,0.85,2,0.10,4,0.20,6,0.30, -   ,0.00,2,0.10
15,San Angelo,53,CROCKETT,Not Economically Disadvantaged,23,23,1.00,23,1.00, -   ,0.00,20,0.87,12,0.52,3,0.13,15,0.65,1,0.04,7,0.30
