Region Code,TEA Region,County Number,County Name,ethnicity,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
7,Kilgore,183,PANOLA,African American,58,57,98%,50,86%,5,9%,50,86%,7,12%,26,45%,33,57%,,nan,9,16%
7,Kilgore,183,PANOLA,White,211,205,97%,183,87%,16,8%,170,81%,42,20%,80,38%,122,58%,7,3%,74,35%
7,Kilgore,183,PANOLA,Other Ethnicities,49,48,98%,41,84%,5,10%,41,84%,,nan,15,31%,17,35%,,nan,9,18%
7,Kilgore,190,RAINS,Hispanic,19,19,100%,18,95%,,nan,17,89%,,nan,5,26%,8,42%,,nan,5,26%
7,Kilgore,190,RAINS,White,116,111,96%,104,90%,5,4%,90,78%,21,18%,32,28%,53,46%,,nan,20,17%
7,Kilgore,190,RAINS,Other Ethnicities,7,7,100%,7,100%,,nan,7,100%,,nan,,nan,6,86%,,nan,,nan
7,Kilgore,201,RUSK,African American,113,111,98%,109,96%,,nan,102,90%,10,9%,47,42%,57,50%,,nan,19,17%
7,Kilgore,201,RUSK,Hispanic,121,117,97%,110,91%,,nan,108,89%,10,8%,47,39%,57,47%,,nan,33,27%
7,Kilgore,201,RUSK,White,330,316,96%,294,89%,11,3%,271,82%,46,14%,127,38%,173,52%,8,2%,79,24%
7,Kilgore,201,RUSK,Others,14,14,100%,12,86%,,nan,11,79%,,nan,6,43%,9,64%,,nan,6,43%
7,Kilgore,202,SABINE,African American,10,10,100%,9,90%,,nan,10,100%,,nan,,nan,,nan,,nan,,nan
7,Kilgore,202,SABINE,White,114,109,96%,99,87%,,nan,89,78%,24,21%,26,23%,50,44%,,nan,20,18%
7,Kilgore,202,SABINE,Other Ethnicities,7,6,86%,6,86%,,nan,5,71%,,nan,,nan,5,71%,,nan,,nan
7,Kilgore,203,SAN AUGUSTINE,African American,31,29,94%,28,90%,,nan,25,81%,,nan,10,32%,14,45%,,nan,7,23%
7,Kilgore,203,SAN AUGUSTINE,White,54,49,91%,45,83%,,nan,38,70%,12,22%,10,19%,22,41%,,nan,12,22%
7,Kilgore,203,SAN AUGUSTINE,Other Ethnicities,15,15,100%,12,80%,,nan,11,73%,,nan,,nan,7,47%,,nan,,nan
7,Kilgore,210,SHELBY,Hispanic,101,100,99%,93,92%,5,5%,88,87%,15,15%,35,35%,50,50%,,nan,29,29%
7,Kilgore,210,SHELBY,White,207,196,95%,188,91%,9,4%,172,83%,34,16%,96,46%,130,63%,,nan,75,36%
7,Kilgore,210,SHELBY,Other Ethnicities,78,75,96%,65,83%,,nan,62,79%,7,9%,28,36%,35,45%,,nan,8,10%
7,Kilgore,212,SMITH,African American,577,563,98%,489,85%,63,11%,445,77%,78,14%,239,41%,317,55%,10,2%,84,15%
7,Kilgore,212,SMITH,Hispanic,729,692,95%,600,82%,74,10%,531,73%,28,4%,259,36%,287,39%,13,2%,125,17%
7,Kilgore,212,SMITH,White,1233,1165,94%,1067,87%,49,4%,960,78%,232,19%,474,38%,706,57%,56,5%,332,27%
7,Kilgore,212,SMITH,Others,97,90,93%,79,81%,6,6%,72,74%,24,25%,22,23%,46,47%,,nan,32,33%
7,Kilgore,230,UPSHUR,African American,60,58,97%,53,88%,,nan,51,85%,15,25%,26,43%,41,68%,,nan,10,17%
7,Kilgore,230,UPSHUR,Hispanic,52,46,88%,41,79%,,nan,39,75%,,nan,21,40%,24,46%,,nan,11,21%
7,Kilgore,230,UPSHUR,White,393,373,95%,341,87%,23,6%,321,82%,63,16%,162,41%,225,57%,8,2%,104,26%
7,Kilgore,230,UPSHUR,Others,10,10,100%,10,100%,,nan,8,80%,,nan,8,80%,8,80%,,nan,,nan
7,Kilgore,234,VAN ZANDT,Hispanic,61,59,97%,58,95%,,nan,52,85%,6,10%,22,36%,28,46%,,nan,13,21%
7,Kilgore,234,VAN ZANDT,White,330,323,98%,297,90%,7,2%,276,84%,51,15%,128,39%,179,54%,,nan,80,24%
7,Kilgore,234,VAN ZANDT,Other Ethnicities,24,24,100%,20,83%,,nan,16,67%,,nan,7,29%,11,46%,,nan,5,21%
7,Kilgore,250,WOOD,African American,20,19,95%,18,90%,,nan,16,80%,,nan,7,35%,10,50%,,nan,,nan
7,Kilgore,250,WOOD,Hispanic,72,70,97%,66,92%,,nan,63,88%,5,7%,23,32%,28,39%,,nan,12,17%
7,Kilgore,250,WOOD,White,331,318,96%,289,87%,13,4%,263,79%,51,15%,104,31%,155,47%,11,3%,75,23%
7,Kilgore,250,WOOD,Others,17,17,100%,15,88%,,nan,15,88%,,nan,6,35%,9,53%,,nan,7,41%
8,Mt. Pleasant,19,BOWIE,African American,363,339,93%,293,81%,32,9%,270,74%,46,13%,111,31%,157,43%,10,3%,37,10%
8,Mt. Pleasant,19,BOWIE,Hispanic,94,90,96%,83,88%,,nan,80,85%,12,13%,31,33%,43,46%,,nan,20,21%
8,Mt. Pleasant,19,BOWIE,White,708,659,93%,618,87%,17,2%,553,78%,108,15%,244,34%,352,50%,19,3%,178,25%
8,Mt. Pleasant,19,BOWIE,Others,90,84,93%,83,92%,,nan,75,83%,16,18%,26,29%,42,47%,,nan,17,19%
8,Mt. Pleasant,32,CAMP,African American,37,36,97%,32,86%,,nan,32,86%,9,24%,14,38%,23,62%,,nan,6,16%
8,Mt. Pleasant,32,CAMP,Hispanic,79,77,97%,70,89%,5,6%,68,86%,,nan,32,41%,35,44%,,nan,18,23%
8,Mt. Pleasant,32,CAMP,White,61,59,97%,55,90%,,nan,46,75%,7,11%,24,39%,31,51%,,nan,14,23%
8,Mt. Pleasant,32,CAMP,Others,12,10,83%,12,100%,,nan,11,92%,,nan,8,67%,8,67%,,nan,,nan
8,Mt. Pleasant,34,CASS,African American,80,78,98%,72,90%,,nan,68,85%,5,6%,32,40%,37,46%,,nan,10,13%
8,Mt. Pleasant,34,CASS,Hispanic,20,20,100%,19,95%,,nan,18,90%,,nan,6,30%,9,45%,,nan,,nan
8,Mt. Pleasant,34,CASS,White,304,287,94%,277,91%,8,3%,246,81%,58,19%,105,35%,163,54%,,nan,86,28%
8,Mt. Pleasant,34,CASS,Others,14,14,100%,13,93%,,nan,13,93%,,nan,8,57%,8,57%,,nan,,nan
8,Mt. Pleasant,60,DELTA,Hispanic,8,8,100%,8,100%,,nan,6,75%,,nan,,nan,5,63%,,nan,,nan
8,Mt. Pleasant,60,DELTA,White,46,43,93%,40,87%,,nan,36,78%,,nan,20,43%,23,50%,,nan,11,24%
8,Mt. Pleasant,60,DELTA,Other Ethnicities,11,10,91%,9,82%,,nan,9,82%,,nan,,nan,5,45%,,nan,,nan
8,Mt. Pleasant,80,FRANKLIN,White,75,73,97%,67,89%,,nan,60,80%,22,29%,22,29%,44,59%,,nan,24,32%
8,Mt. Pleasant,80,FRANKLIN,Other Ethnicities,30,30,100%,30,100%,,nan,26,87%,,nan,12,40%,14,47%,,nan,10,33%
8,Mt. Pleasant,112,HOPKINS,Hispanic,106,105,99%,98,92%,,nan,96,91%,16,15%,41,39%,57,54%,,nan,32,30%
8,Mt. Pleasant,112,HOPKINS,White,289,275,95%,244,84%,20,7%,229,79%,56,19%,89,31%,145,50%,9,3%,61,21%
8,Mt. Pleasant,112,HOPKINS,Other Ethnicities,40,38,95%,37,93%,,nan,34,85%,8,20%,14,35%,22,55%,,nan,9,23%
8,Mt. Pleasant,139,LAMAR,African American,116,113,97%,92,79%,15,13%,85,73%,12,10%,54,47%,66,57%,,nan,19,16%
8,Mt. Pleasant,139,LAMAR,Hispanic,64,61,95%,54,84%,5,8%,52,81%,,nan,26,41%,28,44%,,nan,13,20%
8,Mt. Pleasant,139,LAMAR,White,439,420,96%,373,85%,26,6%,353,80%,61,14%,159,36%,220,50%,11,3%,105,24%
8,Mt. Pleasant,139,LAMAR,Others,20,18,90%,14,70%,,nan,13,65%,,nan,6,30%,9,45%,,nan,,nan
8,Mt. Pleasant,155,MARION,White,45,40,89%,38,84%,,nan,33,73%,12,27%,11,24%,23,51%,,nan,10,22%
8,Mt. Pleasant,155,MARION,Other Ethnicities,49,47,96%,46,94%,,nan,42,86%,11,22%,16,33%,27,55%,,nan,9,18%
8,Mt. Pleasant,172,MORRIS,African American,54,51,94%,51,94%,,nan,47,87%,7,13%,27,50%,34,63%,,nan,5,9%
8,Mt. Pleasant,172,MORRIS,White,92,87,95%,83,90%,,nan,78,85%,10,11%,31,34%,41,45%,,nan,20,22%
8,Mt. Pleasant,172,MORRIS,Other Ethnicities,24,23,96%,20,83%,,nan,20,83%,,nan,7,29%,9,38%,,nan,,nan
8,Mt. Pleasant,194,RED RIVER,African American,33,31,94%,31,94%,,nan,29,88%,9,27%,7,21%,16,48%,,nan,5,15%
8,Mt. Pleasant,194,RED RIVER,White,111,107,96%,104,94%,,nan,93,84%,16,14%,40,36%,56,50%,,nan,29,26%
8,Mt. Pleasant,194,RED RIVER,Other Ethnicities,28,25,89%,25,89%,,nan,21,75%,,nan,10,36%,13,46%,,nan,7,25%
8,Mt. Pleasant,225,TITUS,Hispanic,289,270,93%,241,83%,26,9%,254,88%,14,5%,138,48%,152,53%,,nan,83,29%
8,Mt. Pleasant,225,TITUS,White,135,127,94%,114,84%,9,7%,105,78%,28,21%,54,40%,82,61%,7,5%,35,26%
8,Mt. Pleasant,225,TITUS,Other Ethnicities,59,57,97%,52,88%,,nan,51,86%,12,20%,21,36%,33,56%,,nan,9,15%
9,Wichita Falls,5,ARCHER,White,124,119,96%,116,94%,,nan,112,90%,48,39%,44,35%,92,74%,,nan,51,41%
9,Wichita Falls,5,ARCHER,Other Ethnicities,19,16,84%,16,84%,,nan,14,74%,,nan,5,26%,9,47%,,nan,,nan
9,Wichita Falls,12,BAYLOR,White,28,28,100%,27,96%,,nan,26,93%,12,43%,6,21%,18,64%,,nan,13,46%
9,Wichita Falls,12,BAYLOR,Other Ethnicities,9,9,100%,9,100%,,nan,8,89%,,nan,,nan,5,56%,,nan,,nan
9,Wichita Falls,39,CLAY,Hispanic,8,7,88%,6,75%,,nan,6,75%,,nan,,nan,,nan,,nan,,nan
9,Wichita Falls,39,CLAY,White,119,109,92%,106,89%,,nan,102,86%,24,20%,39,33%,63,53%,,nan,24,20%
9,Wichita Falls,39,CLAY,Other Ethnicities,10,8,80%,8,80%,,nan,7,70%,,nan,5,50%,6,60%,,nan,,nan
9,Wichita Falls,78,FOARD,White,8,8,100%,8,100%,,nan,8,100%,,nan,,nan,6,75%,,nan,5,63%
9,Wichita Falls,78,FOARD,Other Ethnicities,6,6,100%,5,83%,,nan,5,83%,,nan,,nan,5,83%,,nan,,nan
9,Wichita Falls,99,HARDEMAN,White,38,37,97%,35,92%,,nan,30,79%,6,16%,16,42%,22,58%,,nan,13,34%
9,Wichita Falls,99,HARDEMAN,Other Ethnicities,21,20,95%,19,90%,,nan,18,86%,,nan,5,24%,9,43%,,nan,,nan
9,Wichita Falls,119,JACK,White,91,91,100%,82,90%,,nan,78,86%,19,21%,26,29%,45,49%,,nan,24,26%
9,Wichita Falls,119,JACK,Other Ethnicities,25,24,96%,22,88%,,nan,21,84%,,nan,7,28%,10,40%,,nan,,nan
9,Wichita Falls,138,KNOX,White,26,24,92%,23,88%,,nan,22,85%,13,50%,8,31%,21,81%,,nan,11,42%
9,Wichita Falls,138,KNOX,Other Ethnicities,27,27,100%,24,89%,,nan,19,70%,,nan,6,22%,10,37%,,nan,6,22%
9,Wichita Falls,169,MONTAGUE,Hispanic,37,37,100%,35,95%,,nan,33,89%,7,19%,11,30%,18,49%,,nan,7,19%
9,Wichita Falls,169,MONTAGUE,White,181,177,98%,164,91%,5,3%,154,85%,45,25%,49,27%,94,52%,,nan,56,31%
9,Wichita Falls,169,MONTAGUE,Other Ethnicities,8,8,100%,7,88%,,nan,8,100%,,nan,,nan,5,63%,,nan,,nan
9,Wichita Falls,224,THROCKMORTON,All Ethnicities,22,21,95%,19,86%,,nan,20,91%,6,27%,8,36%,14,64%,,nan,6,27%
9,Wichita Falls,243,WICHITA,African American,180,174,97%,156,87%,10,6%,146,81%,41,23%,42,23%,83,46%,,nan,30,17%
9,Wichita Falls,243,WICHITA,Hispanic,383,362,95%,320,84%,28,7%,311,81%,57,15%,101,26%,158,41%,5,1%,46,12%
9,Wichita Falls,243,WICHITA,White,849,801,94%,738,87%,35,4%,682,80%,198,23%,201,24%,399,47%,16,2%,160,19%
9,Wichita Falls,243,WICHITA,Others,101,93,92%,87,86%,,nan,87,86%,38,38%,26,26%,64,63%,,nan,28,28%
9,Wichita Falls,244,WILBARGER,Hispanic,74,69,93%,61,82%,8,11%,55,74%,5,7%,27,36%,32,43%,,nan,14,19%
9,Wichita Falls,244,WILBARGER,White,90,82,91%,76,84%,,nan,70,78%,16,18%,34,38%,50,56%,,nan,29,32%
9,Wichita Falls,244,WILBARGER,Other Ethnicities,19,18,95%,17,89%,,nan,16,84%,,nan,6,32%,8,42%,,nan,5,26%
9,Wichita Falls,252,YOUNG,White,187,181,97%,163,87%,16,9%,158,84%,60,32%,37,20%,97,52%,,nan,46,25%
9,Wichita Falls,252,YOUNG,Other Ethnicities,64,59,92%,52,81%,10,16%,58,91%,9,14%,21,33%,30,47%,,nan,12,19%
10,Richardson,43,COLLIN,African American,1429,1356,95%,1249,87%,70,5%,1212,85%,337,24%,501,35%,838,59%,44,3%,297,21%
10,Richardson,43,COLLIN,Hispanic,2470,2377,96%,2183,88%,165,7%,2111,85%,353,14%,880,36%,1233,50%,42,2%,502,20%
10,Richardson,43,COLLIN,White,7159,6841,96%,6552,92%,131,2%,6240,87%,1990,28%,2495,35%,4485,63%,227,3%,2280,32%
10,Richardson,43,COLLIN,Others,1890,1818,96%,1775,94%,27,1%,1672,88%,807,43%,439,23%,1246,66%,72,4%,837,44%
10,Richardson,57,DALLAS,African American,8344,7876,94%,6873,82%,887,11%,6523,78%,2027,24%,2230,27%,4257,51%,150,2%,1158,14%
10,Richardson,57,DALLAS,Hispanic,17359,16553,95%,14748,85%,1569,9%,13928,80%,1843,11%,5023,29%,6866,40%,152,1%,2196,13%
10,Richardson,57,DALLAS,White,4943,4718,95%,4378,89%,233,5%,4114,83%,1379,28%,1438,29%,2817,57%,154,3%,1360,28%
10,Richardson,57,DALLAS,Others,1997,1916,96%,1808,91%,72,4%,1720,86%,720,36%,540,27%,1260,63%,35,2%,696,35%
10,Richardson,70,ELLIS,African American,280,275,98%,246,88%,22,8%,242,86%,68,24%,99,35%,167,60%,7,3%,52,19%
10,Richardson,70,ELLIS,Hispanic,779,753,97%,673,86%,58,7%,662,85%,82,11%,325,42%,407,52%,11,1%,165,21%
10,Richardson,70,ELLIS,White,1264,1219,96%,1116,88%,85,7%,1053,83%,318,25%,451,36%,769,61%,33,3%,402,32%
10,Richardson,70,ELLIS,Others,79,76,96%,68,86%,6,8%,65,82%,19,24%,32,41%,51,65%,,nan,24,30%
10,Richardson,74,FANNIN,African American,20,20,100%,19,95%,,nan,16,80%,,nan,6,30%,8,40%,,nan,,nan
10,Richardson,74,FANNIN,Hispanic,39,36,92%,32,82%,,nan,32,82%,5,13%,15,38%,20,51%,,nan,,nan
10,Richardson,74,FANNIN,White,295,284,96%,275,93%,,nan,247,84%,44,15%,101,34%,145,49%,8,3%,65,22%
10,Richardson,74,FANNIN,Others,19,19,100%,18,95%,,nan,17,89%,,nan,8,42%,11,58%,,nan,5,26%
10,Richardson,91,GRAYSON,African American,130,123,95%,108,83%,12,9%,96,74%,17,13%,42,32%,59,45%,6,5%,16,12%
10,Richardson,91,GRAYSON,Hispanic,267,253,95%,226,85%,18,7%,212,79%,19,7%,83,31%,102,38%,,nan,47,18%
10,Richardson,91,GRAYSON,White,1135,1074,95%,972,86%,55,5%,902,79%,184,16%,424,37%,608,54%,32,3%,251,22%
10,Richardson,91,GRAYSON,Others,109,105,96%,95,87%,,nan,87,80%,19,17%,35,32%,54,50%,,nan,25,23%
10,Richardson,116,HUNT,African American,100,98,98%,88,88%,6,6%,80,80%,16,16%,25,25%,41,41%,,nan,7,7%
10,Richardson,116,HUNT,Hispanic,228,219,96%,207,91%,13,6%,189,83%,22,10%,60,26%,82,36%,,nan,32,14%
10,Richardson,116,HUNT,White,702,668,95%,627,89%,20,3%,580,83%,158,23%,182,26%,340,48%,19,3%,154,22%
10,Richardson,116,HUNT,Others,41,38,93%,33,80%,,nan,25,61%,9,22%,11,27%,20,49%,,nan,10,24%
10,Richardson,129,KAUFMAN,African American,197,191,97%,182,92%,6,3%,168,85%,56,28%,65,33%,121,61%,7,4%,34,17%
10,Richardson,129,KAUFMAN,Hispanic,476,461,97%,421,88%,28,6%,350,74%,63,13%,160,34%,223,47%,29,6%,88,18%
10,Richardson,129,KAUFMAN,White,1166,1123,96%,1051,90%,44,4%,864,74%,236,20%,388,33%,624,54%,106,9%,290,25%
10,Richardson,129,KAUFMAN,Others,69,66,96%,63,91%,,nan,58,84%,20,29%,24,35%,44,64%,,nan,19,28%
10,Richardson,199,ROCKWALL,African American,95,88,93%,80,84%,6,6%,78,82%,29,31%,33,35%,62,65%,,nan,26,27%
10,Richardson,199,ROCKWALL,Hispanic,324,313,97%,278,86%,32,10%,289,89%,51,16%,128,40%,179,55%,5,2%,66,20%
10,Richardson,199,ROCKWALL,White,946,925,98%,864,91%,35,4%,822,87%,289,31%,311,33%,600,63%,41,4%,301,32%
10,Richardson,199,ROCKWALL,Others,95,90,95%,81,85%,7,7%,79,83%,35,37%,27,28%,62,65%,,nan,36,38%
10,Richardson,234,VAN ZANDT,African American,13,12,92%,11,85%,,nan,11,85%,,nan,,nan,5,38%,,nan,,nan
10,Richardson,234,VAN ZANDT,Hispanic,36,34,94%,30,83%,,nan,29,81%,,nan,10,28%,13,36%,,nan,8,22%
10,Richardson,234,VAN ZANDT,White,272,266,98%,233,86%,22,8%,215,79%,55,20%,82,30%,137,50%,8,3%,67,25%
10,Richardson,234,VAN ZANDT,Others,14,13,93%,12,86%,,nan,12,86%,,nan,,nan,6,43%,,nan,,nan
11,Fort Worth,49,COOKE,Hispanic,120,119,99%,111,93%,7,6%,95,79%,7,6%,29,24%,36,30%,,nan,16,13%
11,Fort Worth,49,COOKE,White,311,295,95%,275,88%,8,3%,260,84%,61,20%,123,40%,184,59%,,nan,93,30%
11,Fort Worth,49,COOKE,Other Ethnicities,35,33,94%,28,80%,,nan,24,69%,5,14%,11,31%,16,46%,,nan,6,17%
11,Fort Worth,61,DENTON,African American,759,729,96%,671,88%,40,5%,637,84%,160,21%,246,32%,406,53%,17,2%,129,17%
11,Fort Worth,61,DENTON,Hispanic,2157,2078,96%,1903,88%,145,7%,1857,86%,296,14%,632,29%,928,43%,27,1%,339,16%
11,Fort Worth,61,DENTON,White,4899,4705,96%,4425,90%,166,3%,4234,86%,1358,28%,1468,30%,2826,58%,112,2%,1394,28%
11,Fort Worth,61,DENTON,Others,766,723,94%,690,90%,24,3%,667,87%,297,39%,159,21%,456,60%,15,2%,265,35%
11,Fort Worth,72,ERATH,African American,27,21,78%,12,44%,8,30%,16,59%,,nan,8,30%,10,37%,,nan,,nan
11,Fort Worth,72,ERATH,Hispanic,232,206,89%,149,64%,58,25%,153,66%,31,13%,51,22%,82,35%,11,5%,36,16%
11,Fort Worth,72,ERATH,White,342,315,92%,253,74%,46,13%,239,70%,106,31%,80,23%,186,54%,15,4%,93,27%
11,Fort Worth,72,ERATH,Others,10,9,90%,7,70%,,nan,6,60%,,nan,,nan,5,50%,,nan,,nan
11,Fort Worth,111,HOOD,White,486,466,96%,434,89%,18,4%,403,83%,131,27%,117,24%,248,51%,9,2%,105,22%
11,Fort Worth,111,HOOD,Other Ethnicities,120,115,96%,107,89%,5,4%,99,83%,21,18%,36,30%,57,48%,,nan,30,25%
11,Fort Worth,126,JOHNSON,African American,82,78,95%,66,80%,12,15%,60,73%,10,12%,30,37%,40,49%,5,6%,13,16%
11,Fort Worth,126,JOHNSON,Hispanic,653,626,96%,529,81%,84,13%,528,81%,72,11%,196,30%,268,41%,10,2%,93,14%
11,Fort Worth,126,JOHNSON,White,1617,1542,95%,1421,88%,106,7%,1374,85%,356,22%,528,33%,884,55%,29,2%,418,26%
11,Fort Worth,126,JOHNSON,Others,108,103,95%,94,87%,7,6%,92,85%,22,20%,37,34%,59,55%,,nan,25,23%
11,Fort Worth,182,PALO PINTO,Hispanic,119,116,97%,107,90%,7,6%,99,83%,12,10%,40,34%,52,44%,,nan,21,18%
11,Fort Worth,182,PALO PINTO,White,235,221,94%,191,81%,24,10%,171,73%,41,17%,55,23%,96,41%,,nan,47,20%
11,Fort Worth,182,PALO PINTO,Other Ethnicities,19,18,95%,14,74%,,nan,16,84%,,nan,,nan,5,26%,,nan,,nan
11,Fort Worth,184,PARKER,African American,22,22,100%,20,91%,,nan,17,77%,,nan,9,41%,13,59%,,nan,6,27%
11,Fort Worth,184,PARKER,Hispanic,207,198,96%,182,88%,12,6%,174,84%,22,11%,71,34%,93,45%,,nan,31,15%
11,Fort Worth,184,PARKER,White,1151,1098,95%,1016,88%,49,4%,937,81%,278,24%,390,34%,668,58%,42,4%,345,30%
11,Fort Worth,184,PARKER,Others,45,45,100%,40,89%,,nan,35,78%,8,18%,22,49%,30,67%,,nan,9,20%
11,Fort Worth,213,SOMERVELL,White,101,98,97%,91,90%,5,5%,81,80%,40,40%,24,24%,64,63%,,nan,40,40%
11,Fort Worth,213,SOMERVELL,Other Ethnicities,34,34,100%,31,91%,,nan,31,91%,8,24%,8,24%,16,47%,,nan,8,24%
11,Fort Worth,220,TARRANT,African American,4675,4452,95%,3716,79%,591,13%,3606,77%,1067,23%,1374,29%,2441,52%,113,2%,727,16%
11,Fort Worth,220,TARRANT,Hispanic,9090,8744,96%,7394,81%,1161,13%,7145,79%,1185,13%,2756,30%,3941,43%,126,1%,1405,15%
11,Fort Worth,220,TARRANT,White,9271,8826,95%,8103,87%,522,6%,7627,82%,2454,26%,2908,31%,5362,58%,298,3%,2474,27%
11,Fort Worth,220,TARRANT,Others,1982,1899,96%,1793,90%,86,4%,1725,87%,746,38%,553,28%,1299,66%,36,2%,690,35%
11,Fort Worth,249,WISE,Hispanic,183,178,97%,161,88%,10,5%,151,83%,22,12%,39,21%,61,33%,,nan,26,14%
11,Fort Worth,249,WISE,White,484,470,97%,447,92%,9,2%,404,83%,121,25%,149,31%,270,56%,13,3%,126,26%
11,Fort Worth,249,WISE,Other Ethnicities,26,23,88%,24,92%,,nan,22,85%,6,23%,5,19%,11,42%,,nan,6,23%
12,Waco,14,BELL,African American,1207,1077,89%,861,71%,161,13%,866,72%,200,17%,404,33%,604,50%,42,3%,142,12%
12,Waco,14,BELL,Hispanic,1264,1152,91%,929,74%,180,14%,928,73%,148,12%,391,31%,539,43%,36,3%,175,14%
12,Waco,14,BELL,White,1671,1496,90%,1270,76%,132,8%,1230,74%,379,23%,484,29%,863,52%,46,3%,416,25%
12,Waco,14,BELL,Others,387,340,88%,276,71%,43,11%,267,69%,77,20%,104,27%,181,47%,18,5%,82,21%
12,Waco,18,BOSQUE,Hispanic,61,58,95%,54,89%,,nan,51,84%,,nan,23,38%,25,41%,,nan,12,20%
12,Waco,18,BOSQUE,White,153,146,95%,138,90%,,nan,136,89%,43,28%,51,33%,94,61%,,nan,45,29%
12,Waco,18,BOSQUE,Other Ethnicities,11,11,100%,11,100%,,nan,10,91%,,nan,5,45%,7,64%,,nan,,nan
12,Waco,50,CORYELL,African American,117,113,97%,100,85%,,nan,89,76%,24,21%,39,33%,63,54%,,nan,21,18%
12,Waco,50,CORYELL,Hispanic,156,147,94%,132,85%,10,6%,124,79%,20,13%,53,34%,73,47%,,nan,27,17%
12,Waco,50,CORYELL,White,453,414,91%,381,84%,14,3%,335,74%,81,18%,136,30%,217,48%,13,3%,80,18%
12,Waco,50,CORYELL,Others,62,57,92%,48,77%,5,8%,45,73%,11,18%,19,31%,30,48%,,nan,13,21%
12,Waco,73,FALLS,Hispanic,67,65,97%,60,90%,,nan,47,70%,,nan,26,39%,30,45%,,nan,18,27%
12,Waco,73,FALLS,White,54,52,96%,48,89%,,nan,46,85%,11,20%,23,43%,34,63%,,nan,15,28%
12,Waco,73,FALLS,Other Ethnicities,55,53,96%,52,95%,,nan,46,84%,18,33%,17,31%,35,64%,,nan,9,16%
12,Waco,81,FREESTONE,African American,48,47,98%,44,92%,,nan,44,92%,5,10%,26,54%,31,65%,,nan,5,10%
12,Waco,81,FREESTONE,White,164,158,96%,148,90%,5,3%,136,83%,41,25%,58,35%,99,60%,,nan,57,35%
12,Waco,81,FREESTONE,Other Ethnicities,53,52,98%,46,87%,,nan,37,70%,8,15%,14,26%,22,42%,,nan,8,15%
12,Waco,97,HAMILTON,White,84,78,93%,76,90%,,nan,73,87%,33,39%,14,17%,47,56%,,nan,27,32%
12,Waco,97,HAMILTON,Other Ethnicities,17,16,94%,16,94%,,nan,16,94%,6,35%,5,29%,11,65%,,nan,6,35%
12,Waco,109,HILL,African American,41,38,93%,33,80%,,nan,29,71%,,nan,18,44%,19,46%,,nan,7,17%
12,Waco,109,HILL,Hispanic,106,103,97%,100,94%,5,5%,99,93%,10,9%,43,41%,53,50%,,nan,20,19%
12,Waco,109,HILL,White,301,289,96%,275,91%,11,4%,253,84%,51,17%,122,41%,173,57%,7,2%,79,26%
12,Waco,109,HILL,Others,9,9,100%,9,100%,,nan,8,89%,,nan,,nan,5,56%,,nan,,nan
12,Waco,141,LAMPASAS,Hispanic,64,62,97%,58,91%,,nan,53,83%,11,17%,15,23%,26,41%,,nan,8,13%
12,Waco,141,LAMPASAS,White,210,193,92%,185,88%,,nan,167,80%,46,22%,58,28%,104,50%,,nan,46,22%
12,Waco,141,LAMPASAS,Other Ethnicities,15,14,93%,14,93%,,nan,12,80%,,nan,5,33%,9,60%,,nan,,nan
12,Waco,147,LIMESTONE,African American,65,62,95%,58,89%,5,8%,57,88%,13,20%,29,45%,42,65%,,nan,13,20%
12,Waco,147,LIMESTONE,Hispanic,85,84,99%,71,84%,12,14%,75,88%,5,6%,21,25%,26,31%,,nan,6,7%
12,Waco,147,LIMESTONE,White,135,131,97%,116,86%,8,6%,105,78%,16,12%,49,36%,65,48%,5,4%,20,15%
12,Waco,147,LIMESTONE,Others,12,12,100%,10,83%,,nan,7,58%,,nan,,nan,6,50%,,nan,,nan
12,Waco,161,MCLENNAN,African American,612,589,96%,525,86%,57,9%,462,75%,86,14%,264,43%,350,57%,22,4%,87,14%
12,Waco,161,MCLENNAN,Hispanic,1164,1127,97%,1027,88%,83,7%,931,80%,95,8%,506,43%,601,52%,23,2%,237,20%
12,Waco,161,MCLENNAN,White,1409,1346,96%,1280,91%,34,2%,1205,86%,321,23%,628,45%,949,67%,48,3%,514,36%
12,Waco,161,MCLENNAN,Others,133,128,96%,121,91%,6,5%,116,87%,34,26%,58,44%,92,69%,,nan,51,38%
12,Waco,167,MILLS,Hispanic,18,17,94%,16,89%,,nan,16,89%,,nan,,nan,7,39%,,nan,,nan
12,Waco,167,MILLS,White,38,38,100%,36,95%,,nan,36,95%,16,42%,6,16%,22,58%,,nan,6,16%
12,Waco,175,NAVARRO,African American,102,99,97%,84,82%,13,13%,78,76%,5,5%,47,46%,52,51%,,nan,9,9%
12,Waco,175,NAVARRO,Hispanic,261,254,97%,234,90%,19,7%,215,82%,19,7%,104,40%,123,47%,,nan,63,24%
12,Waco,175,NAVARRO,White,327,316,97%,295,90%,7,2%,279,85%,56,17%,151,46%,207,63%,7,2%,117,36%
