Region Code,TEA Region,County Number,County Name,gender,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
9,Wichita Falls,99,HARDEMAN,Female,27,27,1.00,26,0.96, -   ,0.00,25,0.93,4,0.15,12,0.44,16,0.59, -   ,0.00,8,0.30
9,Wichita Falls,99,HARDEMAN,Male,31,31,1.00,28,0.90,2,0.06,28,0.90,4,0.13,13,0.42,17,0.55,1,0.03,5,0.16
9,Wichita Falls,119,JACK,Female,46,46,1.00,43,0.93, -   ,0.00,39,0.85,11,0.24,17,0.37,28,0.61,1,0.02,11,0.24
9,Wichita Falls,119,JACK,Male,64,61,0.95,54,0.84,3,0.05,53,0.83,7,0.11,21,0.33,28,0.44, -   ,0.00,5,0.08
9,Wichita Falls,138,KNOX,Female,28,28,1.00,28,1.00, -   ,0.00,25,0.89,4,0.14,16,0.57,20,0.71,1,0.04,10,0.36
9,Wichita Falls,138,KNOX,Male,27,27,1.00,24,0.89,2,0.07,24,0.89,8,0.30,10,0.37,18,0.67, -   ,0.00,8,0.30
9,Wichita Falls,169,MONTAGUE,Female,117,108,0.92,98,0.84,6,0.05,81,0.69,21,0.18,36,0.31,57,0.49,7,0.06,23,0.20
9,Wichita Falls,169,MONTAGUE,Male,111,108,0.97,98,0.88,4,0.04,92,0.83,14,0.13,37,0.33,51,0.46,1,0.01,20,0.18
9,Wichita Falls,224,THROCKMORTON,Female,14,14,1.00,12,0.86,1,0.07,12,0.86,3,0.21,7,0.50,10,0.71, -   ,0.00,8,0.57
9,Wichita Falls,224,THROCKMORTON,Male,13,13,1.00,13,1.00, -   ,0.00,11,0.85,5,0.38,3,0.23,8,0.62, -   ,0.00,4,0.31
9,Wichita Falls,243,WICHITA,Female,788,731,0.93,659,0.84,58,0.07,623,0.79,185,0.23,226,0.29,411,0.52,18,0.02,190,0.24
9,Wichita Falls,243,WICHITA,Male,807,758,0.94,664,0.82,73,0.09,610,0.76,141,0.17,194,0.24,335,0.42,18,0.02,114,0.14
9,Wichita Falls,244,WILBARGER,Female,100,92,0.92,89,0.89,5,0.05,72,0.72,15,0.15,42,0.42,57,0.57,3,0.03,33,0.33
9,Wichita Falls,244,WILBARGER,Male,94,91,0.97,72,0.77,14,0.15,63,0.67,15,0.16,26,0.28,41,0.44,1,0.01,17,0.18
9,Wichita Falls,252,YOUNG,Female,133,125,0.94,122,0.92,2,0.02,113,0.85,47,0.35,40,0.30,87,0.65,1,0.01,46,0.35
9,Wichita Falls,252,YOUNG,Male,141,132,0.94,123,0.87,6,0.04,111,0.79,34,0.24,32,0.23,66,0.47, -   ,0.00,28,0.20
10,Richardson,43,COLLIN,Female,5055,4795,0.95,4458,0.88,229,0.05,4277,0.85,1361,0.27,1862,0.37,3223,0.64,183,0.04,1704,0.34
10,Richardson,43,COLLIN,Male,5228,4920,0.94,4433,0.85,418,0.08,4311,0.82,1171,0.22,1856,0.36,3027,0.58,185,0.04,1284,0.25
10,Richardson,57,DALLAS,Female,15725,14693,0.93,12680,0.81,1727,0.11,12112,0.77,3236,0.21,5188,0.33,8424,0.54,495,0.03,3285,0.21
10,Richardson,57,DALLAS,Male,16192,14968,0.92,11932,0.74,2838,0.18,11480,0.71,2393,0.15,4912,0.30,7305,0.45,524,0.03,2197,0.14
10,Richardson,70,ELLIS,Female,1092,1051,0.96,973,0.89,67,0.06,921,0.84,250,0.23,493,0.45,743,0.68,38,0.03,346,0.32
10,Richardson,70,ELLIS,Male,1135,1063,0.94,944,0.83,106,0.09,925,0.82,180,0.16,451,0.40,631,0.56,24,0.02,258,0.23
10,Richardson,74,FANNIN,Female,186,178,0.96,167,0.90,6,0.03,157,0.84,25,0.13,94,0.51,119,0.64,5,0.03,50,0.27
10,Richardson,74,FANNIN,Male,218,210,0.96,188,0.86,10,0.05,176,0.81,22,0.10,66,0.30,88,0.40,1,0.00,31,0.14
10,Richardson,91,GRAYSON,Female,744,703,0.94,651,0.88,38,0.05,602,0.81,128,0.17,335,0.45,463,0.62,26,0.03,215,0.29
10,Richardson,91,GRAYSON,Male,827,782,0.95,677,0.82,81,0.10,645,0.78,102,0.12,330,0.40,432,0.52,25,0.03,149,0.18
10,Richardson,116,HUNT,Female,512,490,0.96,435,0.85,35,0.07,405,0.79,114,0.22,185,0.36,299,0.58,15,0.03,123,0.24
10,Richardson,116,HUNT,Male,578,553,0.96,471,0.81,64,0.11,443,0.77,98,0.17,154,0.27,252,0.44,19,0.03,82,0.14
10,Richardson,129,KAUFMAN,Female,798,762,0.95,671,0.84,73,0.09,643,0.81,157,0.20,326,0.41,483,0.61,31,0.04,182,0.23
10,Richardson,129,KAUFMAN,Male,868,819,0.94,680,0.78,124,0.14,674,0.78,129,0.15,280,0.32,409,0.47,20,0.02,157,0.18
10,Richardson,199,ROCKWALL,Female,594,573,0.96,517,0.87,36,0.06,498,0.84,162,0.27,231,0.39,393,0.66,28,0.05,201,0.34
10,Richardson,199,ROCKWALL,Male,677,644,0.95,565,0.83,63,0.09,539,0.80,171,0.25,225,0.33,396,0.58,17,0.03,165,0.24
10,Richardson,234,VAN ZANDT,Female,180,174,0.97,155,0.86,12,0.07,152,0.84,32,0.18,74,0.41,106,0.59,6,0.03,48,0.27
10,Richardson,234,VAN ZANDT,Male,170,165,0.97,148,0.87,15,0.09,143,0.84,31,0.18,62,0.36,93,0.55,9,0.05,29,0.17
11,Fort Worth,49,COOKE,Female,211,198,0.94,178,0.84,10,0.05,169,0.80,43,0.20,91,0.43,134,0.64,7,0.03,74,0.35
11,Fort Worth,49,COOKE,Male,248,223,0.90,185,0.75,32,0.13,178,0.72,38,0.15,76,0.31,114,0.46,6,0.02,44,0.18
11,Fort Worth,61,DENTON,Female,3641,3439,0.94,3067,0.84,284,0.08,3026,0.83,924,0.25,1314,0.36,2238,0.61,117,0.03,1076,0.30
11,Fort Worth,61,DENTON,Male,3766,3546,0.94,3039,0.81,467,0.12,3010,0.80,771,0.20,1261,0.33,2032,0.54,107,0.03,786,0.21
11,Fort Worth,72,ERATH,Female,230,221,0.96,209,0.91,12,0.05,197,0.86,95,0.41,58,0.25,153,0.67,3,0.01,80,0.35
11,Fort Worth,72,ERATH,Male,213,203,0.95,163,0.77,37,0.17,165,0.77,55,0.26,47,0.22,102,0.48,3,0.01,41,0.19
11,Fort Worth,111,HOOD,Female,329,308,0.94,283,0.86,14,0.04,255,0.78,86,0.26,102,0.31,188,0.57,13,0.04,79,0.24
11,Fort Worth,111,HOOD,Male,317,309,0.97,285,0.90,11,0.03,254,0.80,70,0.22,77,0.24,147,0.46,7,0.02,56,0.18
11,Fort Worth,126,JOHNSON,Female,1055,987,0.94,894,0.85,75,0.07,844,0.80,192,0.18,420,0.40,612,0.58,52,0.05,246,0.23
11,Fort Worth,126,JOHNSON,Male,1168,1104,0.95,930,0.80,152,0.13,900,0.77,190,0.16,347,0.30,537,0.46,27,0.02,197,0.17
11,Fort Worth,182,PALO PINTO,Female,175,158,0.90,144,0.82,10,0.06,125,0.71,37,0.21,50,0.29,87,0.50,7,0.04,35,0.20
11,Fort Worth,182,PALO PINTO,Male,192,173,0.90,150,0.78,17,0.09,142,0.74,26,0.14,53,0.28,79,0.41,5,0.03,23,0.12
11,Fort Worth,184,PARKER,Female,711,677,0.95,628,0.88,24,0.03,585,0.82,169,0.24,290,0.41,459,0.65,36,0.05,232,0.33
11,Fort Worth,184,PARKER,Male,833,794,0.95,700,0.84,64,0.08,667,0.80,144,0.17,300,0.36,444,0.53,24,0.03,201,0.24
11,Fort Worth,213,SOMERVELL,Female,68,66,0.97,63,0.93,4,0.06,61,0.90,32,0.47,18,0.26,50,0.74,1,0.01,25,0.37
11,Fort Worth,213,SOMERVELL,Male,70,68,0.97,58,0.83,8,0.11,64,0.91,24,0.34,14,0.20,38,0.54, -   ,0.00,13,0.19
11,Fort Worth,220,TARRANT,Female,11413,10731,0.94,9267,0.81,1139,0.10,8714,0.76,2616,0.23,3995,0.35,6611,0.58,469,0.04,2989,0.26
11,Fort Worth,220,TARRANT,Male,11894,11112,0.93,9149,0.77,1665,0.14,8672,0.73,2098,0.18,3855,0.32,5953,0.50,440,0.04,2085,0.18
11,Fort Worth,249,WISE,Female,344,327,0.95,300,0.87,14,0.04,276,0.80,74,0.22,126,0.37,200,0.58,14,0.04,96,0.28
11,Fort Worth,249,WISE,Male,354,339,0.96,310,0.88,21,0.06,291,0.82,67,0.19,97,0.27,164,0.46,5,0.01,62,0.18
12,Waco,14,BELL,Female,2020,1828,0.91,1486,0.74,246,0.12,1466,0.73,404,0.20,757,0.37,1161,0.57,91,0.05,485,0.24
12,Waco,14,BELL,Male,2086,1854,0.89,1438,0.69,337,0.16,1438,0.69,311,0.15,676,0.32,987,0.47,82,0.04,332,0.16
12,Waco,18,BOSQUE,Female,116,113,0.97,108,0.93,2,0.02,92,0.79,21,0.18,49,0.42,70,0.60,3,0.03,34,0.29
12,Waco,18,BOSQUE,Male,125,123,0.98,112,0.90,3,0.02,103,0.82,17,0.14,51,0.41,68,0.54,2,0.02,24,0.19
12,Waco,50,CORYELL,Female,402,366,0.91,323,0.80,33,0.08,292,0.73,67,0.17,175,0.44,242,0.60,25,0.06,97,0.24
12,Waco,50,CORYELL,Male,397,360,0.91,301,0.76,49,0.12,290,0.73,60,0.15,125,0.31,185,0.47,21,0.05,58,0.15
12,Waco,73,FALLS,Female,96,90,0.94,87,0.91,2,0.02,76,0.79,18,0.19,50,0.52,68,0.71,1,0.01,25,0.26
12,Waco,73,FALLS,Male,106,100,0.94,89,0.84,9,0.08,78,0.74,12,0.11,41,0.39,53,0.50,3,0.03,16,0.15
12,Waco,81,FREESTONE,Female,119,109,0.92,102,0.86,4,0.03,97,0.82,18,0.15,64,0.54,82,0.69,7,0.06,35,0.29
12,Waco,81,FREESTONE,Male,172,167,0.97,142,0.83,19,0.11,142,0.83,26,0.15,74,0.43,100,0.58,3,0.02,29,0.17
12,Waco,97,HAMILTON,Female,65,62,0.95,60,0.92, -   ,0.00,58,0.89,27,0.42,20,0.31,47,0.72,1,0.02,24,0.37
12,Waco,97,HAMILTON,Male,65,62,0.95,60,0.92,2,0.03,54,0.83,20,0.31,13,0.20,33,0.51,1,0.02,16,0.25
12,Waco,109,HILL,Female,233,227,0.97,205,0.88,13,0.06,190,0.82,24,0.10,120,0.52,144,0.62,11,0.05,43,0.18
12,Waco,109,HILL,Male,203,197,0.97,178,0.88,15,0.07,162,0.80,24,0.12,78,0.38,102,0.50,4,0.02,37,0.18
12,Waco,141,LAMPASAS,Female,148,138,0.93,129,0.87,8,0.05,119,0.80,37,0.25,49,0.33,86,0.58,5,0.03,29,0.20
12,Waco,141,LAMPASAS,Male,136,129,0.95,118,0.87,7,0.05,105,0.77,30,0.22,35,0.26,65,0.48,4,0.03,22,0.16
12,Waco,147,LIMESTONE,Female,162,151,0.93,135,0.83,10,0.06,122,0.75,26,0.16,84,0.52,110,0.68,10,0.06,44,0.27
12,Waco,147,LIMESTONE,Male,154,137,0.89,124,0.81,14,0.09,103,0.67,11,0.07,60,0.39,71,0.46,4,0.03,20,0.13
12,Waco,161,MCLENNAN,Female,1381,1320,0.96,1183,0.86,120,0.09,1129,0.82,242,0.18,725,0.53,967,0.70,61,0.04,428,0.31
12,Waco,161,MCLENNAN,Male,1533,1452,0.95,1210,0.79,214,0.14,1138,0.74,237,0.15,638,0.42,875,0.57,56,0.04,333,0.22
12,Waco,167,MILLS,Female,35,35,1.00,33,0.94,1,0.03,28,0.80,8,0.23,14,0.40,22,0.63,2,0.06,9,0.26
12,Waco,167,MILLS,Male,46,43,0.93,36,0.78,6,0.13,38,0.83,9,0.20,12,0.26,21,0.46, -   ,0.00,10,0.22
12,Waco,175,NAVARRO,Female,339,323,0.95,298,0.88,10,0.03,253,0.75,36,0.11,186,0.55,222,0.65,26,0.08,102,0.30
12,Waco,175,NAVARRO,Male,402,390,0.97,339,0.84,34,0.08,300,0.75,46,0.11,179,0.45,225,0.56,20,0.05,78,0.19
13,Austin,11,BASTROP,Female,487,460,0.94,407,0.84,42,0.09,334,0.69,117,0.24,142,0.29,259,0.53,41,0.08,95,0.20
13,Austin,11,BASTROP,Male,517,494,0.96,427,0.83,56,0.11,336,0.65,94,0.18,127,0.25,221,0.43,47,0.09,57,0.11
13,Austin,14,BELL,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,14,BELL,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,16,BLANCO,Female,61,57,0.93,51,0.84,3,0.05,46,0.75,19,0.31,16,0.26,35,0.57,3,0.05,22,0.36
13,Austin,16,BLANCO,Male,77,75,0.97,62,0.81,13,0.17,62,0.81,18,0.23,12,0.16,30,0.39, -   ,0.00,17,0.22
13,Austin,27,BURNET,Female,289,276,0.96,257,0.89,16,0.06,250,0.87,88,0.30,66,0.23,154,0.53,3,0.01,77,0.27
13,Austin,27,BURNET,Male,279,268,0.96,240,0.86,24,0.09,229,0.82,77,0.28,81,0.29,158,0.57,8,0.03,65,0.23
13,Austin,28,CALDWELL,Female,253,247,0.98,233,0.92,9,0.04,228,0.90,62,0.25,80,0.32,142,0.56,5,0.02,54,0.21
13,Austin,28,CALDWELL,Male,225,217,0.96,193,0.86,26,0.12,185,0.82,29,0.13,47,0.21,76,0.34,2,0.01,21,0.09
13,Austin,46,COMAL,Female,851,801,0.94,723,0.85,50,0.06,688,0.81,266,0.31,236,0.28,502,0.59,26,0.03,269,0.32
13,Austin,46,COMAL,Male,870,800,0.92,713,0.82,77,0.09,683,0.79,245,0.28,200,0.23,445,0.51,18,0.02,195,0.22
13,Austin,75,FAYETTE,Female,153,152,0.99,138,0.90,11,0.07,139,0.91,50,0.33,52,0.34,102,0.67,3,0.02,67,0.44
13,Austin,75,FAYETTE,Male,152,148,0.97,127,0.84,19,0.13,126,0.83,26,0.17,61,0.40,87,0.57,4,0.03,42,0.28
13,Austin,86,GILLESPIE,Female,137,132,0.96,124,0.91,5,0.04,119,0.87,45,0.33,33,0.24,78,0.57,4,0.03,31,0.23
13,Austin,86,GILLESPIE,Male,121,115,0.95,109,0.90,3,0.02,106,0.88,34,0.28,27,0.22,61,0.50, -   ,0.00,26,0.21
13,Austin,89,GONZALES,Female,146,136,0.93,101,0.69,28,0.19,94,0.64,23,0.16,40,0.27,63,0.43,7,0.05,24,0.16
13,Austin,89,GONZALES,Male,140,138,0.99,105,0.75,21,0.15,102,0.73,9,0.06,29,0.21,38,0.27,3,0.02,12,0.09
13,Austin,94,GUADALUPE,Female,699,666,0.95,540,0.77,100,0.14,562,0.80,186,0.27,204,0.29,390,0.56,24,0.03,191,0.27
13,Austin,94,GUADALUPE,Male,811,774,0.95,613,0.76,142,0.18,659,0.81,172,0.21,169,0.21,341,0.42,6,0.01,134,0.17
13,Austin,105,HAYS,Female,919,886,0.96,744,0.81,124,0.13,762,0.83,294,0.32,246,0.27,540,0.59,33,0.04,229,0.25
13,Austin,105,HAYS,Male,987,956,0.97,763,0.77,179,0.18,800,0.81,244,0.25,259,0.26,503,0.51,19,0.02,150,0.15
13,Austin,130,KENDALL,Female,55,55,1.00,45,0.82,8,0.15,50,0.91,18,0.33,12,0.22,30,0.55, -   ,0.00,17,0.31
13,Austin,130,KENDALL,Male,52,49,0.94,35,0.67,11,0.21,38,0.73,10,0.19,12,0.23,22,0.42, -   ,0.00,9,0.17
13,Austin,144,LEE,Female,120,116,0.97,108,0.90,11,0.09,103,0.86,22,0.18,48,0.40,70,0.58,3,0.03,28,0.23
13,Austin,144,LEE,Male,111,104,0.94,85,0.77,15,0.14,77,0.69,23,0.21,27,0.24,50,0.45,1,0.01,24,0.22
13,Austin,150,LLANO,Female,68,67,0.99,58,0.85,7,0.10,59,0.87,19,0.28,13,0.19,32,0.47,1,0.01,15,0.22
13,Austin,150,LLANO,Male,64,61,0.95,51,0.80,7,0.11,51,0.80,18,0.28,16,0.25,34,0.53,1,0.02,13,0.20
13,Austin,166,MILAM,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,166,MILAM,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
13,Austin,227,TRAVIS,Female,4436,4142,0.93,3613,0.81,427,0.10,3394,0.77,1165,0.26,1167,0.26,2332,0.53,138,0.03,1077,0.24
13,Austin,227,TRAVIS,Male,4952,4590,0.93,3842,0.78,667,0.13,3535,0.71,1045,0.21,1253,0.25,2298,0.46,198,0.04,829,0.17
13,Austin,246,WILLIAMSON,Female,3016,2884,0.96,2591,0.86,208,0.07,2495,0.83,1008,0.33,907,0.30,1915,0.63,99,0.03,1014,0.34
13,Austin,246,WILLIAMSON,Male,3255,3113,0.96,2738,0.84,314,0.10,2656,0.82,943,0.29,987,0.30,1930,0.59,89,0.03,901,0.28
14,Abilene,30,CALLAHAN,Female,95,91,0.96,85,0.89,3,0.03,76,0.80,30,0.32,36,0.38,66,0.69,2,0.02,27,0.28
14,Abilene,30,CALLAHAN,Male,102,96,0.94,89,0.87,5,0.05,82,0.80,21,0.21,30,0.29,51,0.50,1,0.01,20,0.20
14,Abilene,47,COMANCHE,Female,90,85,0.94,75,0.83,9,0.10,74,0.82,31,0.34,18,0.20,49,0.54,3,0.03,28,0.31
14,Abilene,47,COMANCHE,Male,100,89,0.89,81,0.81,14,0.14,84,0.84,29,0.29,22,0.22,51,0.51,2,0.02,26,0.26
14,Abilene,67,EASTLAND,Female,105,97,0.92,90,0.86,6,0.06,82,0.78,15,0.14,49,0.47,64,0.61,1,0.01,40,0.38
14,Abilene,67,EASTLAND,Male,124,116,0.94,102,0.82,11,0.09,94,0.76,18,0.15,39,0.31,57,0.46,2,0.02,21,0.17
14,Abilene,76,FISHER,Female,30,29,0.97,29,0.97,1,0.03,28,0.93,10,0.33,15,0.50,25,0.83, -   ,0.00,11,0.37
14,Abilene,76,FISHER,Male,29,29,1.00,29,1.00, -   ,0.00,27,0.93,9,0.31,11,0.38,20,0.69, -   ,0.00,9,0.31
14,Abilene,104,HASKELL,Female,45,44,0.98,42,0.93,1,0.02,40,0.89,17,0.38,11,0.24,28,0.62, -   ,0.00,20,0.44
14,Abilene,104,HASKELL,Male,29,27,0.93,27,0.93,1,0.03,26,0.90,6,0.21,8,0.28,14,0.48, -   ,0.00,6,0.21
14,Abilene,127,JONES,Female,106,103,0.97,90,0.85,7,0.07,80,0.75,31,0.29,29,0.27,60,0.57,3,0.03,26,0.25
14,Abilene,127,JONES,Male,99,95,0.96,88,0.89,2,0.02,87,0.88,24,0.24,24,0.24,48,0.48, -   ,0.00,14,0.14
14,Abilene,168,MITCHELL,Female,45,41,0.91,35,0.78,3,0.07,34,0.76,8,0.18,19,0.42,27,0.60,2,0.04,13,0.29
14,Abilene,168,MITCHELL,Male,45,45,1.00,44,0.98,1,0.02,41,0.91,7,0.16,14,0.31,21,0.47, -   ,0.00,11,0.24
14,Abilene,177,NOLAN,Female,96,93,0.97,83,0.86,7,0.07,75,0.78,38,0.40,19,0.20,57,0.59,4,0.04,36,0.38
14,Abilene,177,NOLAN,Male,100,92,0.92,79,0.79,14,0.14,75,0.75,27,0.27,24,0.24,51,0.51, -   ,0.00,25,0.25
14,Abilene,208,SCURRY,Female,123,121,0.98,106,0.86,9,0.07,106,0.86,12,0.10,63,0.51,75,0.61,1,0.01,40,0.33
14,Abilene,208,SCURRY,Male,128,124,0.97,111,0.87,12,0.09,110,0.86,17,0.13,57,0.45,74,0.58,2,0.02,32,0.25
14,Abilene,209,SHACKELFORD,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,209,SHACKELFORD,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,215,STEPHENS,Female,58,57,0.98,52,0.90,1,0.02,49,0.84,18,0.31,12,0.21,30,0.52, -   ,0.00,22,0.38
14,Abilene,215,STEPHENS,Male,78,76,0.97,61,0.78,14,0.18,60,0.77,13,0.17,21,0.27,34,0.44, -   ,0.00,16,0.21
14,Abilene,217,STONEWALL,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,217,STONEWALL,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
14,Abilene,221,TAYLOR,Female,864,803,0.93,683,0.79,62,0.07,629,0.73,214,0.25,272,0.31,486,0.56,27,0.03,237,0.27
14,Abilene,221,TAYLOR,Male,921,843,0.92,712,0.77,92,0.10,666,0.72,210,0.23,224,0.24,434,0.47,28,0.03,194,0.21
15,San Angelo,25,BROWN,Female,238,225,0.95,209,0.88,13,0.05,185,0.78,78,0.33,63,0.26,141,0.59,7,0.03,69,0.29
15,San Angelo,25,BROWN,Male,283,267,0.94,236,0.83,25,0.09,199,0.70,60,0.21,64,0.23,124,0.44,9,0.03,47,0.17
15,San Angelo,41,COKE,Female,15,15,1.00,14,0.93,1,0.07,12,0.80,8,0.53,3,0.20,11,0.73,1,0.07,7,0.47
15,San Angelo,41,COKE,Male,29,29,1.00,27,0.93,1,0.03,26,0.90,5,0.17,10,0.34,15,0.52, -   ,0.00,8,0.28
15,San Angelo,42,COLEMAN,Female,49,47,0.96,43,0.88,2,0.04,38,0.78,12,0.24,15,0.31,27,0.55,1,0.02,9,0.18
15,San Angelo,42,COLEMAN,Male,62,62,1.00,55,0.89,3,0.05,47,0.76,13,0.21,18,0.29,31,0.50, -   ,0.00,14,0.23
15,San Angelo,48,CONCHO,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,48,CONCHO,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,53,CROCKETT,Female,30,29,0.97,29,0.97,1,0.03,25,0.83,6,0.20,8,0.27,14,0.47, -   ,0.00,7,0.23
15,San Angelo,53,CROCKETT,Male,32,32,1.00,23,0.72,4,0.13,23,0.72,6,0.19,7,0.22,13,0.41, -   ,0.00,3,0.09
15,San Angelo,69,EDWARDS,Female,26,25,0.96,23,0.88,1,0.04,20,0.77,6,0.23,6,0.23,12,0.46, -   ,0.00,9,0.35
15,San Angelo,69,EDWARDS,Male,30,29,0.97,29,0.97,1,0.03,26,0.87,6,0.20,6,0.20,12,0.40, -   ,0.00,4,0.13
15,San Angelo,118,IRION,Female,16,15,0.94,15,0.94, -   ,0.00,15,0.94,10,0.63,2,0.13,12,0.75,1,0.06,6,0.38
15,San Angelo,118,IRION,Male,18,18,1.00,18,1.00, -   ,0.00,15,0.83,4,0.22,4,0.22,8,0.44, -   ,0.00,3,0.17
15,San Angelo,134,KIMBLE,Female,27,27,1.00,26,0.96,1,0.04,27,1.00,10,0.37,5,0.19,15,0.56, -   ,0.00,6,0.22
15,San Angelo,134,KIMBLE,Male,35,35,1.00,33,0.94, -   ,0.00,32,0.91,6,0.17,8,0.23,14,0.40, -   ,0.00,4,0.11
15,San Angelo,157,MASON,Female,16,16,1.00,16,1.00, -   ,0.00,13,0.81,8,0.50,3,0.19,11,0.69, -   ,0.00,8,0.50
15,San Angelo,157,MASON,Male,26,26,1.00,24,0.92,2,0.08,24,0.92,8,0.31,3,0.12,11,0.42, -   ,0.00,5,0.19
15,San Angelo,160,MCCULLOCH,Female,52,47,0.90,45,0.87,2,0.04,40,0.77,22,0.42,10,0.19,32,0.62,3,0.06,17,0.33
15,San Angelo,160,MCCULLOCH,Male,73,71,0.97,63,0.86,6,0.08,61,0.84,20,0.27,7,0.10,27,0.37, -   ,0.00,13,0.18
15,San Angelo,164,MENARD,Female,14,14,1.00,12,0.86, -   ,0.00,12,0.86,2,0.14,7,0.50,9,0.64, -   ,0.00,3,0.21
15,San Angelo,164,MENARD,Male,8,8,1.00,5,0.63,2,0.25,8,1.00,1,0.13,4,0.50,5,0.63, -   ,0.00, -   ,0.00
15,San Angelo,200,RUNNELS,Female,75,72,0.96,62,0.83,8,0.11,61,0.81,22,0.29,17,0.23,39,0.52,1,0.01,20,0.27
15,San Angelo,200,RUNNELS,Male,88,86,0.98,85,0.97,1,0.01,79,0.90,30,0.34,18,0.20,48,0.55, -   ,0.00,34,0.39
15,San Angelo,206,SAN SABA,Female,46,44,0.96,40,0.87,1,0.02,35,0.76,13,0.28,14,0.30,27,0.59,2,0.04,8,0.17
15,San Angelo,206,SAN SABA,Male,43,41,0.95,38,0.88,2,0.05,31,0.72,11,0.26,8,0.19,19,0.44,3,0.07,4,0.09
15,San Angelo,207,SCHLEICHER,Female,25,25,1.00,23,0.92,2,0.08,22,0.88,7,0.28,6,0.24,13,0.52, -   ,0.00,8,0.32
15,San Angelo,207,SCHLEICHER,Male,26,24,0.92,23,0.88,2,0.08,21,0.81,10,0.38,5,0.19,15,0.58, -   ,0.00,7,0.27
15,San Angelo,216,STERLING,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,216,STERLING,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
15,San Angelo,218,SUTTON,Female,46,44,0.96,42,0.91,2,0.04,39,0.85,15,0.33,10,0.22,25,0.54,2,0.04,14,0.30
15,San Angelo,218,SUTTON,Male,33,32,0.97,31,0.94,2,0.06,27,0.82,10,0.30,9,0.27,19,0.58, -   ,0.00,8,0.24
15,San Angelo,226,TOM GREEN,Female,671,624,0.93,577,0.86,34,0.05,534,0.80,234,0.35,152,0.23,386,0.58,15,0.02,175,0.26
15,San Angelo,226,TOM GREEN,Male,696,643,0.92,561,0.81,83,0.12,525,0.75,168,0.24,136,0.20,304,0.44,10,0.01,110,0.16
15,San Angelo,233,VAL VERDE,Female,410,380,0.93,333,0.81,45,0.11,295,0.72,74,0.18,152,0.37,226,0.55,19,0.05,94,0.23
15,San Angelo,233,VAL VERDE,Male,394,355,0.90,263,0.67,87,0.22,267,0.68,63,0.16,94,0.24,157,0.40,7,0.02,53,0.13
16,Amarillo,6,ARMSTRONG,Female,10,10,1.00,10,1.00, -   ,0.00,8,0.80,3,0.30,3,0.30,6,0.60, -   ,0.00,4,0.40
16,Amarillo,6,ARMSTRONG,Male,15,15,1.00,15,1.00, -   ,0.00,14,0.93,3,0.20,6,0.40,9,0.60, -   ,0.00,1,0.07
16,Amarillo,23,BRISCOE,Female, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,23,BRISCOE,Male, . , . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,., . ,.
16,Amarillo,33,CARSON,Female,44,41,0.93,37,0.84, -   ,0.00,37,0.84,9,0.20,12,0.27,21,0.48,1,0.02,15,0.34
16,Amarillo,33,CARSON,Male,49,48,0.98,43,0.88,1,0.02,40,0.82,9,0.18,11,0.22,20,0.41,1,0.02,9,0.18
16,Amarillo,35,CASTRO,Female,60,58,0.97,57,0.95,2,0.03,58,0.97,19,0.32,15,0.25,34,0.57, -   ,0.00,19,0.32
16,Amarillo,35,CASTRO,Male,56,52,0.93,47,0.84,4,0.07,47,0.84,12,0.21,16,0.29,28,0.50,1,0.02,5,0.09
16,Amarillo,38,CHILDRESS,Female,39,31,0.79,33,0.85, -   ,0.00,27,0.69,11,0.28,14,0.36,25,0.64,3,0.08,10,0.26
16,Amarillo,38,CHILDRESS,Male,39,33,0.85,37,0.95,2,0.05,34,0.87,12,0.31,8,0.21,20,0.51,1,0.03,8,0.21
