Region Code,TEA Region,County Number,County Name,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
8,Mt. Pleasant,60,DELTA,Not Economically Disadvantaged,47,45,0.96,42,0.89,0,0,35,0.75,13,0.28,14,0.30,0,0,27,0.57,2,0.04,15,0.32
8,Mt. Pleasant,60,DELTA,Economically Disadvantaged,43,41,0.95,35,0.81,3,0.07,26,0.61,3,0.07,15,0.35,0,0,18,0.42,4,0.09,3,0.07
8,Mt. Pleasant,80,FRANKLIN,Not Economically Disadvantaged,71,71,1.00,66,0.93,5,0.07,67,0.94,12,0.17,41,0.58,0,0,53,0.75,1,0.01,19,0.27
8,Mt. Pleasant,80,FRANKLIN,Economically Disadvantaged,54,52,0.96,40,0.74,8,0.15,31,0.57,0,0,24,0.44,0,0,24,0.44,8,0.15,6,0.11
8,Mt. Pleasant,112,HOPKINS,Not Economically Disadvantaged,251,239,0.95,219,0.87,12,0.05,193,0.77,49,0.20,110,0.44,0,0,159,0.63,19,0.08,64,0.26
8,Mt. Pleasant,112,HOPKINS,Economically Disadvantaged,189,179,0.95,156,0.83,14,0.07,121,0.64,21,0.11,63,0.33,0,0,84,0.44,14,0.07,30,0.16
8,Mt. Pleasant,139,LAMAR,Not Economically Disadvantaged,408,393,0.96,374,0.92,10,0.02,301,0.74,59,0.15,229,0.56,0,0,288,0.71,44,0.11,139,0.34
8,Mt. Pleasant,139,LAMAR,Economically Disadvantaged,328,301,0.92,242,0.74,48,0.15,176,0.54,12,0.04,129,0.39,0,0,141,0.43,37,0.11,31,0.09
8,Mt. Pleasant,155,MARION,Not Economically Disadvantaged,48,47,0.98,42,0.88,2,0.04,32,0.67,8,0.17,19,0.40,0,0,27,0.56,2,0.04,12,0.25
8,Mt. Pleasant,155,MARION,Economically Disadvantaged,64,53,0.83,53,0.83,4,0.06,40,0.63,6,0.09,18,0.28,0,0,24,0.38,1,0.02,9,0.14
8,Mt. Pleasant,172,MORRIS,Not Economically Disadvantaged,81,78,0.96,70,0.86,7,0.09,64,0.79,15,0.19,41,0.51,0,0,56,0.69,4,0.05,33,0.41
8,Mt. Pleasant,172,MORRIS,Economically Disadvantaged,118,112,0.95,100,0.85,13,0.11,78,0.66,7,0.06,62,0.53,0,0,69,0.59,14,0.12,23,0.20
8,Mt. Pleasant,194,RED RIVER,Not Economically Disadvantaged,104,102,0.98,94,0.90,8,0.08,89,0.86,21,0.20,54,0.52,0,0,75,0.72,4,0.04,34,0.33
8,Mt. Pleasant,194,RED RIVER,Economically Disadvantaged,105,99,0.94,87,0.83,6,0.06,75,0.71,6,0.06,39,0.37,0,0,45,0.43,5,0.05,11,0.11
8,Mt. Pleasant,225,TITUS,Not Economically Disadvantaged,201,194,0.97,179,0.89,10,0.05,156,0.78,33,0.16,112,0.56,0,0,145,0.72,16,0.08,64,0.32
8,Mt. Pleasant,225,TITUS,Economically Disadvantaged,271,256,0.95,241,0.89,8,0.03,206,0.76,9,0.03,133,0.49,0,0,142,0.52,13,0.05,32,0.12
9,Wichita Falls,5,ARCHER,Not Economically Disadvantaged,123,118,0.96,111,0.90,6,0.05,106,0.86,51,0.42,26,0.21,0,0,77,0.63,3,0.02,42,0.34
9,Wichita Falls,5,ARCHER,Economically Disadvantaged,48,46,0.96,39,0.81,2,0.04,35,0.73,11,0.23,5,0.10,0,0,16,0.33,0,0,9,0.19
9,Wichita Falls,12,BAYLOR,Not Economically Disadvantaged,37,36,0.97,36,0.97,0,0,32,0.87,9,0.24,18,0.49,0,0,27,0.73,1,0.03,18,0.49
9,Wichita Falls,12,BAYLOR,Economically Disadvantaged,17,17,1.00,16,0.94,1,0.06,10,0.59,3,0.18,3,0.18,0,0,6,0.35,0,0,3,0.18
9,Wichita Falls,39,CLAY,Not Economically Disadvantaged,112,110,0.98,104,0.93,5,0.04,92,0.82,41,0.37,26,0.23,0,0,67,0.60,3,0.03,32,0.29
9,Wichita Falls,39,CLAY,Economically Disadvantaged,41,40,0.98,37,0.90,4,0.10,28,0.68,3,0.07,12,0.29,0,0,15,0.37,3,0.07,6,0.15
9,Wichita Falls,78,FOARD,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,Wichita Falls,78,FOARD,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,Wichita Falls,99,HARDEMAN,Not Economically Disadvantaged,33,32,0.97,32,0.97,0,0,26,0.79,6,0.18,11,0.33,0,0,17,0.52,2,0.06,8,0.24
9,Wichita Falls,99,HARDEMAN,Economically Disadvantaged,33,29,0.88,29,0.88,2,0.06,23,0.70,3,0.09,11,0.33,0,0,14,0.42,2,0.06,6,0.18
9,Wichita Falls,119,JACK,Not Economically Disadvantaged,87,86,0.99,81,0.93,2,0.02,76,0.87,22,0.25,32,0.37,0,0,54,0.62,2,0.02,29,0.33
9,Wichita Falls,119,JACK,Economically Disadvantaged,45,41,0.91,34,0.76,7,0.16,25,0.56,3,0.07,7,0.16,0,0,10,0.22,1,0.02,3,0.07
9,Wichita Falls,138,KNOX,Not Economically Disadvantaged,29,29,1.00,29,1.00,0,0,26,0.90,10,0.35,14,0.48,0,0,24,0.83,1,0.03,9,0.31
9,Wichita Falls,138,KNOX,Economically Disadvantaged,47,47,1.00,41,0.87,4,0.09,33,0.70,4,0.09,13,0.28,0,0,17,0.36,1,0.02,3,0.06
9,Wichita Falls,169,MONTAGUE,Not Economically Disadvantaged,149,143,0.96,132,0.89,6,0.04,117,0.79,30,0.20,60,0.40,0,0,90,0.60,6,0.04,38,0.26
9,Wichita Falls,169,MONTAGUE,Economically Disadvantaged,103,91,0.88,82,0.80,8,0.08,61,0.59,8,0.08,34,0.33,0,0,42,0.41,4,0.04,7,0.07
9,Wichita Falls,224,THROCKMORTON,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,Wichita Falls,224,THROCKMORTON,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
9,Wichita Falls,243,WICHITA,Not Economically Disadvantaged,1028,961,0.94,878,0.85,51,0.05,796,0.77,325,0.32,278,0.27,0,0,603,0.59,33,0.03,284,0.28
9,Wichita Falls,243,WICHITA,Economically Disadvantaged,696,637,0.92,516,0.74,102,0.15,421,0.61,75,0.11,131,0.19,0,0,206,0.30,20,0.03,55,0.08
9,Wichita Falls,244,WILBARGER,Not Economically Disadvantaged,105,102,0.97,93,0.89,3,0.03,82,0.78,27,0.26,40,0.38,0,0,67,0.64,6,0.06,31,0.30
9,Wichita Falls,244,WILBARGER,Economically Disadvantaged,109,99,0.91,84,0.77,7,0.06,69,0.63,7,0.06,34,0.31,0,0,41,0.38,5,0.05,8,0.07
9,Wichita Falls,252,YOUNG,Not Economically Disadvantaged,162,160,0.99,145,0.90,11,0.07,138,0.85,72,0.44,36,0.22,0,0,108,0.67,2,0.01,56,0.35
9,Wichita Falls,252,YOUNG,Economically Disadvantaged,100,86,0.86,74,0.74,18,0.18,59,0.59,5,0.05,25,0.25,0,0,30,0.30,4,0.04,11,0.11
10,Richardson,43,COLLIN,Not Economically Disadvantaged,7175,6796,0.95,6402,0.89,219,0.03,5940,0.83,1940,0.27,2885,0.40,0,0,4825,0.67,388,0.05,2248,0.31
10,Richardson,43,COLLIN,Economically Disadvantaged,1237,1136,0.92,923,0.75,169,0.14,799,0.65,89,0.07,350,0.28,0,0,439,0.36,43,0.03,134,0.11
10,Richardson,57,DALLAS,Not Economically Disadvantaged,15360,14419,0.94,12692,0.83,1510,0.10,11448,0.75,3709,0.24,5524,0.36,0,0,9233,0.60,895,0.06,3796,0.25
10,Richardson,57,DALLAS,Economically Disadvantaged,16468,15028,0.91,11180,0.68,3534,0.22,9359,0.57,1316,0.08,4447,0.27,0,0,5763,0.35,816,0.05,1388,0.08
10,Richardson,70,ELLIS,Not Economically Disadvantaged,1479,1406,0.95,1278,0.86,120,0.08,1204,0.81,367,0.25,692,0.47,0,0,1059,0.72,80,0.05,507,0.34
10,Richardson,70,ELLIS,Economically Disadvantaged,744,686,0.92,557,0.75,119,0.16,483,0.65,44,0.06,258,0.35,0,0,302,0.41,33,0.04,79,0.11
10,Richardson,74,FANNIN,Not Economically Disadvantaged,227,224,0.99,217,0.96,2,0.01,193,0.85,38,0.17,101,0.45,0,0,139,0.61,10,0.04,70,0.31
10,Richardson,74,FANNIN,Economically Disadvantaged,192,170,0.89,151,0.79,15,0.08,123,0.64,10,0.05,52,0.27,0,0,62,0.32,6,0.03,13,0.07
10,Richardson,91,GRAYSON,Not Economically Disadvantaged,1079,1024,0.95,957,0.89,45,0.04,850,0.79,192,0.18,541,0.50,0,0,733,0.68,69,0.06,313,0.29
10,Richardson,91,GRAYSON,Economically Disadvantaged,646,605,0.94,495,0.77,65,0.10,376,0.58,32,0.05,217,0.34,0,0,249,0.39,43,0.07,54,0.08
10,Richardson,116,HUNT,Not Economically Disadvantaged,679,655,0.97,578,0.85,58,0.09,530,0.78,141,0.21,248,0.37,0,0,389,0.57,25,0.04,163,0.24
10,Richardson,116,HUNT,Economically Disadvantaged,462,432,0.94,317,0.69,107,0.23,267,0.58,43,0.09,120,0.26,0,0,163,0.35,19,0.04,37,0.08
10,Richardson,129,KAUFMAN,Not Economically Disadvantaged,1003,938,0.94,840,0.84,83,0.08,797,0.80,193,0.19,446,0.45,0,0,639,0.64,46,0.05,276,0.28
10,Richardson,129,KAUFMAN,Economically Disadvantaged,499,460,0.92,360,0.72,79,0.16,325,0.65,29,0.06,155,0.31,0,0,184,0.37,18,0.04,37,0.07
10,Richardson,199,ROCKWALL,Not Economically Disadvantaged,872,834,0.96,790,0.91,27,0.03,724,0.83,281,0.32,334,0.38,0,0,615,0.71,43,0.05,290,0.33
10,Richardson,199,ROCKWALL,Economically Disadvantaged,177,169,0.96,143,0.81,21,0.12,118,0.67,10,0.06,58,0.33,0,0,68,0.38,6,0.03,13,0.07
10,Richardson,234,VAN ZANDT,Not Economically Disadvantaged,235,224,0.95,196,0.83,19,0.08,181,0.77,43,0.18,108,0.46,0,0,151,0.64,16,0.07,68,0.29
10,Richardson,234,VAN ZANDT,Economically Disadvantaged,137,118,0.86,95,0.69,25,0.18,91,0.66,13,0.09,39,0.29,0,0,52,0.38,7,0.05,16,0.12
11,Fort Worth,49,COOKE,Not Economically Disadvantaged,318,302,0.95,282,0.89,8,0.03,240,0.76,57,0.18,147,0.46,0,0,204,0.64,20,0.06,97,0.31
11,Fort Worth,49,COOKE,Economically Disadvantaged,168,153,0.91,122,0.73,20,0.12,92,0.55,3,0.02,45,0.27,0,0,48,0.29,1,0.01,12,0.07
11,Fort Worth,61,DENTON,Not Economically Disadvantaged,5183,4910,0.95,4290,0.83,539,0.10,4118,0.80,1396,0.27,1957,0.38,0,0,3353,0.65,256,0.05,1537,0.30
11,Fort Worth,61,DENTON,Economically Disadvantaged,1228,1128,0.92,790,0.64,308,0.25,715,0.58,88,0.07,303,0.25,0,0,391,0.32,71,0.06,91,0.07
11,Fort Worth,72,ERATH,Not Economically Disadvantaged,258,249,0.97,227,0.88,16,0.06,221,0.86,123,0.48,46,0.18,0,0,169,0.66,2,0.01,95,0.37
11,Fort Worth,72,ERATH,Economically Disadvantaged,187,173,0.93,140,0.75,29,0.16,120,0.64,31,0.17,35,0.19,0,0,66,0.35,5,0.03,17,0.09
11,Fort Worth,111,HOOD,Not Economically Disadvantaged,400,381,0.95,361,0.90,15,0.04,323,0.81,117,0.29,144,0.36,0,0,261,0.65,16,0.04,109,0.27
11,Fort Worth,111,HOOD,Economically Disadvantaged,182,159,0.87,137,0.75,21,0.12,98,0.54,12,0.07,41,0.23,0,0,53,0.29,5,0.03,10,0.05
11,Fort Worth,126,JOHNSON,Not Economically Disadvantaged,1342,1264,0.94,1143,0.85,118,0.09,1022,0.76,300,0.22,552,0.41,0,0,852,0.64,66,0.05,371,0.28
11,Fort Worth,126,JOHNSON,Economically Disadvantaged,785,716,0.91,565,0.72,118,0.15,450,0.57,36,0.05,232,0.30,0,0,268,0.34,47,0.06,66,0.08
11,Fort Worth,182,PALO PINTO,Not Economically Disadvantaged,226,218,0.97,202,0.89,10,0.04,168,0.74,54,0.24,74,0.33,0,0,128,0.57,13,0.06,68,0.30
11,Fort Worth,182,PALO PINTO,Economically Disadvantaged,196,187,0.95,158,0.81,22,0.11,122,0.62,13,0.07,54,0.28,0,0,67,0.34,6,0.03,19,0.10
11,Fort Worth,184,PARKER,Not Economically Disadvantaged,1070,1029,0.96,967,0.90,48,0.04,847,0.79,244,0.23,483,0.45,0,0,727,0.68,50,0.05,353,0.33
11,Fort Worth,184,PARKER,Economically Disadvantaged,371,345,0.93,296,0.80,48,0.13,214,0.58,13,0.04,113,0.31,0,0,126,0.34,20,0.05,31,0.08
11,Fort Worth,213,SOMERVELL,Not Economically Disadvantaged,76,76,1.00,73,0.96,2,0.03,68,0.90,33,0.43,26,0.34,0,0,59,0.78,6,0.08,21,0.28
11,Fort Worth,213,SOMERVELL,Economically Disadvantaged,57,55,0.97,53,0.93,1,0.02,43,0.75,10,0.18,13,0.23,0,0,23,0.40,1,0.02,9,0.16
11,Fort Worth,220,TARRANT,Not Economically Disadvantaged,13634,12859,0.94,11401,0.84,1206,0.09,10424,0.77,3635,0.27,5146,0.38,0,0,8781,0.64,795,0.06,3689,0.27
11,Fort Worth,220,TARRANT,Economically Disadvantaged,8644,7920,0.92,5879,0.68,1773,0.21,4759,0.55,766,0.09,2422,0.28,0,0,3188,0.37,488,0.06,774,0.09
11,Fort Worth,249,WISE,Not Economically Disadvantaged,502,477,0.95,449,0.89,15,0.03,398,0.79,110,0.22,209,0.42,0,0,319,0.64,35,0.07,139,0.28
11,Fort Worth,249,WISE,Economically Disadvantaged,214,200,0.94,178,0.83,16,0.07,141,0.66,23,0.11,46,0.22,0,0,69,0.32,8,0.04,27,0.13
12,Waco,14,BELL,Not Economically Disadvantaged,2252,2037,0.91,1720,0.76,207,0.09,1598,0.71,516,0.23,856,0.38,0,0,1372,0.61,139,0.06,556,0.25
12,Waco,14,BELL,Economically Disadvantaged,1704,1491,0.88,1056,0.62,360,0.21,919,0.54,116,0.07,557,0.33,0,0,673,0.40,138,0.08,136,0.08
12,Waco,18,BOSQUE,Not Economically Disadvantaged,169,161,0.95,156,0.92,4,0.02,143,0.85,50,0.30,73,0.43,0,0,123,0.73,7,0.04,57,0.34
12,Waco,18,BOSQUE,Economically Disadvantaged,117,112,0.96,98,0.84,7,0.06,78,0.67,7,0.06,39,0.33,0,0,46,0.39,4,0.03,16,0.14
12,Waco,50,CORYELL,Not Economically Disadvantaged,519,478,0.92,403,0.78,48,0.09,384,0.74,97,0.19,206,0.40,0,0,303,0.58,24,0.05,104,0.20
12,Waco,50,CORYELL,Economically Disadvantaged,271,234,0.86,167,0.62,51,0.19,149,0.55,19,0.07,78,0.29,0,0,97,0.36,15,0.06,19,0.07
12,Waco,73,FALLS,Not Economically Disadvantaged,79,74,0.94,69,0.87,7,0.09,61,0.77,24,0.30,33,0.42,0,0,57,0.72,4,0.05,29,0.37
12,Waco,73,FALLS,Economically Disadvantaged,164,155,0.95,128,0.78,22,0.13,109,0.67,9,0.05,77,0.47,0,0,86,0.52,13,0.08,15,0.09
12,Waco,81,FREESTONE,Not Economically Disadvantaged,172,166,0.97,158,0.92,8,0.05,152,0.88,48,0.28,79,0.46,0,0,127,0.74,5,0.03,60,0.35
12,Waco,81,FREESTONE,Economically Disadvantaged,91,85,0.93,70,0.77,10,0.11,67,0.74,9,0.10,31,0.34,0,0,40,0.44,3,0.03,13,0.14
12,Waco,97,HAMILTON,Not Economically Disadvantaged,69,66,0.96,65,0.94,1,0.01,63,0.91,30,0.44,16,0.23,0,0,46,0.67,3,0.04,21,0.30
12,Waco,97,HAMILTON,Economically Disadvantaged,63,58,0.92,54,0.86,3,0.05,46,0.73,14,0.22,13,0.21,0,0,27,0.43,1,0.02,8,0.13
12,Waco,109,HILL,Not Economically Disadvantaged,225,212,0.94,200,0.89,13,0.06,181,0.80,46,0.20,109,0.48,0,0,155,0.69,12,0.05,63,0.28
12,Waco,109,HILL,Economically Disadvantaged,254,230,0.91,205,0.81,28,0.11,174,0.69,19,0.07,106,0.42,0,0,125,0.49,16,0.06,37,0.15
12,Waco,141,LAMPASAS,Not Economically Disadvantaged,179,168,0.94,163,0.91,8,0.04,150,0.84,38,0.21,78,0.44,0,0,116,0.65,4,0.02,42,0.24
12,Waco,141,LAMPASAS,Economically Disadvantaged,119,107,0.90,89,0.75,12,0.10,76,0.64,13,0.11,36,0.30,0,0,49,0.41,4,0.03,9,0.08
12,Waco,147,LIMESTONE,Not Economically Disadvantaged,133,127,0.96,114,0.86,6,0.05,101,0.76,30,0.23,61,0.46,0,0,91,0.68,10,0.08,43,0.32
12,Waco,147,LIMESTONE,Economically Disadvantaged,192,171,0.89,139,0.72,31,0.16,112,0.58,10,0.05,84,0.44,0,0,94,0.49,16,0.08,19,0.10
12,Waco,161,MCLENNAN,Not Economically Disadvantaged,1498,1406,0.94,1290,0.86,100,0.07,1255,0.84,368,0.25,802,0.54,0,0,1170,0.78,83,0.06,565,0.38
12,Waco,161,MCLENNAN,Economically Disadvantaged,1501,1372,0.91,1137,0.76,224,0.15,894,0.60,90,0.06,685,0.46,0,0,775,0.52,135,0.09,184,0.12
12,Waco,167,MILLS,Not Economically Disadvantaged,38,37,0.97,31,0.82,2,0.05,24,0.63,13,0.34,9,0.24,0,0,22,0.58,1,0.03,10,0.26
12,Waco,167,MILLS,Economically Disadvantaged,46,40,0.87,36,0.78,4,0.09,30,0.65,5,0.11,13,0.28,0,0,18,0.39,3,0.07,6,0.13
12,Waco,175,NAVARRO,Not Economically Disadvantaged,399,376,0.94,345,0.87,27,0.07,301,0.75,47,0.12,224,0.56,0,0,271,0.68,34,0.09,137,0.34
12,Waco,175,NAVARRO,Economically Disadvantaged,329,308,0.94,249,0.76,48,0.15,202,0.61,15,0.05,161,0.49,0,0,176,0.54,35,0.11,40,0.12
13,Austin,11,BASTROP,Not Economically Disadvantaged,535,500,0.94,463,0.87,36,0.07,410,0.77,134,0.25,187,0.35,0,0,321,0.60,22,0.04,113,0.21
13,Austin,11,BASTROP,Economically Disadvantaged,450,415,0.92,340,0.76,72,0.16,285,0.63,44,0.10,97,0.22,0,0,141,0.31,19,0.04,24,0.05
13,Austin,14,BELL,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,14,BELL,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,16,BLANCO,Not Economically Disadvantaged,79,75,0.95,70,0.89,5,0.06,66,0.84,30,0.38,27,0.34,0,0,57,0.72,6,0.08,24,0.30
13,Austin,16,BLANCO,Economically Disadvantaged,45,44,0.98,38,0.84,2,0.04,32,0.71,5,0.11,15,0.33,0,0,20,0.44,3,0.07,4,0.09
13,Austin,27,BURNET,Not Economically Disadvantaged,320,305,0.95,274,0.86,23,0.07,261,0.82,105,0.33,98,0.31,0,0,203,0.63,11,0.03,88,0.28
13,Austin,27,BURNET,Economically Disadvantaged,192,181,0.94,148,0.77,29,0.15,133,0.69,16,0.08,42,0.22,0,0,58,0.30,4,0.02,13,0.07
13,Austin,28,CALDWELL,Not Economically Disadvantaged,244,229,0.94,210,0.86,13,0.05,188,0.77,62,0.25,62,0.25,0,0,124,0.51,7,0.03,39,0.16
13,Austin,28,CALDWELL,Economically Disadvantaged,257,243,0.95,202,0.79,31,0.12,169,0.66,25,0.10,50,0.20,0,0,75,0.29,6,0.02,13,0.05
13,Austin,46,COMAL,Not Economically Disadvantaged,1073,1001,0.93,932,0.87,75,0.07,910,0.85,413,0.39,319,0.30,0,0,732,0.68,51,0.05,361,0.34
13,Austin,46,COMAL,Economically Disadvantaged,410,360,0.88,282,0.69,85,0.21,237,0.58,34,0.08,70,0.17,0,0,104,0.25,15,0.04,18,0.04
13,Austin,75,FAYETTE,Not Economically Disadvantaged,174,172,0.99,163,0.94,4,0.02,156,0.90,43,0.25,90,0.52,0,0,133,0.76,7,0.04,78,0.45
13,Austin,75,FAYETTE,Economically Disadvantaged,101,96,0.95,78,0.77,16,0.16,69,0.68,13,0.13,22,0.22,0,0,35,0.35,3,0.03,14,0.14
13,Austin,86,GILLESPIE,Not Economically Disadvantaged,179,172,0.96,168,0.94,1,0.01,157,0.88,85,0.48,30,0.17,0,0,115,0.64,4,0.02,64,0.36
13,Austin,86,GILLESPIE,Economically Disadvantaged,90,82,0.91,76,0.84,3,0.03,66,0.73,17,0.19,15,0.17,0,0,32,0.36,0,0,10,0.11
13,Austin,89,GONZALES,Not Economically Disadvantaged,98,91,0.93,83,0.85,7,0.07,82,0.84,24,0.25,23,0.24,0,0,47,0.48,1,0.01,23,0.24
13,Austin,89,GONZALES,Economically Disadvantaged,204,185,0.91,144,0.71,39,0.19,119,0.58,14,0.07,49,0.24,0,0,63,0.31,10,0.05,12,0.06
13,Austin,94,GUADALUPE,Not Economically Disadvantaged,864,813,0.94,728,0.84,64,0.07,702,0.81,271,0.31,253,0.29,0,0,524,0.61,29,0.03,241,0.28
13,Austin,94,GUADALUPE,Economically Disadvantaged,505,465,0.92,317,0.63,140,0.28,290,0.57,42,0.08,88,0.17,0,0,130,0.26,20,0.04,37,0.07
13,Austin,105,HAYS,Not Economically Disadvantaged,1021,978,0.96,895,0.88,84,0.08,842,0.83,391,0.38,299,0.29,0,0,690,0.68,44,0.04,275,0.27
13,Austin,105,HAYS,Economically Disadvantaged,572,542,0.95,413,0.72,119,0.21,349,0.61,57,0.10,127,0.22,0,0,184,0.32,18,0.03,32,0.06
13,Austin,130,KENDALL,Not Economically Disadvantaged,40,38,0.95,36,0.90,1,0.03,37,0.93,15,0.38,10,0.25,0,0,25,0.63,2,0.05,15,0.38
13,Austin,130,KENDALL,Economically Disadvantaged,47,45,0.96,35,0.75,9,0.19,32,0.68,8,0.17,8,0.17,0,0,16,0.34,2,0.04,7,0.15
13,Austin,144,LEE,Not Economically Disadvantaged,125,118,0.94,111,0.89,9,0.07,106,0.85,33,0.26,52,0.42,0,0,85,0.68,2,0.02,41,0.33
13,Austin,144,LEE,Economically Disadvantaged,81,71,0.88,57,0.70,15,0.19,60,0.74,8,0.10,31,0.38,0,0,39,0.48,3,0.04,7,0.09
13,Austin,150,LLANO,Not Economically Disadvantaged,103,99,0.96,94,0.91,5,0.05,83,0.81,40,0.39,27,0.26,0,0,67,0.65,5,0.05,35,0.34
13,Austin,150,LLANO,Economically Disadvantaged,46,45,0.98,33,0.72,9,0.20,27,0.59,5,0.11,7,0.15,0,0,12,0.26,1,0.02,4,0.09
13,Austin,166,MILAM,Not Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,166,MILAM,Economically Disadvantaged,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
13,Austin,227,TRAVIS,Not Economically Disadvantaged,5031,4750,0.94,4286,0.85,356,0.07,4007,0.80,1702,0.34,1628,0.32,0,0,3330,0.66,285,0.06,1532,0.31
13,Austin,227,TRAVIS,Economically Disadvantaged,3975,3614,0.91,2570,0.65,896,0.23,2048,0.52,356,0.09,906,0.23,0,0,1262,0.32,214,0.05,220,0.06
13,Austin,246,WILLIAMSON,Not Economically Disadvantaged,4228,4078,0.97,3788,0.90,201,0.05,3555,0.84,1526,0.36,1493,0.35,0,0,3019,0.71,205,0.05,1476,0.35
13,Austin,246,WILLIAMSON,Economically Disadvantaged,1308,1220,0.93,981,0.75,197,0.15,816,0.62,159,0.12,318,0.24,0,0,477,0.37,50,0.04,109,0.08
14,Abilene,30,CALLAHAN,Not Economically Disadvantaged,123,120,0.98,113,0.92,7,0.06,104,0.85,40,0.33,47,0.38,0,0,87,0.71,4,0.03,46,0.37
14,Abilene,30,CALLAHAN,Economically Disadvantaged,97,85,0.88,71,0.73,7,0.07,61,0.63,10,0.10,24,0.25,0,0,34,0.35,5,0.05,9,0.09
14,Abilene,47,COMANCHE,Not Economically Disadvantaged,97,97,1.00,83,0.86,9,0.09,86,0.89,36,0.37,37,0.38,0,0,73,0.75,1,0.01,34,0.35
14,Abilene,47,COMANCHE,Economically Disadvantaged,100,93,0.93,81,0.81,13,0.13,64,0.64,17,0.17,17,0.17,0,0,34,0.34,0,0,24,0.24
14,Abilene,67,EASTLAND,Not Economically Disadvantaged,118,112,0.95,102,0.86,8,0.07,96,0.81,27,0.23,54,0.46,0,0,81,0.69,5,0.04,37,0.31
14,Abilene,67,EASTLAND,Economically Disadvantaged,130,122,0.94,104,0.80,14,0.11,95,0.73,6,0.05,54,0.42,0,0,60,0.46,3,0.02,24,0.19
14,Abilene,76,FISHER,Not Economically Disadvantaged,14,14,1.00,14,1.00,0,0,14,1.00,2,0.14,11,0.79,0,0,13,0.93,0,0,8,0.57
14,Abilene,76,FISHER,Economically Disadvantaged,34,34,1.00,34,1.00,0,0,28,0.82,3,0.09,13,0.38,0,0,16,0.47,0,0,6,0.18
14,Abilene,104,HASKELL,Not Economically Disadvantaged,25,25,1.00,24,0.96,0,0,21,0.84,11,0.44,6,0.24,0,0,17,0.68,1,0.04,8,0.32
14,Abilene,104,HASKELL,Economically Disadvantaged,62,57,0.92,54,0.87,3,0.05,51,0.82,11,0.18,23,0.37,0,0,34,0.55,2,0.03,8,0.13
14,Abilene,127,JONES,Not Economically Disadvantaged,76,75,0.99,71,0.93,2,0.03,65,0.86,30,0.40,19,0.25,0,0,49,0.65,2,0.03,27,0.36
14,Abilene,127,JONES,Economically Disadvantaged,138,134,0.97,119,0.86,13,0.09,95,0.69,22,0.16,39,0.28,0,0,61,0.44,4,0.03,11,0.08
14,Abilene,168,MITCHELL,Not Economically Disadvantaged,48,47,0.98,46,0.96,0,0,41,0.85,12,0.25,23,0.48,0,0,35,0.73,1,0.02,6,0.13
14,Abilene,168,MITCHELL,Economically Disadvantaged,63,55,0.87,52,0.83,5,0.08,46,0.73,7,0.11,19,0.30,0,0,26,0.41,3,0.05,7,0.11
14,Abilene,177,NOLAN,Not Economically Disadvantaged,117,113,0.97,102,0.87,7,0.06,94,0.80,47,0.40,31,0.27,0,0,78,0.67,5,0.04,41,0.35
14,Abilene,177,NOLAN,Economically Disadvantaged,108,103,0.95,80,0.74,20,0.19,62,0.57,14,0.13,27,0.25,0,0,41,0.38,2,0.02,13,0.12
14,Abilene,208,SCURRY,Not Economically Disadvantaged,117,115,0.98,114,0.97,2,0.02,99,0.85,24,0.21,63,0.54,0,0,87,0.74,4,0.03,47,0.40
14,Abilene,208,SCURRY,Economically Disadvantaged,81,73,0.90,60,0.74,12,0.15,42,0.52,2,0.02,22,0.27,0,0,24,0.30,1,0.01,8,0.10
14,Abilene,209,SHACKELFORD,Not Economically Disadvantaged,32,32,1.00,31,0.97,0,0,29,0.91,15,0.47,8,0.25,0,0,23,0.72,0,0,14,0.44
14,Abilene,209,SHACKELFORD,Economically Disadvantaged,32,32,1.00,28,0.88,2,0.06,21,0.66,6,0.19,10,0.31,0,0,16,0.50,1,0.03,3,0.09
14,Abilene,215,STEPHENS,Not Economically Disadvantaged,60,59,0.98,56,0.93,2,0.03,45,0.75,13,0.22,18,0.30,0,0,31,0.52,1,0.02,16,0.27
