Region Code,TEA Region,gender,ethnicity,economic_status,enrolled_8th,enrolled_9th,enrolled_9th_percent,enrolled_10th,enrolled_10th_percent,lessthan_10th_enrolled,lessthan_10th_enrolled_percent,graduated,graduated_percent,enrolled_4yr,enrolled_4yr_percent,enrolled_2yr,enrolled_2yr_percent,enrolled_out_of_state,enrolled_out_of_state_percent,total_enrolled,total_enrolled_percent,enrolled_wo_record,enrolled_wo_record_percent,total_degrees,total_degrees_percent
12,Waco,Male,White,,2919,2662,0.91,2318,0.79,280,0.1,2152,0.74,482,0.17,1178,0.4,0,0,1660,0.57,148,0.05,641,0.22
12,Waco,Male,Others,,120,108,0.9,90,0.75,12,0.1,72,0.6,29,0.24,34,0.28,0,0,63,0.53,11,0.09,24,0.2
13,Austin,Female,African American,,1091,1044,0.96,886,0.81,133,0.12,745,0.68,254,0.23,370,0.34,0,0,624,0.57,77,0.07,181,0.17
13,Austin,Female,Hispanic,,3769,3497,0.93,2830,0.75,576,0.15,2410,0.64,517,0.14,1004,0.27,0,0,1521,0.4,171,0.05,417,0.11
13,Austin,Female,White,,5791,5489,0.95,5062,0.87,299,0.05,4683,0.81,2111,0.37,1838,0.32,0,0,3949,0.68,313,0.05,2089,0.36
13,Austin,Female,Others,,334,312,0.93,291,0.87,18,0.05,281,0.84,151,0.45,62,0.19,0,0,213,0.64,12,0.04,138,0.41
13,Austin,Male,African American,,1101,1035,0.94,798,0.73,218,0.2,700,0.64,195,0.18,320,0.29,0,0,515,0.47,66,0.06,103,0.09
13,Austin,Male,Hispanic,,3933,3619,0.92,2700,0.69,824,0.21,2341,0.6,401,0.1,900,0.23,0,0,1301,0.33,128,0.03,286,0.07
13,Austin,Male,White,,6109,5789,0.95,5235,0.86,457,0.07,4930,0.81,1920,0.31,1905,0.31,0,0,3825,0.63,265,0.04,1616,0.27
13,Austin,Male,Others,,349,320,0.92,288,0.83,23,0.07,272,0.78,145,0.42,72,0.21,0,0,217,0.62,18,0.05,117,0.34
14,Abilene,Female,African American,,94,85,0.9,72,0.77,9,0.1,56,0.6,13,0.14,25,0.27,0,0,38,0.4,6,0.06,7,0.07
14,Abilene,Female,Hispanic,,468,441,0.94,367,0.78,60,0.13,300,0.64,65,0.14,138,0.3,0,0,203,0.43,10,0.02,64,0.14
14,Abilene,Female,White,,1088,1029,0.95,938,0.86,55,0.05,856,0.79,353,0.32,370,0.34,0,0,723,0.67,46,0.04,391,0.36
14,Abilene,Female,Others,,20,20,1,20,1,0,0,19,0.95,13,0.65,4,0.2,0,0,17,0.85,0,0,9,0.45
14,Abilene,Male,African American,,131,117,0.89,90,0.69,25,0.19,79,0.6,25,0.19,21,0.16,0,0,46,0.35,1,0.01,11,0.08
14,Abilene,Male,Hispanic,,479,439,0.92,335,0.7,103,0.22,295,0.62,47,0.1,120,0.25,0,0,167,0.35,11,0.02,50,0.1
14,Abilene,Male,White,,1207,1117,0.93,992,0.82,96,0.08,877,0.73,300,0.25,360,0.3,0,0,660,0.55,45,0.04,305,0.25
14,Abilene,Male,Others,,22,21,0.96,20,0.91,0,0,18,0.82,7,0.32,4,0.18,0,0,11,0.5,0,0,3,0.14
15,San Angelo,Female,African American,,72,68,0.94,65,0.9,3,0.04,47,0.65,15,0.21,21,0.29,0,0,36,0.5,4,0.06,5,0.07
15,San Angelo,Female,Hispanic,,975,927,0.95,837,0.86,75,0.08,648,0.67,153,0.16,293,0.3,0,0,446,0.46,31,0.03,159,0.16
15,San Angelo,Female,White,,833,792,0.95,738,0.89,31,0.04,640,0.77,352,0.42,185,0.22,0,0,537,0.65,37,0.04,286,0.34
15,San Angelo,Female,Others,,16,16,1,14,0.88,0,0,13,0.81,7,0.44,4,0.25,0,0,11,0.69,0,0,7,0.44
15,San Angelo,Male,African American,,63,57,0.91,46,0.73,9,0.14,41,0.65,17,0.27,15,0.24,0,0,32,0.51,1,0.02,7,0.11
15,San Angelo,Male,Hispanic,,911,843,0.93,727,0.8,119,0.13,578,0.63,135,0.15,208,0.23,0,0,343,0.38,23,0.03,97,0.11
15,San Angelo,Male,White,,946,878,0.93,805,0.85,65,0.07,714,0.76,317,0.34,188,0.2,0,0,505,0.53,24,0.03,213,0.23
15,San Angelo,Male,Others,,13,13,1,10,0.77,2,0.15,10,0.77,7,0.54,1,0.08,0,0,8,0.62,0,0,3,0.23
16,Amarillo,Female,African American,,164,155,0.95,131,0.8,20,0.12,108,0.66,25,0.15,69,0.42,0,0,94,0.57,12,0.07,19,0.12
16,Amarillo,Female,Hispanic,,1036,970,0.94,859,0.83,89,0.09,688,0.66,107,0.1,354,0.34,0,0,461,0.45,53,0.05,152,0.15
16,Amarillo,Female,White,,1628,1548,0.95,1446,0.89,61,0.04,1293,0.79,474,0.29,640,0.39,0,0,1114,0.68,90,0.06,597,0.37
16,Amarillo,Female,Others,,48,47,0.98,45,0.94,1,0.02,41,0.85,16,0.33,23,0.48,0,0,39,0.81,3,0.06,18,0.38
16,Amarillo,Male,African American,,137,123,0.9,106,0.77,16,0.12,85,0.62,15,0.11,50,0.37,0,0,65,0.47,12,0.09,5,0.04
16,Amarillo,Male,Hispanic,,1140,1051,0.92,894,0.78,119,0.1,732,0.64,108,0.09,315,0.28,0,0,423,0.37,46,0.04,126,0.11
16,Amarillo,Male,White,,1738,1650,0.95,1512,0.87,105,0.06,1370,0.79,450,0.26,577,0.33,0,0,1027,0.59,73,0.04,453,0.26
16,Amarillo,Male,Others,,59,48,0.81,43,0.73,5,0.08,40,0.68,12,0.2,16,0.27,0,0,28,0.48,2,0.03,12,0.2
17,Lubbock,Female,African American,,251,243,0.97,226,0.9,10,0.04,173,0.69,42,0.17,67,0.27,0,0,109,0.43,7,0.03,30,0.12
17,Lubbock,Female,Hispanic,,1382,1326,0.96,1192,0.86,86,0.06,941,0.68,126,0.09,420,0.3,0,0,546,0.4,33,0.02,174,0.13
17,Lubbock,Female,White,,1257,1205,0.96,1165,0.93,24,0.02,1072,0.85,450,0.36,423,0.34,0,0,873,0.7,43,0.03,482,0.38
17,Lubbock,Female,Others,,28,24,0.86,23,0.82,1,0.04,20,0.71,10,0.36,4,0.14,0,0,14,0.5,0,0,9,0.32
17,Lubbock,Male,African American,,236,220,0.93,189,0.8,28,0.12,154,0.65,27,0.11,52,0.22,0,0,79,0.34,7,0.03,11,0.05
17,Lubbock,Male,Hispanic,,1407,1324,0.94,1176,0.84,122,0.09,953,0.68,117,0.08,375,0.27,0,0,492,0.35,24,0.02,126,0.09
17,Lubbock,Male,White,,1281,1215,0.95,1158,0.9,37,0.03,1042,0.81,360,0.28,447,0.35,0,0,807,0.63,36,0.03,347,0.27
17,Lubbock,Male,Others,,32,29,0.91,26,0.81,1,0.03,24,0.75,13,0.41,6,0.19,0,0,19,0.59,1,0.03,10,0.31
18,Midland,Female,African American,,137,127,0.93,104,0.76,21,0.15,80,0.58,8,0.06,59,0.43,0,0,67,0.49,12,0.09,20,0.15
18,Midland,Female,Hispanic,,1541,1461,0.95,1282,0.83,160,0.1,981,0.64,174,0.11,550,0.36,0,0,724,0.47,71,0.05,230,0.15
18,Midland,Female,White,,1158,1103,0.95,1033,0.89,50,0.04,896,0.77,292,0.25,481,0.42,0,0,773,0.67,62,0.05,396,0.34
18,Midland,Female,Others,,29,25,0.86,22,0.76,2,0.07,18,0.62,8,0.28,10,0.35,0,0,18,0.62,6,0.21,10,0.35
18,Midland,Male,African American,,141,129,0.92,97,0.69,35,0.25,68,0.48,7,0.05,44,0.31,0,0,51,0.36,10,0.07,5,0.04
18,Midland,Male,Hispanic,,1639,1535,0.94,1244,0.76,245,0.15,947,0.58,146,0.09,416,0.25,0,0,562,0.34,50,0.03,142,0.09
18,Midland,Male,White,,1225,1150,0.94,1014,0.83,99,0.08,842,0.69,272,0.22,376,0.31,0,0,648,0.53,59,0.05,260,0.21
18,Midland,Male,Others,,30,28,0.93,25,0.83,3,0.1,21,0.7,9,0.3,6,0.2,0,0,15,0.5,1,0.03,7,0.23
19,El Paso,Female,African American,,160,130,0.81,107,0.67,12,0.08,94,0.59,24,0.15,52,0.33,0,0,76,0.48,7,0.04,20,0.13
19,El Paso,Female,Hispanic,,5295,5005,0.95,4120,0.78,756,0.14,3698,0.7,1025,0.19,2072,0.39,0,0,3097,0.59,318,0.06,1072,0.2
19,El Paso,Female,White,,546,486,0.89,434,0.8,49,0.09,406,0.74,173,0.32,166,0.3,0,0,339,0.62,32,0.06,156,0.29
19,El Paso,Female,Others,,60,55,0.92,49,0.82,2,0.03,45,0.75,18,0.3,11,0.18,0,0,29,0.48,2,0.03,14,0.23
19,El Paso,Male,African American,,185,153,0.83,121,0.65,25,0.14,106,0.57,31,0.17,51,0.28,0,0,82,0.44,12,0.06,18,0.1
19,El Paso,Male,Hispanic,,5526,5163,0.93,3876,0.7,1211,0.22,3627,0.66,919,0.17,1912,0.35,0,0,2831,0.51,374,0.07,658,0.12
19,El Paso,Male,White,,614,556,0.91,456,0.74,74,0.12,424,0.69,154,0.25,198,0.32,0,0,352,0.57,43,0.07,122,0.2
19,El Paso,Male,Others,,74,66,0.89,55,0.74,12,0.16,52,0.7,25,0.34,17,0.23,0,0,42,0.57,6,0.08,17,0.23
20,San Antonio,Female,African American,,937,849,0.91,652,0.7,158,0.17,575,0.61,197,0.21,343,0.37,0,0,540,0.58,78,0.08,157,0.17
20,San Antonio,Female,Hispanic,,8224,7705,0.94,6067,0.74,1462,0.18,5213,0.63,1145,0.14,2989,0.36,0,0,4134,0.5,482,0.06,1294,0.16
20,San Antonio,Female,White,,3559,3292,0.93,2914,0.82,300,0.08,2761,0.78,1265,0.36,1151,0.32,0,0,2416,0.68,180,0.05,1276,0.36
20,San Antonio,Female,Others,,181,167,0.92,150,0.83,9,0.05,142,0.79,72,0.4,46,0.25,0,0,118,0.65,9,0.05,65,0.36
20,San Antonio,Male,African American,,933,835,0.9,593,0.64,226,0.24,540,0.58,147,0.16,320,0.34,0,0,467,0.5,78,0.08,93,0.1
20,San Antonio,Male,Hispanic,,8404,7867,0.94,5727,0.68,1969,0.23,5117,0.61,872,0.1,2709,0.32,0,0,3581,0.43,396,0.05,845,0.1
20,San Antonio,Male,White,,3760,3467,0.92,3001,0.8,429,0.11,2835,0.75,1152,0.31,1145,0.31,0,0,2297,0.61,195,0.05,949,0.25
20,San Antonio,Male,Others,,204,189,0.93,159,0.78,22,0.11,156,0.77,73,0.36,60,0.29,0,0,133,0.65,11,0.05,56,0.28
,,,African American,Not Economically Disadvantaged,17579,16502,0.94,14258,0.81,1982,0.11,12800,0.73,4736,0.27,6360,0.36,0,0,11096,0.63,1306,0.07,3391,0.19
,,,Hispanic,Not Economically Disadvantaged,33157,31182,0.94,26070,0.79,4549,0.14,23941,0.72,6680,0.2,12535,0.38,0,0,19215,0.58,1781,0.05,6895,0.21
,,,White,Not Economically Disadvantaged,107331,101872,0.95,93863,0.88,5993,0.06,87005,0.81,32255,0.3,41294,0.39,0,0,73549,0.69,5633,0.05,36062,0.34
,,,Others,Not Economically Disadvantaged,7002,6604,0.94,6206,0.89,260,0.04,5901,0.84,3040,0.43,1775,0.25,0,0,4815,0.69,299,0.04,2949,0.42
,,,African American,Economically Disadvantaged,29264,27174,0.93,20918,0.72,5788,0.2,16958,0.58,4277,0.15,9113,0.31,0,0,13390,0.46,2393,0.08,2470,0.08
,,,Hispanic,Economically Disadvantaged,99441,92330,0.93,69844,0.7,20263,0.2,59769,0.6,9261,0.09,28902,0.29,0,0,38163,0.38,4390,0.04,10574,0.11
,,,White,Economically Disadvantaged,27421,24696,0.9,19630,0.72,4171,0.15,16134,0.59,2419,0.09,7974,0.29,0,0,10393,0.38,1500,0.05,2648,0.1
,,,Others,Economically Disadvantaged,3121,2932,0.94,2572,0.82,271,0.09,2355,0.76,813,0.26,1121,0.36,0,0,1934,0.62,171,0.05,931,0.3
